AR,1985,4,122.67
AR,1986,1,124.14
AR,1986,2,126.91
AR,1986,3,125.18
AR,1986,4,126.36
AR,1987,1,127.20
AR,1987,2,129.06
AR,1987,3,126.59
AR,1987,4,122.58
AR,1988,1,124.77
AR,1988,2,126.16
AR,1988,3,125.03
AR,1988,4,124.39
AR,1989,1,125.17
AR,1989,2,125.61
AR,1989,3,126.42
AR,1989,4,125.62
AR,1990,1,126.16
AR,1990,2,126.53
AR,1990,3,127.23
AR,1990,4,126.65
AR,1991,1,128.02
AR,1991,2,128.60
AR,1991,3,129.58
AR,1991,4,131.88
AR,1992,1,133.11
AR,1992,2,132.22
AR,1992,3,134.68
AR,1992,4,135.26
AR,1993,1,136.56
AR,1993,2,138.76
AR,1993,3,141.28
AR,1993,4,142.92
AR,1994,1,145.80
AR,1994,2,146.97
AR,1994,3,148.70
AR,1994,4,149.79
AR,1995,1,150.69
AR,1995,2,154.91
AR,1995,3,156.69
AR,1995,4,157.46
AR,1996,1,159.63
AR,1996,2,160.13
AR,1996,3,159.76
AR,1996,4,161.44
AR,1997,1,163.00
AR,1997,2,164.37
AR,1997,3,165.18
AR,1997,4,167.62
AR,1998,1,169.39
AR,1998,2,169.22
AR,1998,3,172.15
AR,1998,4,174.08
AR,1999,1,174.86
AR,1999,2,174.97
AR,1999,3,175.63
AR,1999,4,176.16
AR,2000,1,177.14
AR,2000,2,178.84
AR,2000,3,179.93
AR,2000,4,182.29
AR,2001,1,186.80
AR,2001,2,187.95
AR,2001,3,189.91
AR,2001,4,191.85
AR,2002,1,192.51
AR,2002,2,193.35
AR,2002,3,196.57
AR,2002,4,198.93
AR,2003,1,200.40
AR,2003,2,201.76
AR,2003,3,204.19
AR,2003,4,207.27
AR,2004,1,209.78
AR,2004,2,213.36
AR,2004,3,216.80
AR,2004,4,220.60
AR,2005,1,223.75
AR,2005,2,228.87
AR,2005,3,233.94
AR,2005,4,237.12
AR,2006,1,240.54
AR,2006,2,244.13
AR,2006,3,246.60
AR,2006,4,248.74
AR,2007,1,250.89
AR,2007,2,252.64
AR,2007,3,252.16
AR,2007,4,253.36
