FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,HR,N,628,0,,,,1997-Q1,48.0071,A,F,
Q,HR,N,628,0,,,,1997-Q2,47.9528,A,F,
Q,HR,N,628,0,,,,1997-Q3,50.159,A,F,
Q,HR,N,628,0,,,,1997-Q4,51.4212,A,F,
Q,HR,N,628,0,,,,1998-Q1,53.1302,A,F,
Q,HR,N,628,0,,,,1998-Q2,52.9364,A,F,
Q,HR,N,628,0,,,,1998-Q3,53.0999,A,F,
Q,HR,N,628,0,,,,1998-Q4,52.4422,A,F,
Q,HR,N,628,0,,,,1999-Q1,52.0745,A,F,
Q,HR,N,628,0,,,,1999-Q2,53.5075,A,F,
Q,HR,N,628,0,,,,1999-Q3,53.716,A,F,
Q,HR,N,628,0,,,,1999-Q4,54.0598,A,F,
Q,HR,N,628,0,,,,2000-Q1,55.1148,A,F,
Q,HR,N,628,0,,,,2000-Q2,53.9377,A,F,
Q,HR,N,628,0,,,,2000-Q3,50.8439,A,F,
Q,HR,N,628,0,,,,2000-Q4,49.1715,A,F,
Q,HR,N,628,0,,,,2001-Q1,54.7893,A,F,
Q,HR,N,628,0,,,,2001-Q2,55.4749,A,F,
Q,HR,N,628,0,,,,2001-Q3,50.6864,A,F,
Q,HR,N,628,0,,,,2001-Q4,51.9917,A,F,
Q,HR,N,628,0,,,,2002-Q1,55.0351,A,F,
Q,HR,N,628,0,,,,2002-Q2,54.4014,A,F,
Q,HR,N,628,0,,,,2002-Q3,57.4791,A,F,
Q,HR,N,628,0,,,,2002-Q4,57.8411,A,F,
Q,HR,N,628,0,,,,2003-Q1,63.0007,A,F,
Q,HR,N,628,0,,,,2003-Q2,64.811,A,F,
Q,HR,N,628,0,,,,2003-Q3,65.4447,A,F,
Q,HR,N,628,0,,,,2003-Q4,69.9706,A,F,
Q,HR,N,628,0,,,,2004-Q1,71.3284,A,F,
Q,HR,N,628,0,,,,2004-Q2,73.6818,A,F,
Q,HR,N,628,0,,,,2004-Q3,76.3069,A,F,
Q,HR,N,628,0,,,,2004-Q4,81.0138,A,F,
Q,HR,N,628,0,,,,2005-Q1,81.0138,A,F,
Q,HR,N,628,0,,,,2005-Q2,84.4535,A,F,
Q,HR,N,628,0,,,,2005-Q3,85.8113,A,F,
Q,HR,N,628,0,,,,2005-Q4,90.2467,A,F,
Q,HR,N,628,0,,,,2006-Q1,93.7769,A,F,
Q,HR,N,628,0,,,,2006-Q2,95.1346,A,F,
Q,HR,N,628,0,,,,2006-Q3,97.3976,A,F,
Q,HR,N,628,0,,,,2006-Q4,104.0054,A,F,
Q,HR,N,628,0,,,,2007-Q1,107.0831,A,F,
Q,HR,N,628,0,,,,2007-Q2,111.3374,A,F,
Q,HR,N,628,0,,,,2007-Q3,113.2383,A,F,
Q,HR,N,628,0,,,,2007-Q4,112.6952,A,F,
Q,HR,N,628,0,,,,2008-Q1,111.5184,A,F,
Q,HR,N,628,0,,,,2008-Q2,112.2426,A,F,
Q,HR,N,628,0,,,,2008-Q3,114.3245,A,F,
Q,HR,N,628,0,,,,2008-Q4,111.3374,A,F,
Q,HR,N,628,0,,,,2009-Q1,110.9753,A,F,
Q,HR,N,628,0,,,,2009-Q2,107.2641,A,F,
Q,HR,N,628,0,,,,2009-Q3,105.3632,A,F,
Q,HR,N,628,0,,,,2009-Q4,103.4623,A,F,
Q,HR,N,628,0,,,,2010-Q1,101.4709,A,F,
Q,HR,N,628,0,,,,2010-Q2,100.0226,A,F,
Q,HR,N,628,0,,,,2010-Q3,99.1174,A,F,
Q,HR,N,628,0,,,,2010-Q4,99.389,A,F,
Q,HR,N,628,0,,,,2011-Q1,98.4838,A,F,
Q,HR,N,628,0,,,,2011-Q2,100.0226,A,F,
Q,HR,N,628,0,,,,2011-Q3,100.7468,A,F,
Q,HR,N,628,0,,,,2011-Q4,101.3804,A,F,
Q,HR,N,628,0,,,,2012-Q1,100.8373,A,F,
Q,HR,N,628,0,,,,2012-Q2,99.4795,A,F,
Q,HR,N,628,0,,,,2012-Q3,98.7554,A,F,
Q,HR,N,628,0,,,,2012-Q4,95.4062,A,F,
Q,HR,N,628,0,,,,2013-Q1,95.3157,A,F,
Q,HR,N,628,0,,,,2013-Q2,94.6821,A,F,
Q,HR,N,628,0,,,,2013-Q3,95.0441,A,F,
Q,HR,N,628,0,,,,2013-Q4,93.7769,A,F,
Q,HR,N,628,0,,,,2014-Q1,93.1432,A,F,
Q,HR,N,628,0,,,,2014-Q2,93.9579,A,F,
Q,HR,N,628,0,,,,2014-Q3,93.2338,A,F,
Q,HR,N,628,0,,,,2014-Q4,92.4191,A,F,
Q,HR,N,628,0,,,,2015-Q1,91.5139,A,F,
Q,HR,N,628,0,,,,2015-Q2,89.7036,A,F,
Q,HR,N,628,0,,,,2015-Q3,90.4277,A,F,
Q,HR,N,628,0,,,,2015-Q4,90.5182,A,F,
Q,HR,N,628,0,,,,2016-Q1,91.6044,A,F,
Q,HR,N,628,0,,,,2016-Q2,90.7898,A,F,
Q,HR,N,628,0,,,,2016-Q3,91.695,A,F,
Q,HR,N,628,0,,,,2016-Q4,91.2424,A,F,
Q,HR,N,628,0,,,,2017-Q1,91.3329,A,F,
Q,HR,N,628,0,,,,2017-Q2,94.6821,A,F,
Q,HR,N,628,0,,,,2017-Q3,95.1346,A,F,
Q,HR,N,628,0,,,,2017-Q4,98.2123,A,F,
Q,HR,N,628,0,,,,2018-Q1,99.0269,A,F,
Q,HR,N,628,0,,,,2018-Q2,98.9364,A,F,
Q,HR,N,628,0,,,,2018-Q3,101.652,A,F,
Q,HR,N,628,0,,,,2018-Q4,102.7382,A,F,
Q,HR,N,628,0,,,,2019-Q1,106.4494,A,F,
Q,HR,N,628,0,,,,2019-Q2,109.165,A,F,
Q,HR,N,628,0,,,,2019-Q3,109.8891,A,F,
Q,HR,N,628,0,,,,2019-Q4,113.0573,A,F,
Q,HR,N,628,0,,,,2020-Q1,116.1349,A,F,
Q,HR,N,628,0,,,,2020-Q2,118.2168,A,F,
Q,HR,N,628,0,,,,2020-Q3,117.4926,A,F,
Q,HR,N,628,0,,,,2020-Q4,120.3892,A,F,
Q,HR,N,628,0,,,,2021-Q1,121.4754,A,F,
Q,HR,N,628,0,,,,2021-Q2,125.8203,A,F,
Q,HR,N,628,0,,,,2021-Q3,127.9928,A,F,
Q,HR,N,628,0,,,,2021-Q4,131.2514,A,F,
Q,HR,N,628,0,,,,2022-Q1,137.8592,A,F,
Q,HR,N,628,0,,,,2022-Q2,142.9283,A,F,
Q,HR,N,628,0,,,,2022-Q3,147.0016,A,F,
Q,HR,N,628,0,,,,2022-Q4,153.9715,A,F,
Q,HR,N,628,0,,,,2023-Q1,157.1396,A,F,
Q,HR,N,628,0,,,,2023-Q2,162.5707,A,F,
Q,HR,N,628,0,,,,2023-Q3,163.0233,A,F,
Q,HR,N,628,0,,,,2023-Q4,168.5449,A,F,
Q,HR,N,628,0,,,,2024-Q1,171.4415,A,F,
Q,HR,N,628,0,,,,2024-Q2,178.7735,A,F,
Q,HR,N,628,0,,,,2024-Q3,183.0278,A,F,
Q,HR,N,628,0,,,,2024-Q4,185.5623,A,F,
Q,HR,N,628,0,,,,2025-Q1,193.89,A,F,
Q,HR,N,628,0,,,,2025-Q2,202.4893,A,F,
Q,HR,N,628,0,,,,2025-Q3,208.2824,A,F,
Q,HR,N,628,0,,,,2025-Q4,215.3428,A,F,
Q,PH,N,628,0,,,,2008-Q1,95.8009,A,F,
Q,PH,N,628,0,,,,2008-Q2,100.8353,A,F,
Q,PH,N,628,0,,,,2008-Q3,101.118,A,F,
Q,PH,N,628,0,,,,2008-Q4,100.9196,A,F,
Q,PH,N,628,0,,,,2009-Q1,100.1905,A,F,
Q,PH,N,628,0,,,,2009-Q2,100.1924,A,F,
Q,PH,N,628,0,,,,2009-Q3,98.9068,A,F,
Q,PH,N,628,0,,,,2009-Q4,98.396,A,F,
Q,PH,N,628,0,,,,2010-Q1,98.396,A,F,
Q,PH,N,628,0,,,,2010-Q2,99.3225,A,F,
Q,PH,N,628,0,,,,2010-Q3,100.8124,A,F,
Q,PH,N,628,0,,,,2010-Q4,101.4691,A,F,
Q,PH,N,628,0,,,,2011-Q1,102.4175,A,F,
Q,PH,N,628,0,,,,2011-Q2,105.2168,A,F,
Q,PH,N,628,0,,,,2011-Q3,106.31,A,F,
Q,PH,N,628,0,,,,2011-Q4,108.3396,A,F,
Q,PH,N,628,0,,,,2012-Q1,113.1468,A,F,
Q,PH,N,628,0,,,,2012-Q2,114.5038,A,F,
Q,PH,N,628,0,,,,2012-Q3,115.1198,A,F,
Q,PH,N,628,0,,,,2012-Q4,117.0046,A,F,
Q,PH,N,628,0,,,,2013-Q1,121.3693,A,F,
Q,PH,N,628,0,,,,2013-Q2,125.6845,A,F,
Q,PH,N,628,0,,,,2013-Q3,130.0492,A,F,
Q,PH,N,628,0,,,,2013-Q4,134.3643,A,F,
Q,PH,N,628,0,,,,2014-Q1,137.7371,A,F,
Q,PH,N,628,0,,,,2014-Q2,141.0602,A,F,
Q,PH,N,628,0,,,,2014-Q3,144.433,A,F,
Q,PH,N,628,0,,,,2014-Q4,147.8057,A,F,
Q,PH,N,628,0,,,,2015-Q1,151.4761,A,F,
Q,PH,N,628,0,,,,2015-Q2,155.196,A,F,
Q,PH,N,628,0,,,,2015-Q3,158.8664,A,F,
Q,PH,N,628,0,,,,2015-Q4,162.5863,A,F,
Q,PH,N,628,0,,,,2016-Q1,168.1025,A,F,
Q,PH,N,628,0,,,,2016-Q2,175.6318,A,F,
Q,PH,N,628,0,,,,2016-Q3,172.405,A,F,
Q,PH,N,628,0,,,,2016-Q4,174.8635,A,F,
Q,PH,N,628,0,,,,2017-Q1,179.3196,A,F,
Q,PH,N,628,0,,,,2017-Q2,175.9391,A,F,
Q,PH,N,628,0,,,,2017-Q3,175.4782,A,F,
Q,PH,N,628,0,,,,2017-Q4,184.544,A,F,
Q,PH,N,628,0,,,,2018-Q1,182.5465,A,F,
Q,PH,N,628,0,,,,2018-Q2,183.9294,A,F,
Q,PH,N,628,0,,,,2018-Q3,183.3148,A,F,
Q,PH,N,628,0,,,,2018-Q4,185.466,A,F,
Q,PH,N,628,0,,,,2019-Q1,188.1044,A,F,
Q,PH,N,628,0,,,,2019-Q2,195.1776,A,F,
Q,PH,N,628,0,,,,2019-Q3,196.1196,A,F,
Q,PH,N,628,0,,,,2019-Q4,201.7839,A,F,
Q,PH,N,628,0,,,,2020-Q1,202.6184,A,F,
Q,PH,N,628,0,,,,2020-Q2,212.0423,A,F,
Q,PH,N,628,0,,,,2020-Q3,208.5135,A,F,
Q,PH,N,628,0,,,,2020-Q4,209.6731,A,F,
Q,PH,N,628,0,,,,2021-Q1,210.9456,A,F,
Q,PH,N,628,0,,,,2021-Q2,217.1014,A,F,
Q,PH,N,628,0,,,,2021-Q3,218.9644,A,F,
Q,PH,N,628,0,,,,2021-Q4,223.0055,A,F,
Q,PH,N,628,0,,,,2022-Q1,230.1263,A,F,
Q,PH,N,628,0,,,,2022-Q2,238.0161,A,F,
Q,PH,N,628,0,,,,2022-Q3,249.4314,A,F,
Q,PH,N,628,0,,,,2022-Q4,251.8549,A,F,
Q,PH,N,628,0,,,,2023-Q1,253.4098,A,F,
Q,PH,N,628,0,,,,2023-Q2,263.0274,A,F,
Q,PH,N,628,0,,,,2023-Q3,267.7573,A,F,
Q,PH,N,628,0,,,,2023-Q4,259.9342,A,F,
Q,PH,N,628,0,,,,2024-Q1,272.1933,A,F,
Q,PH,N,628,0,,,,2024-Q2,283.7909,A,F,
Q,PH,N,628,0,,,,2024-Q3,288.063,A,F,
Q,PH,N,628,0,,,,2024-Q4,285.3213,A,F,
Q,PH,N,628,0,,,,2025-Q1,292.78,A,F,
Q,PH,N,628,0,,,,2025-Q2,305.2098,A,F,
Q,PH,N,628,0,,,,2025-Q3,293.5066,A,F,
Q,PH,N,628,0,,,,2025-Q4,289.794,A,F,
Q,SI,N,628,0,,,,2007-Q1,98.6818,A,F,
Q,SI,N,628,0,,,,2007-Q2,100.7807,A,F,
Q,SI,N,628,0,,,,2007-Q3,104.1594,A,F,
Q,SI,N,628,0,,,,2007-Q4,108.8008,A,F,
Q,SI,N,628,0,,,,2008-Q1,110.3366,A,F,
Q,SI,N,628,0,,,,2008-Q2,110.1318,A,F,
Q,SI,N,628,0,,,,2008-Q3,112.2136,A,F,
Q,SI,N,628,0,,,,2008-Q4,108.6216,A,F,
Q,SI,N,628,0,,,,2009-Q1,101.8472,A,F,
Q,SI,N,628,0,,,,2009-Q2,99.7654,A,F,
Q,SI,N,628,0,,,,2009-Q3,98.076,A,F,
Q,SI,N,628,0,,,,2009-Q4,99.7995,A,F,
Q,SI,N,628,0,,,,2010-Q1,100.1749,A,F,
Q,SI,N,628,0,,,,2010-Q2,100.7466,A,F,
Q,SI,N,628,0,,,,2010-Q3,99.4241,A,F,
Q,SI,N,628,0,,,,2010-Q4,99.6545,A,F,
Q,SI,N,628,0,,,,2011-Q1,104.2959,A,F,
Q,SI,N,628,0,,,,2011-Q2,103.9973,A,F,
Q,SI,N,628,0,,,,2011-Q3,101.54,A,F,
Q,SI,N,628,0,,,,2011-Q4,101.0196,A,F,
Q,SI,N,628,0,,,,2012-Q1,96.9242,A,F,
Q,SI,N,628,0,,,,2012-Q2,98.0419,A,F,
Q,SI,N,628,0,,,,2012-Q3,95.4737,A,F,
Q,SI,N,628,0,,,,2012-Q4,92.1036,A,F,
Q,SI,N,628,0,,,,2013-Q1,92.7605,A,F,
Q,SI,N,628,0,,,,2013-Q2,93.5114,A,F,
Q,SI,N,628,0,,,,2013-Q3,88.1362,A,F,
Q,SI,N,628,0,,,,2013-Q4,88.0679,A,F,
Q,SI,N,628,0,,,,2014-Q1,86.6089,A,F,
Q,SI,N,628,0,,,,2014-Q2,84.3309,A,F,
Q,SI,N,628,0,,,,2014-Q3,83.4179,A,F,
Q,SI,N,628,0,,,,2014-Q4,84.2029,A,F,
Q,SI,N,628,0,,,,2015-Q1,85.4144,A,F,
Q,SI,N,628,0,,,,2015-Q2,87.3512,A,F,
Q,SI,N,628,0,,,,2015-Q3,84.2711,A,F,
Q,SI,N,628,0,,,,2015-Q4,84.2456,A,F,
Q,SI,N,628,0,,,,2016-Q1,86.1226,A,F,
Q,SI,N,628,0,,,,2016-Q2,87.7437,A,F,
Q,SI,N,628,0,,,,2016-Q3,88.4689,A,F,
Q,SI,N,628,0,,,,2016-Q4,90.0474,A,F,
Q,SI,N,628,0,,,,2017-Q1,91.8732,A,F,
Q,SI,N,628,0,,,,2017-Q2,94.9874,A,F,
Q,SI,N,628,0,,,,2017-Q3,95.7041,A,F,
Q,SI,N,628,0,,,,2017-Q4,98.9378,A,F,
Q,SI,N,628,0,,,,2018-Q1,100.7124,A,F,
Q,SI,N,628,0,,,,2018-Q2,102.325,A,F,
Q,SI,N,628,0,,,,2018-Q3,104.6628,A,F,
Q,SI,N,628,0,,,,2018-Q4,107.12,A,F,
Q,SI,N,628,0,,,,2019-Q1,108.3401,A,F,
Q,SI,N,628,0,,,,2019-Q2,109.9185,A,F,
Q,SI,N,628,0,,,,2019-Q3,112.0515,A,F,
Q,SI,N,628,0,,,,2019-Q4,112.299,A,F,
Q,SI,N,628,0,,,,2020-Q1,113.4679,A,F,
Q,SI,N,628,0,,,,2020-Q2,115.6606,A,F,
Q,SI,N,628,0,,,,2020-Q3,115.7374,A,F,
Q,SI,N,628,0,,,,2020-Q4,118.1093,A,F,
Q,SI,N,628,0,,,,2021-Q1,121.7098,A,F,
Q,SI,N,628,0,,,,2021-Q2,127.3069,A,F,
Q,SI,N,628,0,,,,2021-Q3,130.6685,A,F,
Q,SI,N,628,0,,,,2021-Q4,136.7348,A,F,
Q,SI,N,628,0,,,,2022-Q1,142.4257,A,F,
Q,SI,N,628,0,,,,2022-Q2,147.1183,A,F,
Q,SI,N,628,0,,,,2022-Q3,150.5055,A,F,
Q,SI,N,628,0,,,,2022-Q4,152.5788,A,F,
Q,SI,N,628,0,,,,2023-Q1,155.2493,A,F,
Q,SI,N,628,0,,,,2023-Q2,158.1758,A,F,
Q,SI,N,628,0,,,,2023-Q3,158.9779,A,F,
Q,SI,N,628,0,,,,2023-Q4,163.1244,A,F,
Q,SI,N,628,0,,,,2024-Q1,166.7506,A,F,
Q,SI,N,628,0,,,,2024-Q2,169.2163,A,F,
Q,SI,N,628,0,,,,2024-Q3,171.9551,A,F,
Q,SI,N,628,0,,,,2024-Q4,175.513,A,F,
Q,SI,N,628,0,,,,2025-Q1,172.0575,A,F,
Q,SI,N,628,0,,,,2025-Q2,178.5845,A,F,
Q,SI,N,628,0,,,,2025-Q3,176.6392,A,F,
Q,SI,N,628,0,,,,2025-Q4,185.632,A,F,
Q,CZ,N,628,0,,,,2008-Q1,102.074,A,F,
Q,CZ,N,628,0,,,,2008-Q2,106.2746,A,F,
Q,CZ,N,628,0,,,,2008-Q3,107.8498,A,F,
Q,CZ,N,628,0,,,,2008-Q4,107.2197,A,F,
Q,CZ,N,628,0,,,,2009-Q1,104.9094,A,F,
Q,CZ,N,628,0,,,,2009-Q2,101.549,A,F,
Q,CZ,N,628,0,,,,2009-Q3,100.7088,A,F,
Q,CZ,N,628,0,,,,2009-Q4,99.9737,A,F,
Q,CZ,N,628,0,,,,2010-Q1,99.9737,A,F,
Q,CZ,N,628,0,,,,2010-Q2,100.1838,A,F,
Q,CZ,N,628,0,,,,2010-Q3,99.8687,A,F,
Q,CZ,N,628,0,,,,2010-Q4,99.9737,A,F,
Q,CZ,N,628,0,,,,2011-Q1,100.1838,A,F,
Q,CZ,N,628,0,,,,2011-Q2,100.7088,A,F,
Q,CZ,N,628,0,,,,2011-Q3,100.0788,A,F,
Q,CZ,N,628,0,,,,2011-Q4,99.1336,A,F,
Q,CZ,N,628,0,,,,2012-Q1,98.6086,A,F,
Q,CZ,N,628,0,,,,2012-Q2,98.7136,A,F,
Q,CZ,N,628,0,,,,2012-Q3,98.5035,A,F,
Q,CZ,N,628,0,,,,2012-Q4,98.3985,A,F,
Q,CZ,N,628,0,,,,2013-Q1,98.2935,A,F,
Q,CZ,N,628,0,,,,2013-Q2,98.8186,A,F,
Q,CZ,N,628,0,,,,2013-Q3,98.7136,A,F,
Q,CZ,N,628,0,,,,2013-Q4,98.5035,A,F,
Q,CZ,N,628,0,,,,2014-Q1,99.7637,A,F,
Q,CZ,N,628,0,,,,2014-Q2,100.6038,A,F,
Q,CZ,N,628,0,,,,2014-Q3,101.4439,A,F,
Q,CZ,N,628,0,,,,2014-Q4,102.179,A,F,
Q,CZ,N,628,0,,,,2015-Q1,103.2292,A,F,
Q,CZ,N,628,0,,,,2015-Q2,104.3844,A,F,
Q,CZ,N,628,0,,,,2015-Q3,105.6445,A,F,
Q,CZ,N,628,0,,,,2015-Q4,106.7997,A,F,
Q,CZ,N,628,0,,,,2016-Q1,108.1649,A,F,
Q,CZ,N,628,0,,,,2016-Q2,110.3702,A,F,
Q,CZ,N,628,0,,,,2016-Q3,113.1006,A,F,
Q,CZ,N,628,0,,,,2016-Q4,118.4563,A,F,
Q,CZ,N,628,0,,,,2017-Q1,122.0268,A,F,
Q,CZ,N,628,0,,,,2017-Q2,125.0722,A,F,
Q,CZ,N,628,0,,,,2017-Q3,127.2775,A,F,
Q,CZ,N,628,0,,,,2017-Q4,128.4327,A,F,
Q,CZ,N,628,0,,,,2018-Q1,131.268,A,F,
Q,CZ,N,628,0,,,,2018-Q2,135.1536,A,F,
Q,CZ,N,628,0,,,,2018-Q3,138.514,A,F,
Q,CZ,N,628,0,,,,2018-Q4,141.1394,A,F,
Q,CZ,N,628,0,,,,2019-Q1,144.0798,A,F,
Q,CZ,N,628,0,,,,2019-Q2,147.6503,A,F,
Q,CZ,N,628,0,,,,2019-Q3,150.5907,A,F,
Q,CZ,N,628,0,,,,2019-Q4,153.7411,A,F,
Q,CZ,N,628,0,,,,2020-Q1,156.4715,A,F,
Q,CZ,N,628,0,,,,2020-Q2,159.0969,A,F,
Q,CZ,N,628,0,,,,2020-Q3,163.1924,A,F,
Q,CZ,N,628,0,,,,2020-Q4,167.498,A,F,
Q,CZ,N,628,0,,,,2021-Q1,177.3694,A,F,
Q,CZ,N,628,0,,,,2021-Q2,186.5056,A,F,
Q,CZ,N,628,0,,,,2021-Q3,199.3174,A,F,
Q,CZ,N,628,0,,,,2021-Q4,210.659,A,F,
Q,CZ,N,628,0,,,,2022-Q1,220.8454,A,F,
Q,CZ,N,628,0,,,,2022-Q2,228.0914,A,F,
Q,CZ,N,628,0,,,,2022-Q3,230.4017,A,F,
Q,CZ,N,628,0,,,,2022-Q4,225.256,A,F,
Q,CZ,N,628,0,,,,2023-Q1,222.4206,A,F,
Q,CZ,N,628,0,,,,2023-Q2,221.8955,A,F,
Q,CZ,N,628,0,,,,2023-Q3,222.3156,A,F,
Q,CZ,N,628,0,,,,2023-Q4,222.9457,A,F,
Q,CZ,N,628,0,,,,2024-Q1,225.0459,A,F,
Q,CZ,N,628,0,,,,2024-Q2,230.9268,A,F,
Q,CZ,N,628,0,,,,2024-Q3,235.9674,A,F,
Q,CZ,N,628,0,,,,2024-Q4,241.7432,A,F,
Q,CZ,N,628,0,,,,2025-Q1,247.414,A,F,
Q,CZ,N,628,0,,,,2025-Q2,255.1851,A,F,
Q,CZ,N,628,0,,,,2025-Q3,261.486,A,F,
Q,CZ,N,628,0,,,,2025-Q4,266.8417,A,F,
Q,MA,N,628,0,,,,2005-Q1,97.3797,A,F,
Q,MA,N,628,0,,,,2005-Q2,97.0939,A,F,
Q,MA,N,628,0,,,,2005-Q3,97.475,A,F,
Q,MA,N,628,0,,,,2005-Q4,96.808,A,F,
Q,MA,N,628,0,,,,2006-Q1,95.2835,A,F,
Q,MA,N,628,0,,,,2006-Q2,94.9023,A,F,
Q,MA,N,628,0,,,,2006-Q3,94.5212,A,F,
Q,MA,N,628,0,,,,2006-Q4,94.8071,A,F,
Q,MA,N,628,0,,,,2007-Q1,95.9505,A,F,
Q,MA,N,628,0,,,,2007-Q2,97.0939,A,F,
Q,MA,N,628,0,,,,2007-Q3,97.9514,A,F,
Q,MA,N,628,0,,,,2007-Q4,102.4297,A,F,
Q,MA,N,628,0,,,,2008-Q1,98.5231,A,F,
Q,MA,N,628,0,,,,2008-Q2,98.7137,A,F,
Q,MA,N,628,0,,,,2008-Q3,99.7618,A,F,
Q,MA,N,628,0,,,,2008-Q4,99.9524,A,F,
Q,MA,N,628,0,,,,2009-Q1,100.4288,A,F,
Q,MA,N,628,0,,,,2009-Q2,100.0476,A,F,
Q,MA,N,628,0,,,,2009-Q3,99.8571,A,F,
Q,MA,N,628,0,,,,2009-Q4,100.6193,A,F,
Q,MA,N,628,0,,,,2010-Q1,99.8571,A,F,
Q,MA,N,628,0,,,,2010-Q2,99.9524,A,F,
Q,MA,N,628,0,,,,2010-Q3,100.1429,A,F,
Q,MA,N,628,0,,,,2010-Q4,100.0476,A,F,
Q,MA,N,628,0,,,,2011-Q1,100.2382,A,F,
Q,MA,N,628,0,,,,2011-Q2,100.8099,A,F,
Q,MA,N,628,0,,,,2011-Q3,100.8099,A,F,
Q,MA,N,628,0,,,,2011-Q4,100.5241,A,F,
Q,MA,N,628,0,,,,2012-Q1,101.0005,A,F,
Q,MA,N,628,0,,,,2012-Q2,101.9533,A,F,
Q,MA,N,628,0,,,,2012-Q3,101.191,A,F,
Q,MA,N,628,0,,,,2012-Q4,101.5722,A,F,
Q,MA,N,628,0,,,,2013-Q1,101.191,A,F,
Q,MA,N,628,0,,,,2013-Q2,101.6675,A,F,
Q,MA,N,628,0,,,,2013-Q3,101.4769,A,F,
Q,MA,N,628,0,,,,2013-Q4,102.2392,A,F,
Q,MA,N,628,0,,,,2014-Q1,101.858,A,F,
Q,MA,N,628,0,,,,2014-Q2,102.2392,A,F,
Q,MA,N,628,0,,,,2014-Q3,101.6675,A,F,
Q,MA,N,628,0,,,,2014-Q4,102.0486,A,F,
Q,MA,N,628,0,,,,2015-Q1,101.4769,A,F,
Q,MA,N,628,0,,,,2015-Q2,101.9533,A,F,
Q,MA,N,628,0,,,,2015-Q3,101.6675,A,F,
Q,MA,N,628,0,,,,2015-Q4,102.4297,A,F,
Q,MA,N,628,0,,,,2016-Q1,102.0486,A,F,
Q,MA,N,628,0,,,,2016-Q2,102.8109,A,F,
Q,MA,N,628,0,,,,2016-Q3,105.4788,A,F,
Q,MA,N,628,0,,,,2016-Q4,107.0033,A,F,
Q,MA,N,628,0,,,,2017-Q1,107.3845,A,F,
Q,MA,N,628,0,,,,2017-Q2,107.1939,A,F,
Q,MA,N,628,0,,,,2017-Q3,107.3845,A,F,
Q,MA,N,628,0,,,,2017-Q4,107.0986,A,F,
Q,MA,N,628,0,,,,2018-Q1,107.0986,A,F,
Q,MA,N,628,0,,,,2018-Q2,107.1939,A,F,
Q,MA,N,628,0,,,,2018-Q3,107.0986,A,F,
Q,MA,N,628,0,,,,2018-Q4,107.9562,A,F,
Q,MA,N,628,0,,,,2019-Q1,106.5269,A,F,
Q,MA,N,628,0,,,,2019-Q2,106.5269,A,F,
Q,MA,N,628,0,,,,2019-Q3,107.1939,A,F,
Q,MA,N,628,0,,,,2019-Q4,106.9081,A,F,
Q,MA,N,628,0,,,,2020-Q1,105.8599,A,F,
Q,MA,N,628,0,,,,2020-Q2,100.7146,A,F,
Q,MA,N,628,0,,,,2020-Q3,105.8599,A,F,
Q,MA,N,628,0,,,,2020-Q4,108.5279,A,F,
Q,MA,N,628,0,,,,2021-Q1,106.4316,A,F,
Q,MA,N,628,0,,,,2021-Q2,103.0014,A,F,
Q,MA,N,628,0,,,,2021-Q3,100.0476,A,F,
Q,MA,N,628,0,,,,2021-Q4,100.8099,A,F,
Q,MA,N,628,0,,,,2022-Q1,100.8099,A,F,
Q,MA,N,628,0,,,,2022-Q2,101.0005,A,F,
Q,MA,N,628,0,,,,2022-Q3,101.5722,A,F,
Q,MA,N,628,0,,,,2022-Q4,101.858,A,F,
Q,MA,N,628,0,,,,2023-Q1,101.4769,A,F,
Q,MA,N,628,0,,,,2023-Q2,101.3816,A,F,
Q,MA,N,628,0,,,,2023-Q3,101.6675,A,F,
Q,MA,N,628,0,,,,2023-Q4,101.5722,A,F,
Q,MA,N,628,0,,,,2024-Q1,100.9052,A,F,
Q,MA,N,628,0,,,,2024-Q2,101.0958,A,F,
Q,MA,N,628,0,,,,2024-Q3,101.3816,A,F,
Q,MA,N,628,0,,,,2024-Q4,103.2873,A,F,
Q,MA,N,628,0,,,,2025-Q1,101.3816,A,F,
Q,MA,N,628,0,,,,2025-Q2,101.3816,A,F,
Q,MA,N,628,0,,,,2025-Q3,103.3826,A,F,
Q,MA,N,628,0,,,,2025-Q4,103.5731,A,F,
Q,BG,N,628,0,,,,1998-Q1,32.0002,A,F,
Q,BG,N,628,0,,,,1998-Q2,33.8636,A,F,
Q,BG,N,628,0,,,,1998-Q3,32.4176,A,F,
Q,BG,N,628,0,,,,1998-Q4,32.7068,A,F,
Q,BG,N,628,0,,,,1999-Q1,32.9335,A,F,
Q,BG,N,628,0,,,,1999-Q2,33.6821,A,F,
Q,BG,N,628,0,,,,1999-Q3,32.4843,A,F,
Q,BG,N,628,0,,,,1999-Q4,32.9693,A,F,
Q,BG,N,628,0,,,,2000-Q1,32.6924,A,F,
Q,BG,N,628,0,,,,2000-Q2,32.7837,A,F,
Q,BG,N,628,0,,,,2000-Q3,33.1673,A,F,
Q,BG,N,628,0,,,,2000-Q4,32.4279,A,F,
Q,BG,N,628,0,,,,2001-Q1,33.1037,A,F,
