KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1996-10,4.67,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1996-11,4.54,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1996-12,4.39,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-01,4.25,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-02,4.32,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-03,4.55,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-04,4.47,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-05,4.36,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-06,4.33,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-07,4.32,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-08,4.49,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-09,4.42,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-10,4.55,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-11,4.56,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1997-12,4.41,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-01,4.22,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-02,4.17,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-03,4.05,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-04,4.12,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-05,4.13,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-06,4.08,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-07,4.01,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-08,3.93,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-09,3.75,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-10,3.59,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-11,3.55,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1998-12,3.27,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-01,3.0617,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-02,3.02965,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-03,3.0461739,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-04,2.7564091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-05,2.6827143,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-06,2.8362727,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-07,3.03,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-08,3.2372727,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-09,3.3011364,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-10,3.6836667,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-11,3.6892273,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,1999-12,3.8263182,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-01,3.9494762,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-02,4.1114286,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-03,4.2674783,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-04,4.3645,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-05,4.8485,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-06,4.9649091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-07,5.1050476,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-08,5.2484348,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-09,5.2192381,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-10,5.2184091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-11,5.1932727,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2000-12,4.8809474,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-01,4.5736364,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-02,4.5913,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-03,4.4710909,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-04,4.4810526,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-05,4.5204545,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-06,4.3124762,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-07,4.3109091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-08,4.1075217,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-09,3.76995,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-10,3.3693913,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-11,3.1978636,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2001-12,3.2980556,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-01,3.4831818,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-02,3.59365,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-03,3.81555,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-04,3.8602381,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-05,3.9627273,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
