ccaa,origen,h,metodo,y,yhat,scale,ae,e
Comunitat Valenciana,2021Q1,1,sarimax,121.04686100718942,117.57046175733393,5.709523621636368,3.47639924985549,3.47639924985549
Comunitat Valenciana,2021Q1,2,sarimax,123.52089453553286,117.6223979487268,5.709523621636368,5.898496586806061,5.898496586806061
Comunitat Valenciana,2021Q1,3,sarimax,125.43249554322443,117.62548395075923,5.709523621636368,7.8070115924652015,7.8070115924652015
Comunitat Valenciana,2021Q1,4,sarimax,127.96511579246908,117.58428738973774,5.709523621636368,10.380828402731339,10.380828402731339
Comunitat Valenciana,2021Q1,5,sarimax,130.7454741758104,117.50299555054374,5.709523621636368,13.242478625266642,13.242478625266642
Comunitat Valenciana,2021Q1,6,sarimax,132.05781672399797,117.38544108698693,5.709523621636368,14.672375637011044,14.672375637011044
Comunitat Valenciana,2021Q1,7,sarimax,131.77325265104912,117.23512716909434,5.709523621636368,14.53812548195478,14.53812548195478
Comunitat Valenciana,2021Q1,8,sarimax,132.263707200308,117.05525179817255,5.709523621636368,15.208455402135456,15.208455402135456
Comunitat Valenciana,2021Q1,1,sarimax_eur,121.04686100718942,117.76024520529856,5.709523621636368,3.2866158018908607,3.2866158018908607
Comunitat Valenciana,2021Q1,2,sarimax_eur,123.52089453553286,117.92949208326698,5.709523621636368,5.591402452265882,5.591402452265882
Comunitat Valenciana,2021Q1,3,sarimax_eur,125.43249554322443,117.97304397179641,5.709523621636368,7.459451571428019,7.459451571428019
Comunitat Valenciana,2021Q1,4,sarimax_eur,127.96511579246908,117.95901010846713,5.709523621636368,10.006105684001952,10.006105684001952
Comunitat Valenciana,2021Q1,5,sarimax_eur,130.7454741758104,117.90218837061991,5.709523621636368,12.843285805190476,12.843285805190476
Comunitat Valenciana,2021Q1,6,sarimax_eur,132.05781672399797,117.80638355837105,5.709523621636368,14.25143316562692,14.25143316562692
Comunitat Valenciana,2021Q1,7,sarimax_eur,131.77325265104912,117.67510217690253,5.709523621636368,14.098150474146593,14.098150474146593
Comunitat Valenciana,2021Q1,8,sarimax_eur,132.263707200308,117.51157141469191,5.709523621636368,14.75213578561609,14.75213578561609
Comunitat Valenciana,2021Q1,1,gbm,121.04686100718942,119.04652398786138,5.709523621636368,2.000337019328043,2.000337019328043
Comunitat Valenciana,2021Q1,2,gbm,123.52089453553286,119.56193627893603,5.709523621636368,3.95895825659683,3.95895825659683
Comunitat Valenciana,2021Q1,3,gbm,125.43249554322443,118.9628099401929,5.709523621636368,6.469685603031536,6.469685603031536
Comunitat Valenciana,2021Q1,4,gbm,127.96511579246908,119.26317887156128,5.709523621636368,8.701936920907798,8.701936920907798
Comunitat Valenciana,2021Q1,5,gbm,130.7454741758104,121.6341305417877,5.709523621636368,9.111343634022688,9.111343634022688
Comunitat Valenciana,2021Q1,6,gbm,132.05781672399797,126.04450303948674,5.709523621636368,6.013313684511232,6.013313684511232
Comunitat Valenciana,2021Q1,7,gbm,131.77325265104912,126.06569104348709,5.709523621636368,5.7075616075620275,5.7075616075620275
Comunitat Valenciana,2021Q1,8,gbm,132.263707200308,126.83598915614522,5.709523621636368,5.427718044162788,5.427718044162788
Comunitat Valenciana,2021Q2,1,sarimax,123.52089453553286,122.20846032888011,5.695499702881631,1.3124342066527532,1.3124342066527532
Comunitat Valenciana,2021Q2,2,sarimax,125.43249554322443,123.2581860185895,5.695499702881631,2.1743095246349355,2.1743095246349355
Comunitat Valenciana,2021Q2,3,sarimax,127.96511579246908,124.20355596637434,5.695499702881631,3.7615598260947394,3.7615598260947394
Comunitat Valenciana,2021Q2,4,sarimax,130.7454741758104,125.05178250001295,5.695499702881631,5.693691675797439,5.693691675797439
Comunitat Valenciana,2021Q2,5,sarimax,132.05781672399797,125.8097478622483,5.695499702881631,6.2480688617496725,6.2480688617496725
Comunitat Valenciana,2021Q2,6,sarimax,131.77325265104912,126.48398876639946,5.695499702881631,5.289263884649657,5.289263884649657
