ccaa,origen,h,metodo,y,yhat,scale,ae,e
Andalucía,2019Q4,1,dl_global,119.43868387223924,119.80271839672567,5.358017583171105,0.3640345244864278,-0.3640345244864278
Andalucía,2019Q4,2,dl_global,119.61247150196408,121.30830610651756,5.358017583171105,1.6958346045534824,-1.6958346045534824
Andalucía,2019Q4,3,dl_global,120.81823515974575,122.68110248743206,5.358017583171105,1.8628673276863026,-1.8628673276863026
Andalucía,2019Q4,4,dl_global,120.51724215156251,124.00636625267327,5.358017583171105,3.489124101110761,-3.489124101110761
Andalucía,2019Q4,5,dl_global,120.21624914337929,125.32833360736903,5.358017583171105,5.112084463989746,-5.112084463989746
Andalucía,2019Q4,6,dl_global,123.87833074294213,126.81195387357475,5.358017583171105,2.9336231306326255,-2.9336231306326255
Andalucía,2019Q4,7,dl_global,128.11910723323825,128.12739509471797,5.358017583171105,0.008287861479715275,-0.008287861479715275
Andalucía,2019Q4,8,dl_global,130.1776844142058,129.2697318139647,5.358017583171105,0.9079526002410887,0.9079526002410887
Andalucía,2020Q1,1,dl_global,119.61247150196408,120.64518983672048,5.344138823071554,1.032718334756396,-1.032718334756396
Andalucía,2020Q1,2,dl_global,120.81823515974575,122.01653732777196,5.344138823071554,1.1983021680262027,-1.1983021680262027
Andalucía,2020Q1,3,dl_global,120.51724215156251,122.90136364157158,5.344138823071554,2.384121490009065,-2.384121490009065
Andalucía,2020Q1,4,dl_global,120.21624914337929,123.88660000022975,5.344138823071554,3.6703508568504617,-3.6703508568504617
Andalucía,2020Q1,5,dl_global,123.87833074294213,125.05118779613312,5.344138823071554,1.1728570531909952,-1.1728570531909952
Andalucía,2020Q1,6,dl_global,128.11910723323825,126.24321859972675,5.344138823071554,1.875888633511508,1.875888633511508
Andalucía,2020Q1,7,dl_global,130.1776844142058,127.31812586194935,5.344138823071554,2.859558552256445,2.859558552256445
Andalucía,2020Q1,8,dl_global,133.30048687410698,128.0828456962569,5.344138823071554,5.2176411778500835,5.2176411778500835
Andalucía,2020Q2,1,dl_global,120.81823515974575,120.39163072058125,5.288176073120115,0.42660443916450674,0.42660443916450674
Andalucía,2020Q2,2,dl_global,120.51724215156251,121.28185901351004,5.288176073120115,0.7646168619475304,-0.7646168619475304
Andalucía,2020Q2,3,dl_global,120.21624914337929,121.82440194882359,5.288176073120115,1.6081528054443055,-1.6081528054443055
Andalucía,2020Q2,4,dl_global,123.87833074294213,122.55016994006714,5.288176073120115,1.32816080287499,1.32816080287499
Andalucía,2020Q2,5,dl_global,128.11910723323825,123.24676452408956,5.288176073120115,4.872342709148697,4.872342709148697
Andalucía,2020Q2,6,dl_global,130.1776844142058,123.99712337230126,5.288176073120115,6.180561041904539,6.180561041904539
Andalucía,2020Q2,7,dl_global,133.30048687410698,124.83627925438677,5.288176073120115,8.464207619720213,8.464207619720213
Andalucía,2020Q2,8,dl_global,136.5254119617846,125.57173814141322,5.288176073120115,10.953673820371392,10.953673820371392
Andalucía,2020Q3,1,dl_global,120.51724215156251,121.55409873991805,5.207301024552223,1.0368565883555334,-1.0368565883555334
Andalucía,2020Q3,2,dl_global,120.21624914337929,122.42625297471443,5.207301024552223,2.2100038313351433,-2.2100038313351433
Andalucía,2020Q3,3,dl_global,123.87833074294213,123.06395089480282,5.207301024552223,0.8143798481393105,0.8143798481393105
Andalucía,2020Q3,4,dl_global,128.11910723323825,123.914184435255,5.207301024552223,4.204922797983258,4.204922797983258
Andalucía,2020Q3,5,dl_global,130.1776844142058,124.53622393293557,5.207301024552223,5.641460481270229,5.641460481270229
Andalucía,2020Q3,6,dl_global,133.30048687410698,125.2737394706086,5.207301024552223,8.026747403498376,8.026747403498376
Andalucía,2020Q3,7,dl_global,136.5254119617846,126.12500377869688,5.207301024552223,10.400408183087734,10.400408183087734
Andalucía,2020Q3,8,dl_global,138.7291107716977,126.9459833378588,5.207301024552223,11.783127433838885,11.783127433838885
Andalucía,2020Q4,1,dl_global,120.21624914337929,120.72071526019361,5.139761684008106,0.5044661168143278,-0.5044661168143278
Andalucía,2020Q4,2,dl_global,123.87833074294213,121.13828119082648,5.139761684008106,2.74004955211565,2.74004955211565
Andalucía,2020Q4,3,dl_global,128.11910723323825,121.13886085528958,5.139761684008106,6.980246377948674,6.980246377948674
Andalucía,2020Q4,4,dl_global,130.1776844142058,121.20824002445883,5.139761684008106,8.969444389746968,8.969444389746968
Andalucía,2020Q4,5,dl_global,133.30048687410698,121.26802434226838,5.139761684008106,12.032462531838604,12.032462531838604
Andalucía,2020Q4,6,dl_global,136.5254119617846,121.56538617427805,5.139761684008106,14.960025787506567,14.960025787506567
Andalucía,2020Q4,7,dl_global,138.7291107716977,121.9531128864676,5.139761684008106,16.775997885230097,16.775997885230097
Andalucía,2020Q4,8,dl_global,138.5875723928496,122.2642299001045,5.139761684008106,16.323342492745113,16.323342492745113
Andalucía,2021Q1,1,dl_global,123.87833074294213,120.17721723121689,5.0507372674189615,3.7011135117252394,3.7011135117252394
Andalucía,2021Q1,2,dl_global,128.11910723323825,120.27870932195796,5.0507372674189615,7.8403979112802915,7.8403979112802915
Andalucía,2021Q1,3,dl_global,130.1776844142058,119.87807413331882,5.0507372674189615,10.29961028088698,10.29961028088698
Andalucía,2021Q1,4,dl_global,133.30048687410698,119.50769194484754,5.0507372674189615,13.792794929259443,13.792794929259443
Andalucía,2021Q1,5,dl_global,136.5254119617846,119.39651715778697,5.0507372674189615,17.12889480399764,17.12889480399764
Andalucía,2021Q1,6,dl_global,138.7291107716977,119.38984287531491,5.0507372674189615,19.33926789638278,19.33926789638278
Andalucía,2021Q1,7,dl_global,138.5875723928496,119.41071164504625,5.0507372674189615,19.17686074780336,19.17686074780336
Andalucía,2021Q1,8,dl_global,138.88856540103288,119.39638905928983,5.0507372674189615,19.492176341743047,19.492176341743047
Andalucía,2021Q2,1,dl_global,128.11910723323825,125.00605707983826,5.035039706890143,3.113050153399996,3.113050153399996
Andalucía,2021Q2,2,dl_global,130.1776844142058,126.0147635005712,5.035039706890143,4.1629209136345935,4.1629209136345935
Andalucía,2021Q2,3,dl_global,133.30048687410698,126.91402704847918,5.035039706890143,6.386459825627796,6.386459825627796
Andalucía,2021Q2,4,dl_global,136.5254119617846,128.08122088714344,5.035039706890143,8.444191074641168,8.444191074641168
Andalucía,2021Q2,5,dl_global,138.7291107716977,129.11125784247264,5.035039706890143,9.617852929225052,9.617852929225052
Andalucía,2021Q2,6,dl_global,138.5875723928496,130.02367227268962,5.035039706890143,8.563900120159985,8.563900120159985
Andalucía,2021Q2,7,dl_global,138.88856540103288,130.94479072048784,5.035039706890143,7.943774680545033,7.943774680545033
Andalucía,2021Q2,8,dl_global,142.67247750390797,132.3147746461554,5.035039706890143,10.357702857752571,10.357702857752571
Andalucía,2021Q3,1,dl_global,130.1776844142058,129.45246818401992,5.0794677925097975,0.7252162301858789,0.7252162301858789
Andalucía,2021Q3,2,dl_global,133.30048687410698,130.84944048059165,5.0794677925097975,2.451046393515327,2.451046393515327
Andalucía,2021Q3,3,dl_global,136.5254119617846,132.5355601034987,5.0794677925097975,3.9898518582859026,3.9898518582859026
Andalucía,2021Q3,4,dl_global,138.7291107716977,134.33653432818102,5.0794677925097975,4.392576443516674,4.392576443516674
Andalucía,2021Q3,5,dl_global,138.5875723928496,135.86119786972958,5.0794677925097975,2.726374523120029,2.726374523120029
Andalucía,2021Q3,6,dl_global,138.88856540103288,137.21669800230873,5.0794677925097975,1.671867398724146,1.671867398724146
Andalucía,2021Q3,7,dl_global,142.67247750390797,139.01353008067943,5.0794677925097975,3.6589474232285397,3.6589474232285397
Andalucía,2021Q3,8,dl_global,146.784256990697,140.92040289726697,5.0794677925097975,5.863854093430035,5.863854093430035
Andalucía,2021Q4,1,dl_global,133.30048687410698,131.75021969318053,5.167563455396981,1.550267180926454,1.550267180926454
Andalucía,2021Q4,2,dl_global,136.5254119617846,133.57129175720502,5.167563455396981,2.9541202045795956,2.9541202045795956
Andalucía,2021Q4,3,dl_global,138.7291107716977,135.3786645997523,5.167563455396981,3.3504461719453786,3.3504461719453786
Andalucía,2021Q4,4,dl_global,138.5875723928496,137.11690572165617,5.167563455396981,1.4706666711934417,1.4706666711934417
Andalucía,2021Q4,5,dl_global,138.88856540103288,138.81081731054775,5.167563455396981,0.0777480904851302,0.0777480904851302
Andalucía,2021Q4,6,dl_global,142.67247750390797,140.59750850514243,5.167563455396981,2.0749689987655415,2.0749689987655415
Andalucía,2021Q4,7,dl_global,146.784256990697,142.33290910561365,5.167563455396981,4.451347885083351,4.451347885083351
Andalucía,2021Q4,8,dl_global,145.926068592365,144.07396772026684,5.167563455396981,1.8521008720981627,1.8521008720981627
Andalucía,2022Q1,1,dl_global,136.5254119617846,135.36927923923048,5.316934668139069,1.1561327225541334,1.1561327225541334
Andalucía,2022Q1,2,dl_global,138.7291107716977,137.55969460416262,5.316934668139069,1.1694161675350756,1.1694161675350756
Andalucía,2022Q1,3,dl_global,138.5875723928496,139.48424650512177,5.316934668139069,0.8966741122721658,-0.8966741122721658
Andalucía,2022Q1,4,dl_global,138.88856540103288,141.3287171332375,5.316934668139069,2.440151732204612,-2.440151732204612
Andalucía,2022Q1,5,dl_global,142.67247750390797,143.40372173408576,5.316934668139069,0.7312442301777935,-0.7312442301777935
Andalucía,2022Q1,6,dl_global,146.784256990697,145.5081282672734,5.316934668139069,1.2761287234235965,1.2761287234235965
Andalucía,2022Q1,7,dl_global,145.926068592365,147.26607892453006,5.316934668139069,1.3400103321650647,-1.3400103321650647
Andalucía,2022Q2,1,dl_global,138.7291107716977,139.10444991168774,5.452678122781726,0.37533913999004653,-0.37533913999004653
Andalucía,2022Q2,2,dl_global,138.5875723928496,141.658929085686,5.452678122781726,3.071356692836389,-3.071356692836389
Andalucía,2022Q2,3,dl_global,138.88856540103288,144.08707524444145,5.452678122781726,5.198509843408573,-5.198509843408573
Andalucía,2022Q2,4,dl_global,142.67247750390797,146.65253072253606,5.452678122781726,3.980053218628086,-3.980053218628086
Andalucía,2022Q2,5,dl_global,146.784256990697,149.15072550184667,5.452678122781726,2.3664685111496624,-2.3664685111496624
Andalucía,2022Q2,6,dl_global,145.926068592365,151.67019991298255,5.452678122781726,5.744131320617555,-5.744131320617555
Andalucía,2022Q3,1,dl_global,138.5875723928496,140.70696463561697,5.546447675794047,2.1193922427673613,-2.1193922427673613
Andalucía,2022Q3,2,dl_global,138.88856540103288,142.92710509034399,5.546447675794047,4.038539689311108,-4.038539689311108
Andalucía,2022Q3,3,dl_global,142.67247750390797,145.490113448325,5.546447675794047,2.8176359444170203,-2.8176359444170203
Andalucía,2022Q3,4,dl_global,146.784256990697,148.0581978846147,5.546447675794047,1.273940893917711,-1.273940893917711
Andalucía,2022Q3,5,dl_global,145.926068592365,150.15627714543518,5.546447675794047,4.2302085530701845,-4.2302085530701845
Andalucía,2022Q4,1,dl_global,138.88856540103288,140.3129466778358,5.597580538344936,1.424381276802933,-1.424381276802933
Andalucía,2022Q4,2,dl_global,142.67247750390797,142.3241507298681,5.597580538344936,0.3483267740398617,0.3483267740398617
Andalucía,2022Q4,3,dl_global,146.784256990697,144.3364162282989,5.597580538344936,2.4478407623981013,2.4478407623981013
Andalucía,2022Q4,4,dl_global,145.926068592365,146.2816797570533,5.597580538344936,0.35561116468829823,-0.35561116468829823
Andalucía,2023Q1,1,dl_global,142.67247750390797,140.43922162082714,5.597413836390216,2.2332558830808296,2.2332558830808296
Andalucía,2023Q1,2,dl_global,146.784256990697,142.15175422391397,5.597413836390216,4.632502766783034,4.632502766783034
Andalucía,2023Q1,3,dl_global,145.926068592365,143.3317083619557,5.597413836390216,2.5943602304093076,2.5943602304093076
Andalucía,2023Q2,1,dl_global,146.784256990697,144.58800622533542,5.606890589937339,2.196250765361583,2.196250765361583
Andalucía,2023Q2,2,dl_global,145.926068592365,146.2672865340631,5.606890589937339,0.3412179416980905,-0.3412179416980905
Andalucía,2023Q3,1,dl_global,145.926068592365,148.97553835517817,5.648386448057034,3.0494697628131746,-3.0494697628131746
Aragón,2019Q4,1,dl_global,118.55678090859784,119.73795759649482,8.161915651778509,1.1811766878969792,-1.1811766878969792
Aragón,2019Q4,2,dl_global,119.7362190827931,121.44761717543444,8.161915651778509,1.7113980926413461,-1.7113980926413461
Aragón,2019Q4,3,dl_global,120.2613703866319,122.89939811296142,8.161915651778509,2.6380277263295255,-2.6380277263295255
Aragón,2019Q4,4,dl_global,119.3953011871863,124.46862494027508,8.161915651778509,5.073323753088772,-5.073323753088772
Aragón,2019Q4,5,dl_global,120.80718338111348,126.14306482992781,8.161915651778509,5.335881448814334,-5.335881448814334
Aragón,2019Q4,6,dl_global,122.69600626737952,127.856156536753,8.161915651778509,5.160150269373489,-5.160150269373489
Aragón,2019Q4,7,dl_global,125.6213573008945,129.2982441030736,8.161915651778509,3.676886802179112,-3.676886802179112
Aragón,2019Q4,8,dl_global,126.95059273225031,130.6767037905345,8.161915651778509,3.7261110582841894,-3.7261110582841894
Aragón,2020Q1,1,dl_global,119.7362190827931,119.40949264920211,8.07290515805715,0.3267264335909914,0.3267264335909914
Aragón,2020Q1,2,dl_global,120.2613703866319,120.40442713677207,8.07290515805715,0.14305675014017538,-0.14305675014017538
Aragón,2020Q1,3,dl_global,119.3953011871863,121.05191647295895,8.07290515805715,1.656615285772645,-1.656615285772645
Aragón,2020Q1,4,dl_global,120.80718338111348,121.69517558240584,8.07290515805715,0.8879922012923629,-0.8879922012923629
Aragón,2020Q1,5,dl_global,122.69600626737952,122.44668406857403,8.07290515805715,0.249322198805487,0.249322198805487
Aragón,2020Q1,6,dl_global,125.6213573008945,123.31366687851154,8.07290515805715,2.3076904223829615,2.3076904223829615
Aragón,2020Q1,7,dl_global,126.95059273225031,124.17244805728822,8.07290515805715,2.7781446749620926,2.7781446749620926
Aragón,2020Q1,8,dl_global,130.1049441703901,124.72007098030902,8.07290515805715,5.3848731900810805,5.3848731900810805
Aragón,2020Q2,1,dl_global,120.2613703866319,120.84599207305118,7.973877933576406,0.5846216864192826,-0.5846216864192826
Aragón,2020Q2,2,dl_global,119.3953011871863,122.02183265218976,7.973877933576406,2.6265314650034526,-2.6265314650034526
Aragón,2020Q2,3,dl_global,120.80718338111348,123.2512709437002,7.973877933576406,2.4440875625867307,-2.4440875625867307
Aragón,2020Q2,4,dl_global,122.69600626737952,124.57702177608913,7.973877933576406,1.8810155087096092,-1.8810155087096092
Aragón,2020Q2,5,dl_global,125.6213573008945,125.68116048782724,7.973877933576406,0.059803186932740005,-0.059803186932740005
Aragón,2020Q2,6,dl_global,126.95059273225031,126.92261971667563,7.973877933576406,0.027973015574687565,0.027973015574687565
Aragón,2020Q2,7,dl_global,130.1049441703901,128.24804334844043,7.973877933576406,1.8569008219496652,1.8569008219496652
Aragón,2020Q2,8,dl_global,131.94900006026327,129.4387322751795,7.973877933576406,2.5102677850837836,2.5102677850837836
Aragón,2020Q3,1,dl_global,119.3953011871863,121.1594382551061,7.86664563863399,1.7641370679197905,-1.7641370679197905
Aragón,2020Q3,2,dl_global,120.80718338111348,122.27697198530522,7.86664563863399,1.4697886041917485,-1.4697886041917485
Aragón,2020Q3,3,dl_global,122.69600626737952,123.037017137118,7.86664563863399,0.3410108697384828,-0.3410108697384828
Aragón,2020Q3,4,dl_global,125.6213573008945,123.87059720963836,7.86664563863399,1.75076009125614,1.75076009125614
Aragón,2020Q3,5,dl_global,126.95059273225031,124.71780934879487,7.86664563863399,2.232783383455441,2.232783383455441
Aragón,2020Q3,6,dl_global,130.1049441703901,125.68660634552423,7.86664563863399,4.418337824865873,4.418337824865873
Aragón,2020Q3,7,dl_global,131.94900006026327,126.65233048220628,7.86664563863399,5.296669578056992,5.296669578056992
Aragón,2020Q3,8,dl_global,133.38843117504757,127.434106644512,7.86664563863399,5.9543245305355725,5.9543245305355725
Aragón,2020Q4,1,dl_global,120.80718338111348,119.35853937558655,7.729624559862944,1.4486440055269298,1.4486440055269298
