ccaa,origen,h,metodo,y,yhat,scale,ae,e
Andalucía,2019Q4,1,chronos,119.43868387223924,118.78021240234375,5.358017583171105,0.6584714698954883,0.6584714698954883
Andalucía,2019Q4,2,chronos,119.61247150196408,120.08869934082031,5.358017583171105,0.4762278388562322,-0.4762278388562322
Andalucía,2019Q4,3,chronos,120.81823515974575,121.10722351074219,5.358017583171105,0.2889883509964335,-0.2889883509964335
Andalucía,2019Q4,4,chronos,120.51724215156251,122.2248764038086,5.358017583171105,1.7076342522460806,-1.7076342522460806
Andalucía,2019Q4,5,chronos,120.21624914337929,123.4932632446289,5.358017583171105,3.2770141012496197,-3.2770141012496197
Andalucía,2019Q4,6,chronos,123.87833074294213,124.71598815917969,5.358017583171105,0.8376574162375618,-0.8376574162375618
Andalucía,2019Q4,7,chronos,128.11910723323825,125.61079406738281,5.358017583171105,2.5083131658554407,2.5083131658554407
Andalucía,2019Q4,8,chronos,130.1776844142058,126.2628173828125,5.358017583171105,3.9148670313932996,3.9148670313932996
Andalucía,2020Q1,1,chronos,119.61247150196408,118.73760986328125,5.344138823071554,0.8748616386828303,0.8748616386828303
Andalucía,2020Q1,2,chronos,120.81823515974575,119.59101867675781,5.344138823071554,1.2272164829879415,1.2272164829879415
Andalucía,2020Q1,3,chronos,120.51724215156251,120.01374053955078,5.344138823071554,0.5035016120117319,0.5035016120117319
Andalucía,2020Q1,4,chronos,120.21624914337929,120.72805786132812,5.344138823071554,0.5118087179488384,-0.5118087179488384
Andalucía,2020Q1,5,chronos,123.87833074294213,121.80642700195312,5.344138823071554,2.0719037409890007,2.0719037409890007
Andalucía,2020Q1,6,chronos,128.11910723323825,122.47042083740234,5.344138823071554,5.6486863958359095,5.6486863958359095
Andalucía,2020Q1,7,chronos,130.1776844142058,122.8644790649414,5.344138823071554,7.313205349264393,7.313205349264393
Andalucía,2020Q1,8,chronos,133.30048687410698,123.33106231689453,5.344138823071554,9.969424557212449,9.969424557212449
Andalucía,2020Q2,1,chronos,120.81823515974575,118.87751007080078,5.288176073120115,1.9407250889449728,1.9407250889449728
Andalucía,2020Q2,2,chronos,120.51724215156251,119.08269500732422,5.288176073120115,1.4345471442382944,1.4345471442382944
Andalucía,2020Q2,3,chronos,120.21624914337929,119.3529052734375,5.288176073120115,0.8633438699417866,0.8633438699417866
Andalucía,2020Q2,4,chronos,123.87833074294213,119.89619445800781,5.288176073120115,3.982136284934313,3.982136284934313
Andalucía,2020Q2,5,chronos,128.11910723323825,120.51892852783203,5.288176073120115,7.600178705406222,7.600178705406222
Andalucía,2020Q2,6,chronos,130.1776844142058,120.6328125,5.288176073120115,9.5448719142058,9.5448719142058
Andalucía,2020Q2,7,chronos,133.30048687410698,120.83634185791016,5.288176073120115,12.464145016196824,12.464145016196824
Andalucía,2020Q2,8,chronos,136.5254119617846,121.07553100585938,5.288176073120115,15.449880955925238,15.449880955925238
Andalucía,2020Q3,1,chronos,120.51724215156251,120.32373046875,5.207301024552223,0.19351168281251319,0.19351168281251319
Andalucía,2020Q3,2,chronos,120.21624914337929,120.88204956054688,5.207301024552223,0.6658004171675884,-0.6658004171675884
Andalucía,2020Q3,3,chronos,123.87833074294213,121.62954711914062,5.207301024552223,2.2487836238015007,2.2487836238015007
Andalucía,2020Q3,4,chronos,128.11910723323825,122.3243408203125,5.207301024552223,5.794766412925753,5.794766412925753
Andalucía,2020Q3,5,chronos,130.1776844142058,122.73020935058594,5.207301024552223,7.447475063619862,7.447475063619862
Andalucía,2020Q3,6,chronos,133.30048687410698,122.93974304199219,5.207301024552223,10.360743832114792,10.360743832114792
Andalucía,2020Q3,7,chronos,136.5254119617846,123.45692443847656,5.207301024552223,13.06848752330805,13.06848752330805
Andalucía,2020Q3,8,chronos,138.7291107716977,123.87895965576172,5.207301024552223,14.850151115935972,14.850151115935972
Andalucía,2020Q4,1,chronos,120.21624914337929,120.16963195800781,5.139761684008106,0.04661718537147408,0.04661718537147408
Andalucía,2020Q4,2,chronos,123.87833074294213,120.9310302734375,5.139761684008106,2.9473004695046257,2.9473004695046257
Andalucía,2020Q4,3,chronos,128.11910723323825,121.45547485351562,5.139761684008106,6.663632379722628,6.663632379722628
Andalucía,2020Q4,4,chronos,130.1776844142058,121.74363708496094,5.139761684008106,8.434047329244862,8.434047329244862
Andalucía,2020Q4,5,chronos,133.30048687410698,122.07398986816406,5.139761684008106,11.226497005942917,11.226497005942917
Andalucía,2020Q4,6,chronos,136.5254119617846,122.37528991699219,5.139761684008106,14.150122044792425,14.150122044792425
Andalucía,2020Q4,7,chronos,138.7291107716977,122.70331573486328,5.139761684008106,16.02579503683441,16.02579503683441
Andalucía,2020Q4,8,chronos,138.5875723928496,122.81229400634766,5.139761684008106,15.775278386501952,15.775278386501952
Andalucía,2021Q1,1,chronos,123.87833074294213,120.0552978515625,5.0507372674189615,3.8230328913796257,3.8230328913796257
Andalucía,2021Q1,2,chronos,128.11910723323825,120.31998443603516,5.0507372674189615,7.799122797203097,7.799122797203097
Andalucía,2021Q1,3,chronos,130.1776844142058,120.3191146850586,5.0507372674189615,9.858569729147206,9.858569729147206
Andalucía,2021Q1,4,chronos,133.30048687410698,120.42454528808594,5.0507372674189615,12.875941586021042,12.875941586021042
Andalucía,2021Q1,5,chronos,136.5254119617846,120.76982116699219,5.0507372674189615,15.755590794792425,15.755590794792425
Andalucía,2021Q1,6,chronos,138.7291107716977,120.79354858398438,5.0507372674189615,17.935562187713316,17.935562187713316
Andalucía,2021Q1,7,chronos,138.5875723928496,120.70111846923828,5.0507372674189615,17.886453923611327,17.886453923611327
Andalucía,2021Q1,8,chronos,138.88856540103288,120.61167907714844,5.0507372674189615,18.27688632388444,18.27688632388444
Andalucía,2021Q2,1,chronos,128.11910723323825,124.39450073242188,5.035039706890143,3.7246065008163782,3.7246065008163782
Andalucía,2021Q2,2,chronos,130.1776844142058,125.0413818359375,5.035039706890143,5.1363025782683,5.1363025782683
Andalucía,2021Q2,3,chronos,133.30048687410698,125.70726013183594,5.035039706890143,7.593226742271042,7.593226742271042
Andalucía,2021Q2,4,chronos,136.5254119617846,126.77091979980469,5.035039706890143,9.754492161979925,9.754492161979925
Andalucía,2021Q2,5,chronos,138.7291107716977,127.5377426147461,5.035039706890143,11.191368156951597,11.191368156951597
Andalucía,2021Q2,6,chronos,138.5875723928496,127.86170959472656,5.035039706890143,10.725862798123046,10.725862798123046
Andalucía,2021Q2,7,chronos,138.88856540103288,128.4353485107422,5.035039706890143,10.45321689029069,10.45321689029069
Andalucía,2021Q2,8,chronos,142.67247750390797,129.53073120117188,5.035039706890143,13.141746302736095,13.141746302736095
Andalucía,2021Q3,1,chronos,130.1776844142058,128.49449157714844,5.0794677925097975,1.6831928370573621,1.6831928370573621
Andalucía,2021Q3,2,chronos,133.30048687410698,129.87997436523438,5.0794677925097975,3.420512508872605,3.420512508872605
Andalucía,2021Q3,3,chronos,136.5254119617846,131.30084228515625,5.0794677925097975,5.224569676628363,5.224569676628363
Andalucía,2021Q3,4,chronos,138.7291107716977,132.49911499023438,5.0794677925097975,6.229995781463316,6.229995781463316
Andalucía,2021Q3,5,chronos,138.5875723928496,133.27249145507812,5.0794677925097975,5.315080937771484,5.315080937771484
Andalucía,2021Q3,6,chronos,138.88856540103288,134.2518310546875,5.0794677925097975,4.636734346345378,4.636734346345378
Andalucía,2021Q3,7,chronos,142.67247750390797,135.65139770507812,5.0794677925097975,7.021079798829845,7.021079798829845
Andalucía,2021Q3,8,chronos,146.784256990697,137.0560302734375,5.0794677925097975,9.728226717259503,9.728226717259503
Andalucía,2021Q4,1,chronos,133.30048687410698,130.76673889160156,5.167563455396981,2.5337479825054174,2.5337479825054174
Andalucía,2021Q4,2,chronos,136.5254119617846,132.59344482421875,5.167563455396981,3.931967137565863,3.931967137565863
Andalucía,2021Q4,3,chronos,138.7291107716977,133.93414306640625,5.167563455396981,4.794967705291441,4.794967705291441
Andalucía,2021Q4,4,chronos,138.5875723928496,134.86874389648438,5.167563455396981,3.7188284963652336,3.7188284963652336
Andalucía,2021Q4,5,chronos,138.88856540103288,135.9904022216797,5.167563455396981,2.8981631793531903,2.8981631793531903
Andalucía,2021Q4,6,chronos,142.67247750390797,137.6103057861328,5.167563455396981,5.062171717775158,5.062171717775158
Andalucía,2021Q4,7,chronos,146.784256990697,139.22921752929688,5.167563455396981,7.555039461400128,7.555039461400128
Andalucía,2021Q4,8,chronos,145.926068592365,140.24166870117188,5.167563455396981,5.684399891193124,5.684399891193124
Andalucía,2022Q1,1,chronos,136.5254119617846,133.986328125,5.316934668139069,2.539083836784613,2.539083836784613
Andalucía,2022Q1,2,chronos,138.7291107716977,135.79348754882812,5.316934668139069,2.935623222869566,2.935623222869566
Andalucía,2022Q1,3,chronos,138.5875723928496,136.95111083984375,5.316934668139069,1.6364615530058586,1.6364615530058586
Andalucía,2022Q1,4,chronos,138.88856540103288,138.34600830078125,5.316934668139069,0.5425571002516278,0.5425571002516278
Andalucía,2022Q1,5,chronos,142.67247750390797,140.18405151367188,5.316934668139069,2.4884259902360952,2.4884259902360952
Andalucía,2022Q1,6,chronos,146.784256990697,141.95416259765625,5.316934668139069,4.830094393040753,4.830094393040753
Andalucía,2022Q1,7,chronos,145.926068592365,143.2880401611328,5.316934668139069,2.638028431232186,2.638028431232186
Andalucía,2022Q2,1,chronos,138.7291107716977,136.9947052001953,5.452678122781726,1.7344055715023785,1.7344055715023785
Andalucía,2022Q2,2,chronos,138.5875723928496,138.5006103515625,5.452678122781726,0.0869620412871086,0.0869620412871086
Andalucía,2022Q2,3,chronos,138.88856540103288,139.92698669433594,5.452678122781726,1.0384212933030597,-1.0384212933030597
Andalucía,2022Q2,4,chronos,142.67247750390797,141.8013458251953,5.452678122781726,0.8711316787126577,0.8711316787126577
Andalucía,2022Q2,5,chronos,146.784256990697,143.57223510742188,5.452678122781726,3.2120218832751277,3.2120218832751277
Andalucía,2022Q2,6,chronos,145.926068592365,145.14804077148438,5.452678122781726,0.7780278208806237,0.7780278208806237
Andalucía,2022Q3,1,chronos,138.5875723928496,138.58938598632812,5.546447675794047,0.0018135934785163954,-0.0018135934785163954
Andalucía,2022Q3,2,chronos,138.88856540103288,140.7088165283203,5.546447675794047,1.8202511272874347,-1.8202511272874347
Andalucía,2022Q3,3,chronos,142.67247750390797,142.7864990234375,5.546447675794047,0.11402151952952977,-0.11402151952952977
Andalucía,2022Q3,4,chronos,146.784256990697,144.6954803466797,5.546447675794047,2.088776644017315,2.088776644017315
Andalucía,2022Q3,5,chronos,145.926068592365,146.35757446289062,5.546447675794047,0.4315058705256263,-0.4315058705256263
Andalucía,2022Q4,1,chronos,138.88856540103288,138.0430908203125,5.597580538344936,0.8454745807203778,0.8454745807203778
Andalucía,2022Q4,2,chronos,142.67247750390797,140.2175750732422,5.597580538344936,2.4549024306657827,2.4549024306657827
Andalucía,2022Q4,3,chronos,146.784256990697,141.82130432128906,5.597580538344936,4.96295266940794,4.96295266940794
Andalucía,2022Q4,4,chronos,145.926068592365,142.97230529785156,5.597580538344936,2.953763294513436,2.953763294513436
Andalucía,2023Q1,1,chronos,142.67247750390797,138.99559020996094,5.597413836390216,3.6768872939470327,3.6768872939470327
Andalucía,2023Q1,2,chronos,146.784256990697,140.7537384033203,5.597413836390216,6.03051858737669,6.03051858737669
Andalucía,2023Q1,3,chronos,145.926068592365,141.73902893066406,5.597413836390216,4.187039661700936,4.187039661700936
Andalucía,2023Q2,1,chronos,146.784256990697,143.01039123535156,5.606890589937339,3.77386575534544,3.77386575534544
Andalucía,2023Q2,2,chronos,145.926068592365,144.87313842773438,5.606890589937339,1.0529301646306237,1.0529301646306237
Andalucía,2023Q3,1,chronos,145.926068592365,147.19302368164062,5.648386448057034,1.2669550892756263,-1.2669550892756263
Aragón,2019Q4,1,chronos,118.55678090859784,118.73135375976562,8.161915651778509,0.1745728511677811,-0.1745728511677811
