ccaa,origen,h,metodo,y,yhat,scale,ae,e
Extremadura,2020Q4,3,drift,109.27676759178438,107.53485404594392,4.475083052596279,1.741913545840461,1.741913545840461
Extremadura,2020Q4,4,drift,111.71804067152536,107.87734741166864,4.475083052596279,3.840693259856721,3.840693259856721
Extremadura,2020Q4,5,drift,112.3125839143802,108.21984077739336,4.475083052596279,4.09274313698684,4.09274313698684
Extremadura,2020Q4,6,drift,114.87164386298863,108.56233414311808,4.475083052596279,6.309309719870555,6.309309719870555
Extremadura,2020Q4,7,drift,116.4140909553006,108.90482750884281,4.475083052596279,7.50926344645778,7.50926344645778
Extremadura,2020Q4,8,drift,114.85061049354805,109.24732087456754,4.475083052596279,5.6032896189805115,5.6032896189805115
Extremadura,2020Q4,1,naive,105.03784253718528,106.50737394876974,4.475083052596279,1.4695314115844553,-1.4695314115844553
Extremadura,2020Q4,2,naive,109.05241165108446,106.50737394876974,4.475083052596279,2.5450377023147155,2.5450377023147155
Extremadura,2020Q4,3,naive,109.27676759178438,106.50737394876974,4.475083052596279,2.769393643014638,2.769393643014638
Extremadura,2020Q4,4,naive,111.71804067152536,106.50737394876974,4.475083052596279,5.210666722755619,5.210666722755619
Extremadura,2020Q4,5,naive,112.3125839143802,106.50737394876974,4.475083052596279,5.805209965610459,5.805209965610459
Extremadura,2020Q4,6,naive,114.87164386298863,106.50737394876974,4.475083052596279,8.364269914218895,8.364269914218895
Extremadura,2020Q4,7,naive,116.4140909553006,106.50737394876974,4.475083052596279,9.906717006530855,9.906717006530855
Extremadura,2020Q4,8,naive,114.85061049354805,106.50737394876974,4.475083052596279,8.343236544778307,8.343236544778307
Extremadura,2021Q1,1,snaive,109.05241165108446,107.25616190085572,4.387761183117016,1.7962497502287391,1.7962497502287391
Extremadura,2021Q1,2,snaive,109.27676759178438,106.23534237067108,4.387761183117016,3.0414252211133004,3.0414252211133004
Extremadura,2021Q1,3,snaive,111.71804067152536,106.50737394876974,4.387761183117016,5.210666722755619,5.210666722755619
Extremadura,2021Q1,4,snaive,112.3125839143802,105.03784253718528,4.387761183117016,7.274741377194914,7.274741377194914
Extremadura,2021Q1,5,snaive,114.87164386298863,107.25616190085572,4.387761183117016,7.615481962132918,7.615481962132918
Extremadura,2021Q1,6,snaive,116.4140909553006,106.23534237067108,4.387761183117016,10.178748584629517,10.178748584629517
Extremadura,2021Q1,7,snaive,114.85061049354805,106.50737394876974,4.387761183117016,8.343236544778307,8.343236544778307
Extremadura,2021Q1,8,snaive,113.51849709564226,105.03784253718528,4.387761183117016,8.480654558456976,8.480654558456976
Extremadura,2021Q1,1,drift,109.05241165108446,105.05747368199653,4.387761183117016,3.9949379690879283,3.9949379690879283
Extremadura,2021Q1,2,drift,109.27676759178438,105.07710482680778,4.387761183117016,4.199662764976594,4.199662764976594
Extremadura,2021Q1,3,drift,111.71804067152536,105.09673597161903,4.387761183117016,6.621304699906332,6.621304699906332
Extremadura,2021Q1,4,drift,112.3125839143802,105.11636711643027,4.387761183117016,7.19621679794993,7.19621679794993
Extremadura,2021Q1,5,drift,114.87164386298863,105.13599826124151,4.387761183117016,9.735645601747123,9.735645601747123
Extremadura,2021Q1,6,drift,116.4140909553006,105.15562940605275,4.387761183117016,11.25846154924784,11.25846154924784
Extremadura,2021Q1,7,drift,114.85061049354805,105.17526055086401,4.387761183117016,9.675349942684036,9.675349942684036
Extremadura,2021Q1,8,drift,113.51849709564226,105.19489169567525,4.387761183117016,8.323605399967008,8.323605399967008
Extremadura,2021Q1,1,naive,109.05241165108446,105.03784253718528,4.387761183117016,4.014569113899171,4.014569113899171
Extremadura,2021Q1,2,naive,109.27676759178438,105.03784253718528,4.387761183117016,4.238925054599093,4.238925054599093
Extremadura,2021Q1,3,naive,111.71804067152536,105.03784253718528,4.387761183117016,6.680198134340074,6.680198134340074
Extremadura,2021Q1,4,naive,112.3125839143802,105.03784253718528,4.387761183117016,7.274741377194914,7.274741377194914
Extremadura,2021Q1,5,naive,114.87164386298863,105.03784253718528,4.387761183117016,9.83380132580335,9.83380132580335
Extremadura,2021Q1,6,naive,116.4140909553006,105.03784253718528,4.387761183117016,11.37624841811531,11.37624841811531
Extremadura,2021Q1,7,naive,114.85061049354805,105.03784253718528,4.387761183117016,9.812767956362762,9.812767956362762
Extremadura,2021Q1,8,naive,113.51849709564226,105.03784253718528,4.387761183117016,8.480654558456976,8.480654558456976
Extremadura,2021Q2,1,snaive,109.27676759178438,106.23534237067108,4.335930954459251,3.0414252211133004,3.0414252211133004
Extremadura,2021Q2,2,snaive,111.71804067152536,106.50737394876974,4.335930954459251,5.210666722755619,5.210666722755619
Extremadura,2021Q2,3,snaive,112.3125839143802,105.03784253718528,4.335930954459251,7.274741377194914,7.274741377194914
Extremadura,2021Q2,4,snaive,114.87164386298863,109.05241165108446,4.335930954459251,5.819232211904179,5.819232211904179
Extremadura,2021Q2,5,snaive,116.4140909553006,106.23534237067108,4.335930954459251,10.178748584629517,10.178748584629517
Extremadura,2021Q2,6,snaive,114.85061049354805,106.50737394876974,4.335930954459251,8.343236544778307,8.343236544778307
Extremadura,2021Q2,7,snaive,113.51849709564226,105.03784253718528,4.335930954459251,8.480654558456976,8.480654558456976
Extremadura,2021Q2,8,snaive,116.91188069872857,109.05241165108446,4.335930954459251,7.859469047644112,7.859469047644112
Extremadura,2021Q2,1,drift,109.27676759178438,109.44696260617471,4.335930954459251,0.17019501439033036,-0.17019501439033036
Extremadura,2021Q2,2,drift,111.71804067152536,109.84151356126495,4.335930954459251,1.8765271102604117,1.8765271102604117
Extremadura,2021Q2,3,drift,112.3125839143802,110.2360645163552,4.335930954459251,2.076519398024999,2.076519398024999
Extremadura,2021Q2,4,drift,114.87164386298863,110.63061547144545,4.335930954459251,4.241028391543182,4.241028391543182
Extremadura,2021Q2,5,drift,116.4140909553006,111.0251664265357,4.335930954459251,5.388924528764889,5.388924528764889
Extremadura,2021Q2,6,drift,114.85061049354805,111.41971738162596,4.335930954459251,3.4308931119220887,3.4308931119220887
Extremadura,2021Q2,7,drift,113.51849709564226,111.8142683367162,4.335930954459251,1.7042287589260638,1.7042287589260638
Extremadura,2021Q2,8,drift,116.91188069872857,112.20881929180645,4.335930954459251,4.703061406922117,4.703061406922117
Extremadura,2021Q2,1,naive,109.27676759178438,109.05241165108446,4.335930954459251,0.22435594069992248,0.22435594069992248
Extremadura,2021Q2,2,naive,111.71804067152536,109.05241165108446,4.335930954459251,2.665629020440903,2.665629020440903
Extremadura,2021Q2,3,naive,112.3125839143802,109.05241165108446,4.335930954459251,3.2601722632957433,3.2601722632957433
Extremadura,2021Q2,4,naive,114.87164386298863,109.05241165108446,4.335930954459251,5.819232211904179,5.819232211904179
Extremadura,2021Q2,5,naive,116.4140909553006,109.05241165108446,4.335930954459251,7.361679304216139,7.361679304216139
Extremadura,2021Q2,6,naive,114.85061049354805,109.05241165108446,4.335930954459251,5.7981988424635915,5.7981988424635915
Extremadura,2021Q2,7,naive,113.51849709564226,109.05241165108446,4.335930954459251,4.466085444557805,4.466085444557805
Extremadura,2021Q2,8,naive,116.91188069872857,109.05241165108446,4.335930954459251,7.859469047644112,7.859469047644112
Extremadura,2021Q3,1,snaive,111.71804067152536,106.50737394876974,4.310548489099526,5.210666722755619,5.210666722755619
Extremadura,2021Q3,2,snaive,112.3125839143802,105.03784253718528,4.310548489099526,7.274741377194914,7.274741377194914
Extremadura,2021Q3,3,snaive,114.87164386298863,109.05241165108446,4.310548489099526,5.819232211904179,5.819232211904179
Extremadura,2021Q3,4,snaive,116.4140909553006,109.27676759178438,4.310548489099526,7.1373233635162165,7.1373233635162165
