freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D39REC,CY,2005,0.0
A,PC_GDP,S13,D39REC,CY,2006,0.0
A,PC_GDP,S13,D39REC,CY,2007,0.0
A,PC_GDP,S13,D39REC,CY,2008,0.0
A,PC_GDP,S13,D39REC,CY,2009,0.0
A,PC_GDP,S13,D39REC,CY,2010,0.0
A,PC_GDP,S13,D39REC,CY,2011,0.0
A,PC_GDP,S13,D39REC,CY,2012,0.0
A,PC_GDP,S13,D39REC,CY,2013,0.0
A,PC_GDP,S13,D39REC,CY,2014,0.0
A,PC_GDP,S13,D39REC,CY,2015,0.0
A,PC_GDP,S13,D39REC,CY,2016,0.0
A,PC_GDP,S13,D39REC,CY,2017,0.0
A,PC_GDP,S13,D39REC,CY,2018,0.0
A,PC_GDP,S13,D39REC,CY,2019,0.0
A,PC_GDP,S13,D39REC,CY,2020,0.0
A,PC_GDP,S13,D39REC,CY,2021,0.0
A,PC_GDP,S13,D39REC,CY,2022,0.0
A,PC_GDP,S13,D39REC,CY,2023,0.0
A,PC_GDP,S13,D39REC,CY,2024,0.0
A,PC_GDP,S13,D39REC,CY,2025,0.0
A,PC_GDP,S13,D39REC,DE,1995,0.1
A,PC_GDP,S13,D39REC,DE,1996,0.1
A,PC_GDP,S13,D39REC,DE,1997,0.1
A,PC_GDP,S13,D39REC,DE,1998,0.1
A,PC_GDP,S13,D39REC,DE,1999,0.1
A,PC_GDP,S13,D39REC,DE,2000,0.0
A,PC_GDP,S13,D39REC,DE,2001,0.0
A,PC_GDP,S13,D39REC,DE,2002,0.0
A,PC_GDP,S13,D39REC,DE,2003,0.0
A,PC_GDP,S13,D39REC,DE,2004,0.0
A,PC_GDP,S13,D39REC,DE,2005,0.0
A,PC_GDP,S13,D39REC,DE,2006,0.0
A,PC_GDP,S13,D39REC,DE,2007,0.0
A,PC_GDP,S13,D39REC,DE,2008,0.0
A,PC_GDP,S13,D39REC,DE,2009,0.0
A,PC_GDP,S13,D39REC,DE,2010,0.0
A,PC_GDP,S13,D39REC,DE,2011,0.0
A,PC_GDP,S13,D39REC,DE,2012,0.0
A,PC_GDP,S13,D39REC,DE,2013,0.0
A,PC_GDP,S13,D39REC,DE,2014,0.0
A,PC_GDP,S13,D39REC,DE,2015,0.0
A,PC_GDP,S13,D39REC,DE,2016,0.0
A,PC_GDP,S13,D39REC,DE,2017,0.0
A,PC_GDP,S13,D39REC,DE,2018,0.0
A,PC_GDP,S13,D39REC,DE,2019,0.0
A,PC_GDP,S13,D39REC,DE,2020,0.0
A,PC_GDP,S13,D39REC,DE,2021,0.0
A,PC_GDP,S13,D39REC,DE,2022,0.0
A,PC_GDP,S13,D39REC,DE,2023,0.0
A,PC_GDP,S13,D39REC,DE,2024,0.0
A,PC_GDP,S13,D39REC,DE,2025,0.0
A,PC_GDP,S13,D39REC,DK,1995,0.1
A,PC_GDP,S13,D39REC,DK,1996,0.1
A,PC_GDP,S13,D39REC,DK,1997,0.1
A,PC_GDP,S13,D39REC,DK,1998,0.1
A,PC_GDP,S13,D39REC,DK,1999,0.1
A,PC_GDP,S13,D39REC,DK,2000,0.1
A,PC_GDP,S13,D39REC,DK,2001,0.1
A,PC_GDP,S13,D39REC,DK,2002,0.1
A,PC_GDP,S13,D39REC,DK,2003,0.1
A,PC_GDP,S13,D39REC,DK,2004,0.2
A,PC_GDP,S13,D39REC,DK,2005,0.2
A,PC_GDP,S13,D39REC,DK,2006,0.2
A,PC_GDP,S13,D39REC,DK,2007,0.2
A,PC_GDP,S13,D39REC,DK,2008,0.2
A,PC_GDP,S13,D39REC,DK,2009,0.3
A,PC_GDP,S13,D39REC,DK,2010,0.2
A,PC_GDP,S13,D39REC,DK,2011,0.3
A,PC_GDP,S13,D39REC,DK,2012,0.4
A,PC_GDP,S13,D39REC,DK,2013,0.3
A,PC_GDP,S13,D39REC,DK,2014,0.3
A,PC_GDP,S13,D39REC,DK,2015,0.2
A,PC_GDP,S13,D39REC,DK,2016,0.2
A,PC_GDP,S13,D39REC,DK,2017,0.2
A,PC_GDP,S13,D39REC,DK,2018,0.2
A,PC_GDP,S13,D39REC,DK,2019,0.1
A,PC_GDP,S13,D39REC,DK,2020,0.1
A,PC_GDP,S13,D39REC,DK,2021,0.1
A,PC_GDP,S13,D39REC,DK,2022,0.1
