freq,unit,age,sex,geo,time,value
A,NR,TOTAL,T,RU,2009,141903979
A,NR,TOTAL,T,RU,2010,141914509
A,NR,TOTAL,T,RU,2011,142856536
A,NR,TOTAL,T,RU,2012,143056383
A,NR,TOTAL,T,RU,2014,143666931
A,NR,TOTAL,T,SE,1995,8816381
A,NR,TOTAL,T,SE,1996,8837496
A,NR,TOTAL,T,SE,1997,8844499
A,NR,TOTAL,T,SE,1998,8847625
A,NR,TOTAL,T,SE,1999,8854322
A,NR,TOTAL,T,SE,2000,8861426
A,NR,TOTAL,T,SE,2001,8882792
A,NR,TOTAL,T,SE,2002,8909128
A,NR,TOTAL,T,SE,2003,8940788
A,NR,TOTAL,T,SE,2004,8975670
A,NR,TOTAL,T,SE,2005,9011392
A,NR,TOTAL,T,SE,2006,9047752
A,NR,TOTAL,T,SE,2007,9113257
A,NR,TOTAL,T,SE,2008,9182927
A,NR,TOTAL,T,SE,2009,9256347
A,NR,TOTAL,T,SE,2010,9340682
A,NR,TOTAL,T,SE,2011,9415570
A,NR,TOTAL,T,SE,2012,9482855
A,NR,TOTAL,T,SE,2013,9555893
A,NR,TOTAL,T,SE,2014,9644864
A,NR,TOTAL,T,SE,2015,9747355
A,NR,TOTAL,T,SE,2016,9851017
A,NR,TOTAL,T,SE,2017,9995153
A,NR,TOTAL,T,SE,2018,10120242
A,NR,TOTAL,T,SE,2019,10230185
A,NR,TOTAL,T,SE,2020,10327589
A,NR,TOTAL,T,SE,2021,10379295
A,NR,TOTAL,T,SE,2022,10452326
A,NR,TOTAL,T,SE,2023,10521556
A,NR,TOTAL,T,SE,2024,10551707
A,NR,TOTAL,T,SE,2025,10587710
A,NR,TOTAL,T,SI,1995,1989477
A,NR,TOTAL,T,SI,1996,1990266
A,NR,TOTAL,T,SI,1997,1986989
A,NR,TOTAL,T,SI,1998,1984923
A,NR,TOTAL,T,SI,1999,1978334
A,NR,TOTAL,T,SI,2000,1987755
A,NR,TOTAL,T,SI,2001,1990094
A,NR,TOTAL,T,SI,2002,1994026
A,NR,TOTAL,T,SI,2003,1995033
A,NR,TOTAL,T,SI,2004,1996433
A,NR,TOTAL,T,SI,2005,1997590
A,NR,TOTAL,T,SI,2006,2003358
A,NR,TOTAL,T,SI,2007,2010377
A,NR,TOTAL,T,SI,2008,2010269
A,NR,TOTAL,T,SI,2009,2032362
A,NR,TOTAL,T,SI,2010,2046976
A,NR,TOTAL,T,SI,2011,2050189
A,NR,TOTAL,T,SI,2012,2055496
A,NR,TOTAL,T,SI,2013,2058821
A,NR,TOTAL,T,SI,2014,2061085
A,NR,TOTAL,T,SI,2015,2062874
A,NR,TOTAL,T,SI,2016,2064188
A,NR,TOTAL,T,SI,2017,2065895
A,NR,TOTAL,T,SI,2018,2066880
A,NR,TOTAL,T,SI,2019,2080908
A,NR,TOTAL,T,SI,2020,2095861
A,NR,TOTAL,T,SI,2021,2108977
A,NR,TOTAL,T,SI,2022,2107180
A,NR,TOTAL,T,SI,2023,2116972
A,NR,TOTAL,T,SI,2024,2123949
A,NR,TOTAL,T,SI,2025,2130850
A,NR,TOTAL,T,SK,1995,5356207
A,NR,TOTAL,T,SK,1996,5367790
A,NR,TOTAL,T,SK,1997,5378932
A,NR,TOTAL,T,SK,1998,5387650
A,NR,TOTAL,T,SK,1999,5393382
A,NR,TOTAL,T,SK,2000,5398657
A,NR,TOTAL,T,SK,2001,5378783
A,NR,TOTAL,T,SK,2002,5378951
A,NR,TOTAL,T,SK,2003,5374873
A,NR,TOTAL,T,SK,2004,5371875
A,NR,TOTAL,T,SK,2005,5372685
A,NR,TOTAL,T,SK,2006,5372928
A,NR,TOTAL,T,SK,2007,5373180
A,NR,TOTAL,T,SK,2008,5376064
A,NR,TOTAL,T,SK,2009,5382401
A,NR,TOTAL,T,SK,2010,5390410
A,NR,TOTAL,T,SK,2011,5392446
A,NR,TOTAL,T,SK,2012,5404322
A,NR,TOTAL,T,SK,2013,5410836
A,NR,TOTAL,T,SK,2014,5415949
A,NR,TOTAL,T,SK,2015,5421349
A,NR,TOTAL,T,SK,2016,5426252
A,NR,TOTAL,T,SK,2017,5435343
A,NR,TOTAL,T,SK,2018,5443120
A,NR,TOTAL,T,SK,2019,5450421
A,NR,TOTAL,T,SK,2020,5457873
A,NR,TOTAL,T,SK,2021,5459781
A,NR,TOTAL,T,SK,2022,5434712
A,NR,TOTAL,T,SK,2023,5428792
A,NR,TOTAL,T,SK,2024,5424687
A,NR,TOTAL,T,SK,2025,5419451
A,NR,TOTAL,T,SM,2004,29241
A,NR,TOTAL,T,SM,2005,29673
A,NR,TOTAL,T,SM,2006,29999
A,NR,TOTAL,T,SM,2007,30368
A,NR,TOTAL,T,SM,2008,32054
A,NR,TOTAL,T,SM,2009,31269
A,NR,TOTAL,T,SM,2011,31863
A,NR,TOTAL,T,SM,2012,33376
A,NR,TOTAL,T,SM,2013,33562
A,NR,TOTAL,T,SM,2018,34453
A,NR,TOTAL,T,TR,1995,61203584
A,NR,TOTAL,T,TR,1996,62337617
A,NR,TOTAL,T,TR,1997,63484661
A,NR,TOTAL,T,TR,1998,64641675
A,NR,TOTAL,T,TR,1999,65786563
A,NR,TOTAL,T,TR,2000,66889425
A,NR,TOTAL,T,TR,2001,64729501
A,NR,TOTAL,T,TR,2002,65603160
A,NR,TOTAL,T,TR,2003,66401851
A,NR,TOTAL,T,TR,2004,67187251
A,NR,TOTAL,T,TR,2005,68010221
A,NR,TOTAL,T,TR,2006,68860539
A,NR,TOTAL,T,TR,2007,69729967
A,NR,TOTAL,T,TR,2008,70586256
A,NR,TOTAL,T,TR,2009,71517100
A,NR,TOTAL,T,TR,2010,72561312
A,NR,TOTAL,T,TR,2011,73722988
A,NR,TOTAL,T,TR,2012,74724269
A,NR,TOTAL,T,TR,2013,75627384
A,NR,TOTAL,T,TR,2014,76667864
A,NR,TOTAL,T,TR,2015,77695904
A,NR,TOTAL,T,TR,2016,78741053
A,NR,TOTAL,T,TR,2017,79814871
A,NR,TOTAL,T,TR,2018,80810525
A,NR,TOTAL,T,TR,2019,82003882
A,NR,TOTAL,T,TR,2020,83154997
A,NR,TOTAL,T,TR,2021,83614362
A,NR,TOTAL,T,TR,2022,84680273
A,NR,TOTAL,T,TR,2023,85279553
A,NR,TOTAL,T,TR,2024,85372377
A,NR,TOTAL,T,TR,2025,85664944
A,NR,TOTAL,T,UA,2000,49114950
A,NR,TOTAL,T,UA,2001,48663609
A,NR,TOTAL,T,UA,2002,48240902
A,NR,TOTAL,T,UA,2003,47823108
A,NR,TOTAL,T,UA,2004,47442079
A,NR,TOTAL,T,UA,2005,47100462
A,NR,TOTAL,T,UA,2006,46749170
A,NR,TOTAL,T,UA,2007,46465691
A,NR,TOTAL,T,UA,2008,46192309
A,NR,TOTAL,T,UA,2009,45963359
A,NR,TOTAL,T,UA,2010,45782592
A,NR,TOTAL,T,UA,2011,45598179
A,NR,TOTAL,T,UA,2012,45453282
A,NR,TOTAL,T,UA,2013,45372692
A,NR,TOTAL,T,UA,2014,45245894
A,NR,TOTAL,T,UA,2015,42759661
A,NR,TOTAL,T,UA,2016,42590879
A,NR,TOTAL,T,UA,2017,42414905
A,NR,TOTAL,T,UA,2018,42216766
A,NR,TOTAL,T,UA,2019,41983564
A,NR,TOTAL,T,UA,2020,41732779
A,NR,TOTAL,T,UA,2021,41418717
A,NR,TOTAL,T,UA,2022,40997698
A,NR,TOTAL,T,UK,1995,57943472
A,NR,TOTAL,T,UK,1996,58094587
A,NR,TOTAL,T,UK,1997,58239312
A,NR,TOTAL,T,UK,1998,58394596
A,NR,TOTAL,T,UK,1999,58579685
A,NR,TOTAL,T,UK,2000,58785246
A,NR,TOTAL,T,UK,2001,58999781
A,NR,TOTAL,T,UK,2002,59239564
A,NR,TOTAL,T,UK,2003,59501394
A,NR,TOTAL,T,UK,2004,59793759
A,NR,TOTAL,T,UK,2005,60182050
A,NR,TOTAL,T,UK,2006,60620361
A,NR,TOTAL,T,UK,2007,61073279
A,NR,TOTAL,T,UK,2008,61571647
A,NR,TOTAL,T,UK,2009,62042343
A,NR,TOTAL,T,UK,2010,62510197
A,NR,TOTAL,T,UK,2011,63022532
A,NR,TOTAL,T,UK,2012,63495088
A,NR,TOTAL,T,UK,2013,63905342
A,NR,TOTAL,T,UK,2014,64351203
A,NR,TOTAL,T,UK,2015,64853393
A,NR,TOTAL,T,UK,2016,65379044
A,NR,TOTAL,T,UK,2017,65844142
A,NR,TOTAL,T,UK,2018,66273576
A,NR,TOTAL,T,UK,2019,66647112
A,NR,TOTAL,T,UK,2020,67025542
A,NR,TOTAL,T,XK,2003,1985000
A,NR,TOTAL,T,XK,2004,2016000
A,NR,TOTAL,T,XK,2005,2041000
A,NR,TOTAL,T,XK,2006,2100000
A,NR,TOTAL,T,XK,2007,2126708
A,NR,TOTAL,T,XK,2008,2153139
A,NR,TOTAL,T,XK,2009,2180686
A,NR,TOTAL,T,XK,2010,2208107
A,NR,TOTAL,T,XK,2011,1794180
A,NR,TOTAL,T,XK,2016,1771604
A,NR,TOTAL,T,XK,2017,1783531
A,NR,TOTAL,T,XK,2018,1798506
A,NR,TOTAL,T,XK,2019,1795666
A,NR,TOTAL,T,XK,2020,1782115
A,NR,TOTAL,T,XK,2021,1798186
A,NR,TOTAL,T,XK,2022,1773971
