freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D2REC,AT,1995,14.6
A,PC_GDP,S13,D2REC,AT,1996,15.0
A,PC_GDP,S13,D2REC,AT,1997,15.3
A,PC_GDP,S13,D2REC,AT,1998,15.2
A,PC_GDP,S13,D2REC,AT,1999,15.2
A,PC_GDP,S13,D2REC,AT,2000,14.9
A,PC_GDP,S13,D2REC,AT,2001,14.8
A,PC_GDP,S13,D2REC,AT,2002,15.0
A,PC_GDP,S13,D2REC,AT,2003,14.8
A,PC_GDP,S13,D2REC,AT,2004,14.6
A,PC_GDP,S13,D2REC,AT,2005,14.3
A,PC_GDP,S13,D2REC,AT,2006,13.9
A,PC_GDP,S13,D2REC,AT,2007,13.9
A,PC_GDP,S13,D2REC,AT,2008,14.0
A,PC_GDP,S13,D2REC,AT,2009,14.4
A,PC_GDP,S13,D2REC,AT,2010,14.4
A,PC_GDP,S13,D2REC,AT,2011,14.5
A,PC_GDP,S13,D2REC,AT,2012,14.8
A,PC_GDP,S13,D2REC,AT,2013,14.8
A,PC_GDP,S13,D2REC,AT,2014,14.7
A,PC_GDP,S13,D2REC,AT,2015,14.6
A,PC_GDP,S13,D2REC,AT,2016,14.6
A,PC_GDP,S13,D2REC,AT,2017,14.4
A,PC_GDP,S13,D2REC,AT,2018,14.1
A,PC_GDP,S13,D2REC,AT,2019,14.1
A,PC_GDP,S13,D2REC,AT,2020,13.8
A,PC_GDP,S13,D2REC,AT,2021,14.1
A,PC_GDP,S13,D2REC,AT,2022,13.7
A,PC_GDP,S13,D2REC,AT,2023,13.7
A,PC_GDP,S13,D2REC,AT,2024,13.7
A,PC_GDP,S13,D2REC,AT,2025,14.0
A,PC_GDP,S13,D2REC,BE,1995,12.3
A,PC_GDP,S13,D2REC,BE,1996,12.8
A,PC_GDP,S13,D2REC,BE,1997,12.9
A,PC_GDP,S13,D2REC,BE,1998,13.0
A,PC_GDP,S13,D2REC,BE,1999,13.3
A,PC_GDP,S13,D2REC,BE,2000,13.1
A,PC_GDP,S13,D2REC,BE,2001,12.7
A,PC_GDP,S13,D2REC,BE,2002,12.7
A,PC_GDP,S13,D2REC,BE,2003,12.9
A,PC_GDP,S13,D2REC,BE,2004,13.0
A,PC_GDP,S13,D2REC,BE,2005,13.0
A,PC_GDP,S13,D2REC,BE,2006,13.0
A,PC_GDP,S13,D2REC,BE,2007,12.9
A,PC_GDP,S13,D2REC,BE,2008,12.9
A,PC_GDP,S13,D2REC,BE,2009,12.9
A,PC_GDP,S13,D2REC,BE,2010,13.2
A,PC_GDP,S13,D2REC,BE,2011,13.2
A,PC_GDP,S13,D2REC,BE,2012,13.6
A,PC_GDP,S13,D2REC,BE,2013,13.5
A,PC_GDP,S13,D2REC,BE,2014,13.4
A,PC_GDP,S13,D2REC,BE,2015,13.3
A,PC_GDP,S13,D2REC,BE,2016,13.5
A,PC_GDP,S13,D2REC,BE,2017,13.4
A,PC_GDP,S13,D2REC,BE,2018,13.4
A,PC_GDP,S13,D2REC,BE,2019,13.3
A,PC_GDP,S13,D2REC,BE,2020,12.8
A,PC_GDP,S13,D2REC,BE,2021,13.2
A,PC_GDP,S13,D2REC,BE,2022,12.3
A,PC_GDP,S13,D2REC,BE,2023,12.1
A,PC_GDP,S13,D2REC,BE,2024,11.8
A,PC_GDP,S13,D2REC,BE,2025,11.8
A,PC_GDP,S13,D2REC,BG,1995,8.4
A,PC_GDP,S13,D2REC,BG,1996,8.9
A,PC_GDP,S13,D2REC,BG,1997,9.5
A,PC_GDP,S13,D2REC,BG,1998,12.5
A,PC_GDP,S13,D2REC,BG,1999,13.0
A,PC_GDP,S13,D2REC,BG,2000,13.6
A,PC_GDP,S13,D2REC,BG,2001,13.1
A,PC_GDP,S13,D2REC,BG,2002,12.4
A,PC_GDP,S13,D2REC,BG,2003,14.1
A,PC_GDP,S13,D2REC,BG,2004,15.7
A,PC_GDP,S13,D2REC,BG,2005,16.1
A,PC_GDP,S13,D2REC,BG,2006,16.6
A,PC_GDP,S13,D2REC,BG,2007,15.9
A,PC_GDP,S13,D2REC,BG,2008,16.7
A,PC_GDP,S13,D2REC,BG,2009,14.1
A,PC_GDP,S13,D2REC,BG,2010,13.8
A,PC_GDP,S13,D2REC,BG,2011,13.8
A,PC_GDP,S13,D2REC,BG,2012,14.3
A,PC_GDP,S13,D2REC,BG,2013,15.3
A,PC_GDP,S13,D2REC,BG,2014,14.9
A,PC_GDP,S13,D2REC,BG,2015,15.3
A,PC_GDP,S13,D2REC,BG,2016,15.4
A,PC_GDP,S13,D2REC,BG,2017,15.3
A,PC_GDP,S13,D2REC,BG,2018,14.8
A,PC_GDP,S13,D2REC,BG,2019,15.4
A,PC_GDP,S13,D2REC,BG,2020,15.0
A,PC_GDP,S13,D2REC,BG,2021,14.8
A,PC_GDP,S13,D2REC,BG,2022,16.1
A,PC_GDP,S13,D2REC,BG,2023,14.6
A,PC_GDP,S13,D2REC,BG,2024,14.6
A,PC_GDP,S13,D2REC,BG,2025,14.4
A,PC_GDP,S13,D2REC,CH,1995,5.4
