freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D61REC,AT,1995,16.2
A,PC_GDP,S13,D61REC,AT,1996,16.4
A,PC_GDP,S13,D61REC,AT,1997,16.2
A,PC_GDP,S13,D61REC,AT,1998,16.1
A,PC_GDP,S13,D61REC,AT,1999,16.1
A,PC_GDP,S13,D61REC,AT,2000,15.7
A,PC_GDP,S13,D61REC,AT,2001,15.7
A,PC_GDP,S13,D61REC,AT,2002,15.5
A,PC_GDP,S13,D61REC,AT,2003,15.5
A,PC_GDP,S13,D61REC,AT,2004,15.4
A,PC_GDP,S13,D61REC,AT,2005,15.1
A,PC_GDP,S13,D61REC,AT,2006,14.9
A,PC_GDP,S13,D61REC,AT,2007,14.6
A,PC_GDP,S13,D61REC,AT,2008,14.7
A,PC_GDP,S13,D61REC,AT,2009,15.2
A,PC_GDP,S13,D61REC,AT,2010,15.0
A,PC_GDP,S13,D61REC,AT,2011,15.0
A,PC_GDP,S13,D61REC,AT,2012,15.0
A,PC_GDP,S13,D61REC,AT,2013,15.4
A,PC_GDP,S13,D61REC,AT,2014,15.4
A,PC_GDP,S13,D61REC,AT,2015,15.4
A,PC_GDP,S13,D61REC,AT,2016,15.3
A,PC_GDP,S13,D61REC,AT,2017,15.4
A,PC_GDP,S13,D61REC,AT,2018,15.5
A,PC_GDP,S13,D61REC,AT,2019,15.6
A,PC_GDP,S13,D61REC,AT,2020,16.2
A,PC_GDP,S13,D61REC,AT,2021,15.9
A,PC_GDP,S13,D61REC,AT,2022,15.2
A,PC_GDP,S13,D61REC,AT,2023,15.3
A,PC_GDP,S13,D61REC,AT,2024,16.0
A,PC_GDP,S13,D61REC,AT,2025,16.2
A,PC_GDP,S13,D61REC,BE,1995,16.1
A,PC_GDP,S13,D61REC,BE,1996,16.2
A,PC_GDP,S13,D61REC,BE,1997,16.1
A,PC_GDP,S13,D61REC,BE,1998,16.1
A,PC_GDP,S13,D61REC,BE,1999,16.0
A,PC_GDP,S13,D61REC,BE,2000,15.6
A,PC_GDP,S13,D61REC,BE,2001,15.9
A,PC_GDP,S13,D61REC,BE,2002,16.2
A,PC_GDP,S13,D61REC,BE,2003,16.0
A,PC_GDP,S13,D61REC,BE,2004,15.7
A,PC_GDP,S13,D61REC,BE,2005,15.4
A,PC_GDP,S13,D61REC,BE,2006,15.4
A,PC_GDP,S13,D61REC,BE,2007,15.5
A,PC_GDP,S13,D61REC,BE,2008,16.0
A,PC_GDP,S13,D61REC,BE,2009,16.6
A,PC_GDP,S13,D61REC,BE,2010,16.2
