iso3,funcion,year,pct_gdp
CZE,GF03,2000,1.858398966537484
CZE,GF03,2001,1.862304529988339
CZE,GF03,2002,1.996771266490316
CZE,GF03,2003,2.084959146857772
CZE,GF03,2004,1.994833176100476
CZE,GF03,2005,2.041938358999092
CZE,GF03,2006,2.036313554953018
CZE,GF03,2007,1.918981576916006
CZE,GF03,2008,1.88405682238102
CZE,GF03,2009,1.988085175408471
CZE,GF03,2010,1.92102459935055
CZE,GF03,2011,1.744683916290529
CZE,GF03,2012,1.689035461950385
CZE,GF03,2013,1.714771201131395
CZE,GF03,2014,1.665969619398487
CZE,GF03,2015,1.812798579822534
CZE,GF03,2016,1.709260524919317
CZE,GF03,2017,1.72434964736847
CZE,GF03,2018,1.836069537579443
CZE,GF03,2019,1.859762884859555
CZE,GF03,2020,2.088990339923113
CZE,GF03,2021,1.893304353133563
CZE,GF03,2022,1.712314776778926
CZE,GF03,2023,1.762912298269308
CZE,GF03,2024,1.647070534161959
DEU,GF03,1991,1.45976866684069
DEU,GF03,1992,1.519223279126026
DEU,GF03,1993,1.586402835837095
DEU,GF03,1994,1.591142414268942
DEU,GF03,1995,1.5590048054402
DEU,GF03,1996,1.579572323391546
DEU,GF03,1997,1.584145833121524
DEU,GF03,1998,1.588183809603869
DEU,GF03,1999,1.602992432265891
DEU,GF03,2000,1.553346543579726
DEU,GF03,2001,1.574471767636971
DEU,GF03,2002,1.599516047783535
DEU,GF03,2003,1.588131077601403
DEU,GF03,2004,1.556012978404214
DEU,GF03,2005,1.553117112623672
DEU,GF03,2006,1.504628675531082
DEU,GF03,2007,1.447789727088922
DEU,GF03,2008,1.455694247049373
DEU,GF03,2009,1.577565086989819
DEU,GF03,2010,1.529714062846524
DEU,GF03,2011,1.487962838243699
DEU,GF03,2012,1.502779286102141
DEU,GF03,2013,1.531215986157238
DEU,GF03,2014,1.517689908090884
DEU,GF03,2015,1.498430530315546
DEU,GF03,2016,1.510417155679908
DEU,GF03,2017,1.514951501750617
DEU,GF03,2018,1.549141970221576
DEU,GF03,2019,1.587632305047946
DEU,GF03,2020,1.682170677423842
DEU,GF03,2021,1.651639989789101
DEU,GF03,2022,1.578988266376564
DEU,GF03,2023,1.605949787998512
DEU,GF03,2024,1.632189643263871
DNK,GF03,1995,0.9435986620265046
DNK,GF03,1996,0.9256199943521897
DNK,GF03,1997,0.9023635411777764
DNK,GF03,1998,0.9134555836985263
DNK,GF03,1999,0.9227135006204774
DNK,GF03,2000,0.903297402757049
DNK,GF03,2001,0.9202923316502426
DNK,GF03,2002,0.9291233315385269
DNK,GF03,2003,0.9390051935758948
DNK,GF03,2004,0.939752555849806
DNK,GF03,2005,0.9462957500853731
DNK,GF03,2006,0.9235445117081108
DNK,GF03,2007,0.9239305530696259
DNK,GF03,2008,0.9711944548358559
DNK,GF03,2009,1.075698600197742
DNK,GF03,2010,1.04750189751646
DNK,GF03,2011,1.059812326754419
DNK,GF03,2012,1.019601804179535
DNK,GF03,2013,1.00585051530413
DNK,GF03,2014,1.007089970923039
DNK,GF03,2015,0.9819082398534927
DNK,GF03,2016,0.9800449293630661
DNK,GF03,2017,0.9326718393269239
DNK,GF03,2018,0.9409340230760112
DNK,GF03,2019,0.97305868936816
DNK,GF03,2020,0.9962262366811514
DNK,GF03,2021,0.9400852243798125
DNK,GF03,2022,0.8836236857497266
DNK,GF03,2023,0.979638663941109
DNK,GF03,2024,0.9760601569317204
DOM,GF03,2015,0.728248482291739
DOM,GF03,2016,0.7291325711283101
DOM,GF03,2017,0.7971157701842596
DOM,GF03,2018,0.7761404598346185
DOM,GF03,2019,0.882558874689453
DOM,GF03,2020,0.9578141627401509
DOM,GF03,2021,0.8925378495188545
DOM,GF03,2022,0.7957556935734946
DOM,GF03,2023,0.9093871960050576
DOM,GF03,2024,0.9337643321885756
EGY,GF03,2002,1.54240360789461
EGY,GF03,2003,1.57543052251166
EGY,GF03,2004,1.4874152678386
EGY,GF03,2005,1.57200471348337
EGY,GF03,2006,1.62023954456652
EGY,GF03,2007,1.42107573838357
EGY,GF03,2008,1.39539599752016
EGY,GF03,2009,1.47556960796232
EGY,GF03,2010,1.44169993623744
EGY,GF03,2011,1.43742186469025
EGY,GF03,2012,1.64710097330865
EGY,GF03,2013,2.06126316921092
EGY,GF03,2014,2.12569295774648
EGY,GF03,2015,1.96542411718974
ESP,GF03,1995,1.966284200852129
ESP,GF03,1996,1.840694064375207
ESP,GF03,1997,1.832086956689295
ESP,GF03,1998,1.806828797661454
ESP,GF03,1999,1.795908218842084
ESP,GF03,2000,1.697425293675269
ESP,GF03,2001,1.830637498965701
ESP,GF03,2002,1.795546213107407
ESP,GF03,2003,1.79298677061804
ESP,GF03,2004,1.78697042877291
ESP,GF03,2005,1.759790199995259
ESP,GF03,2006,1.788102402445432
ESP,GF03,2007,1.861367688097251
ESP,GF03,2008,1.952209213686769
ESP,GF03,2009,2.044660248464571
ESP,GF03,2010,2.149199968435076
ESP,GF03,2011,2.152167607070338
ESP,GF03,2012,2.027387052059724
ESP,GF03,2013,2.033243244297286
ESP,GF03,2014,1.988259288954511
ESP,GF03,2015,1.999517988946861
ESP,GF03,2016,1.886075013780458
ESP,GF03,2017,1.814236289170137
ESP,GF03,2018,1.774265926241219
ESP,GF03,2019,1.8063986089287
ESP,GF03,2020,2.073831886604311
ESP,GF03,2021,1.983449267244798
ESP,GF03,2022,1.872424798108533
ESP,GF03,2023,1.827461123637216
ESP,GF03,2024,1.792853424322443
EST,GF03,1995,3.046820405310971
EST,GF03,1996,2.839673913043478
EST,GF03,1997,2.696260660397988
EST,GF03,1998,2.747058823529412
EST,GF03,1999,2.988718328093213
EST,GF03,2000,2.752754374594945
EST,GF03,2001,2.53079346892008
EST,GF03,2002,2.663258785942492
EST,GF03,2003,2.536869783925917
EST,GF03,2004,2.188139059304703
EST,GF03,2005,2.117232260907889
EST,GF03,2006,1.998378896175669
EST,GF03,2007,2.11864406779661
EST,GF03,2008,2.659606474517119
EST,GF03,2009,2.348404443501026
EST,GF03,2010,2.180843847510514
EST,GF03,2011,2.051128897383825
EST,GF03,2012,2.012495162271245
EST,GF03,2013,1.845744403277149
EST,GF03,2014,1.889423549052342
EST,GF03,2015,1.745752225024987
EST,GF03,2016,1.874352156473929
EST,GF03,2017,1.862970883368975
EST,GF03,2018,1.820863908011196
EST,GF03,2019,1.755408822703006
EST,GF03,2020,1.939768118022901
EST,GF03,2021,1.823991352176263
EST,GF03,2022,1.777361505192694
EST,GF03,2023,1.8574818136782
FIN,GF03,1995,1.393544193227294
FIN,GF03,1996,1.427772929189915
FIN,GF03,1997,1.322631902062042
FIN,GF03,1998,1.305311755278956
FIN,GF03,1999,1.309028434524935
FIN,GF03,2000,1.288988605868638
FIN,GF03,2001,1.281350915892762
FIN,GF03,2002,1.2476421449744
FIN,GF03,2003,1.297836719089866
FIN,GF03,2004,1.251724507216157
FIN,GF03,2005,1.278345256458528
FIN,GF03,2006,1.226997414107289
FIN,GF03,2007,1.180376244928071
FIN,GF03,2008,1.243224042871925
FIN,GF03,2009,1.394337909593639
FIN,GF03,2010,1.450993106453996
FIN,GF03,2011,1.340214009258557
FIN,GF03,2012,1.364421243849125
FIN,GF03,2013,1.353336904229546
FIN,GF03,2014,1.291200116586918
FIN,GF03,2015,1.240294587805435
FIN,GF03,2016,1.188130745374727
FIN,GF03,2017,1.132591030057052
FIN,GF03,2018,1.115111791466333
FIN,GF03,2019,1.179365917876219
FIN,GF03,2020,1.165038686560598
FIN,GF03,2021,1.167371484619961
FIN,GF03,2022,1.156180134142447
FIN,GF03,2023,1.237933991512566
FRA,GF03,1995,1.485151614513735
FRA,GF03,1996,1.471209503967204
FRA,GF03,1997,1.424063073548329
FRA,GF03,1998,1.398035233874909
FRA,GF03,1999,1.398718988953143
FRA,GF03,2000,1.371080211493997
FRA,GF03,2001,1.473474106757137
FRA,GF03,2002,1.55218490429758
FRA,GF03,2003,1.582999088338687
FRA,GF03,2004,1.542401781018662
FRA,GF03,2005,1.524044747929682
FRA,GF03,2006,1.485058945699968
FRA,GF03,2007,1.469516109389868
FRA,GF03,2008,1.552582914572864
FRA,GF03,2009,1.668087238614762
FRA,GF03,2010,1.675252683391155
FRA,GF03,2011,1.63659516977743
FRA,GF03,2012,1.631624388793303
FRA,GF03,2013,1.628173058058285
FRA,GF03,2014,1.627323349737409
FRA,GF03,2015,1.624887230955546
FRA,GF03,2016,1.644886973361191
FRA,GF03,2017,1.651503852412269
FRA,GF03,2018,1.639076439597633
FRA,GF03,2019,1.653276221966305
FRA,GF03,2020,1.778054036706587
FRA,GF03,2021,1.705500812965342
FRA,GF03,2022,1.712506613793973
FRA,GF03,2023,1.725869854435235
GBR,GF03,1995,1.815705908938833
GBR,GF03,1996,1.762101466714579
GBR,GF03,1997,1.715115821712703
GBR,GF03,1998,1.742111425026114
GBR,GF03,1999,1.876063984785976
GBR,GF03,2000,1.930316728927133
GBR,GF03,2001,2.03300658299415
GBR,GF03,2002,2.125413050940921
GBR,GF03,2003,2.175098185378445
GBR,GF03,2004,2.341836800270974
GBR,GF03,2005,2.333156270353008
GBR,GF03,2006,2.26339265698304
GBR,GF03,2007,2.289664173524265
GBR,GF03,2008,2.322351907630522
GBR,GF03,2009,2.516525675974075
GBR,GF03,2010,2.469175712581432
GBR,GF03,2011,2.327152214316217
GBR,GF03,2012,2.213728653831005
GBR,GF03,2013,2.043213026444387
GBR,GF03,2014,1.917032569956521
GBR,GF03,2015,1.876959024780701
GBR,GF03,2016,1.802680698618479
GBR,GF03,2017,1.809715522150972
GBR,GF03,2018,1.803509169708368
GBR,GF03,2019,1.786947703164078
GBR,GF03,2020,2.056728687521571
GBR,GF03,2021,2.076835564890172
GBR,GF03,2022,2.087532278774618
GBR,GF03,2023,2.180301233593429
GBR,GF03,2024,2.182926696665613
GEO,GF03,1995,1.599366587490103
GEO,GF03,1996,1.81543877294443
GEO,GF03,1997,2.120435618193466
GEO,GF03,1998,1.450706953321712
GEO,GF03,1999,2.110501029512697
GEO,GF03,2000,1.210365362948656
GEO,GF03,2001,1.362775105669727
GEO,GF03,2002,1.304631441617743
GEO,GF03,2003,1.290176036342987
GEO,GF03,2004,2.694059405940594
GEO,GF03,2005,2.398928601322508
GEO,GF03,2006,2.699442759399027
GEO,GF03,2007,4.152023352984946
GEO,GF03,2008,5.152720412013666
GEO,GF03,2009,4.773132875452923
GEO,GF03,2010,3.908528601742742
GEO,GF03,2011,3.373692478639028
GEO,GF03,2012,3.259490267770728
GEO,GF03,2013,3.542453153957032
GEO,GF03,2014,3.612004287245445
GEO,GF03,2015,3.854637026745398
GEO,GF03,2016,3.682597871583728
GEO,GF03,2017,3.382922109337204
GEO,GF03,2018,3.064309957244237
GEO,GF03,2019,2.946345975948196
GEO,GF03,2020,2.965916166221455
GEO,GF03,2021,2.697286081285818
GEO,GF03,2022,2.573016744441394
GEO,GF03,2023,2.793046746535119
GEO,GF03,2024,2.798393766595569
GRC,GF03,1995,0.9447634822216653
GRC,GF03,1996,0.9228721290630215
GRC,GF03,1997,0.95059940823613
GRC,GF03,1998,0.9356985943874602
GRC,GF03,1999,1.04066279105916
GRC,GF03,2000,1.099433758565228
GRC,GF03,2001,1.538263281763984
GRC,GF03,2002,1.548124000956564
GRC,GF03,2003,1.532487822810403
GRC,GF03,2004,1.624096768216829
GRC,GF03,2005,1.579274334738388
GRC,GF03,2006,1.452643269450627
GRC,GF03,2007,1.516902692306015
GRC,GF03,2008,1.608059145077178
GRC,GF03,2009,1.808187843276162
GRC,GF03,2010,1.805081599885505
GRC,GF03,2011,1.762870131465782
GRC,GF03,2012,1.903721913512176
GRC,GF03,2013,1.893169543101609
GRC,GF03,2014,2.137193875232859
GRC,GF03,2015,2.106487685543701
GRC,GF03,2016,2.174860130239384
GRC,GF03,2017,2.143996752715936
GRC,GF03,2018,2.265580015059574
GRC,GF03,2019,2.079046986461894
GRC,GF03,2020,2.358242807687716
GRC,GF03,2021,2.169307869429771
GRC,GF03,2022,1.994669335206443
GRC,GF03,2023,1.941411297663823
GTM,GF03,2014,1.778960390893889
GTM,GF03,2015,1.689946743783389
GTM,GF03,2016,1.731464111951745
GTM,GF03,2017,1.761411503562156
GTM,GF03,2018,1.832592944198793
GTM,GF03,2019,1.769207126199551
GTM,GF03,2020,1.847778977494614
GTM,GF03,2021,1.868781418497011
GTM,GF03,2022,1.848390889654316
GTM,GF03,2023,1.961981133187263
GTM,GF03,2024,1.891223083567223
HKG,GF03,2002,2.19048206329875
HKG,GF03,2003,2.218961397153904
HKG,GF03,2004,2.060899852613883
HKG,GF03,2005,1.664795963530141
HKG,GF03,2006,1.712905560374417
HKG,GF03,2007,1.73720404469225
HKG,GF03,2008,1.69670299293465
HKG,GF03,2009,1.873984854557344
HKG,GF03,2010,1.762057993663347
HKG,GF03,2011,1.722316134468551
HKG,GF03,2012,1.753851999377534
HKG,GF03,2013,1.742408122321184
HKG,GF03,2014,1.824464990121703
HKG,GF03,2015,1.913871607985723
HKG,GF03,2016,1.810810094603786
HKG,GF03,2017,1.834854796434516
HKG,GF03,2018,1.897420108209375
HKG,GF03,2019,2.03161873616443
HKG,GF03,2020,3.187840016025156
HKG,GF03,2021,2.83824150366827
HKG,GF03,2022,3.118568619723665
HKG,GF03,2023,3.028574245849797
HRV,GF03,1995,4.16042063474014
HRV,GF03,1996,3.732130517455303
HRV,GF03,1997,3.520465131487186
HRV,GF03,1998,3.518517788042716
HRV,GF03,1999,3.711702703530163
HRV,GF03,2000,3.08399282076968
HRV,GF03,2001,2.735565048543689
HRV,GF03,2002,2.4862711145664
HRV,GF03,2003,2.374013474494706
HRV,GF03,2004,2.329359843081312
HRV,GF03,2005,2.266502721671134
HRV,GF03,2006,2.213606905979444
HRV,GF03,2007,2.274412586927893
HRV,GF03,2008,2.26795664305645
HRV,GF03,2009,2.408367026055705
HRV,GF03,2010,2.320877833355865
HRV,GF03,2011,2.297926507440179
HRV,GF03,2012,2.286722613852523
HRV,GF03,2013,2.27499164233658
HRV,GF03,2014,2.204660562751228
HRV,GF03,2015,2.252599182182008
HRV,GF03,2016,2.165084895166537
HRV,GF03,2017,2.00496229139923
HRV,GF03,2018,2.027768232149675
HRV,GF03,2019,2.18799717708371
HRV,GF03,2020,2.518471075190772
HRV,GF03,2021,2.358727272727273
HRV,GF03,2022,2.065588299817185
HUN,GF03,1995,1.728452409110277
HUN,GF03,1996,1.720753334023405
HUN,GF03,1997,1.730527932270263
HUN,GF03,1998,1.890116517476379
HUN,GF03,1999,1.815804859370314
HUN,GF03,2000,1.965384413278541
HUN,GF03,2001,2.039836769459017
HUN,GF03,2002,2.267506803810478
HUN,GF03,2003,2.126340475821785
HUN,GF03,2004,1.977591957162986
HUN,GF03,2005,1.988040365527343
HUN,GF03,2006,2.109292310414762
HUN,GF03,2007,1.95468696816021
HUN,GF03,2008,1.97394069420221
HUN,GF03,2009,1.923722482553234
HUN,GF03,2010,1.821936699318481
HUN,GF03,2011,1.885479078405994
HUN,GF03,2012,1.917380679238894
HUN,GF03,2013,2.018439365153689
HUN,GF03,2014,1.87487529233001
HUN,GF03,2015,1.993656894448542
HUN,GF03,2016,2.26211078786828
HUN,GF03,2017,2.285592448715078
HUN,GF03,2018,2.205371155024532
HUN,GF03,2019,2.110939778345222
HUN,GF03,2020,2.114719643181374
HUN,GF03,2021,1.81960976173238
HUN,GF03,2022,1.948940301574467
HUN,GF03,2023,1.684091543882095
IDN,GF03,2008,0.2098713168338304
IDN,GF03,2009,0.4024370464328045
IDN,GF03,2010,0.26004740496655
IDN,GF03,2011,0.3556585100142676
IDN,GF03,2012,0.3998047983191624
IDN,GF03,2013,0.4457532232419951
IDN,GF03,2014,0.4651510471945202
IDN,GF03,2015,0.5841131541331429
IDN,GF03,2016,1.309452003038657
IDN,GF03,2017,1.078899022360949
IDN,GF03,2018,1.066932226728339
IDN,GF03,2019,1.042737921003955
IDN,GF03,2020,1.123369450599595
IDN,GF03,2021,1.04875066548649
IDN,GF03,2022,0.9816755355593043
IDN,GF03,2023,1.106749652443764
IRL,GF03,1995,1.800178704936268
IRL,GF03,1996,1.777327135386403
IRL,GF03,1997,1.70978818443804
IRL,GF03,1998,1.737874700053462
IRL,GF03,1999,1.557050791563837
IRL,GF03,2000,1.495421029346704
IRL,GF03,2001,1.525619834710744
IRL,GF03,2002,1.450584567420109
IRL,GF03,2003,1.427871847888059
IRL,GF03,2004,1.439113907038955
IRL,GF03,2005,1.385484950618299
IRL,GF03,2006,1.430875100045426
IRL,GF03,2007,1.516309433196326
IRL,GF03,2008,1.738324888003716
IRL,GF03,2009,1.748113496932515
IRL,GF03,2010,1.676229111237332
IRL,GF03,2011,1.669635688333593
IRL,GF03,2012,1.527574707567574
IRL,GF03,2013,1.438759164393223
IRL,GF03,2014,1.325786784316658
IRL,GF03,2015,1.025842869944617
IRL,GF03,2016,1.056750732967786
IRL,GF03,2017,0.9892056841545436
IRL,GF03,2018,0.9725517401890575
IRL,GF03,2019,0.8603993929930281
IRL,GF03,2020,0.8639793255930925
IRL,GF03,2021,0.7650015052013067
IRL,GF03,2022,0.7179006679239051
IRL,GF03,2023,0.7737087144030538
IRN,GF03,2001,1.73014484750589
IRN,GF03,2002,1.33526815362201
IRN,GF03,2003,1.59028215844768
IRN,GF03,2004,1.39684225805278
IRN,GF03,2005,1.13907466456857
IRN,GF03,2006,1.76219934280839
IRN,GF03,2007,1.35296386272927
IRN,GF03,2008,1.15755460436486
IRN,GF03,2009,1.20053211874444
ISL,GF03,1998,1.644586655441518
ISL,GF03,1999,1.698070335212423
ISL,GF03,2000,1.689804618252539
ISL,GF03,2001,1.421052660844945
ISL,GF03,2002,1.38482029813842
ISL,GF03,2003,1.456348633896876
ISL,GF03,2004,1.405888786716363
ISL,GF03,2005,1.426208416777923
ISL,GF03,2006,1.412374975505321
ISL,GF03,2007,1.420046759528426
ISL,GF03,2008,1.318954886253487
ISL,GF03,2009,1.499147789366087
ISL,GF03,2010,1.220944463764726
ISL,GF03,2011,1.610173020784036
ISL,GF03,2012,1.389674006809129
ISL,GF03,2013,1.382298068115449
ISL,GF03,2014,1.462396182153847
ISL,GF03,2015,1.513077707783472
ISL,GF03,2016,1.345995055617817
ISL,GF03,2017,1.470084873991765
ISL,GF03,2018,1.450227059248538
ISL,GF03,2019,1.482599649623287
ISL,GF03,2020,1.596531952851706
ISL,GF03,2021,1.642046917261904
