iso3,year,variable,value
BGD,2014,urban_share,29.1944442321013
BGD,2013,urban_share,28.8407036106763
BGD,2012,urban_share,28.4787972894576
BGD,2011,urban_share,28.1100162712427
BGD,2010,urban_share,27.7254372588696
BGD,2009,urban_share,27.3111249057412
BGD,2008,urban_share,26.87206041368
BGD,2007,urban_share,26.415303779311
BGD,2006,urban_share,25.9479149992596
BGD,2005,urban_share,25.4769540701509
BGD,2004,urban_share,25.0094809886101
BGD,2003,urban_share,24.5525557512625
BGD,2002,urban_share,24.1132383547332
BGD,2001,urban_share,23.6999214768623
BGD,2000,urban_share,23.3145114975244
BGD,1999,urban_share,22.957073677202
BGD,1998,urban_share,22.6195132518384
BGD,1997,urban_share,22.2953437419401
BGD,1996,urban_share,21.9780786680138
BGD,1995,urban_share,21.661231550566
BRB,2023,urban_share,59.4235740235775
BRB,2022,urban_share,59.3538514107686
BRB,2021,urban_share,59.3220365433819
BRB,2020,urban_share,59.3014583324011
BRB,2019,urban_share,59.2841140645486
BRB,2018,urban_share,59.270175311893
BRB,2017,urban_share,59.25926986892
BRB,2016,urban_share,59.2510255301153
BRB,2015,urban_share,59.2450700899645
BRB,2014,urban_share,59.2410313429534
BRB,2013,urban_share,59.2385370835674
BRB,2012,urban_share,59.2372151062924
BRB,2011,urban_share,59.236693205614
BRB,2010,urban_share,59.2366008990356
BRB,2009,urban_share,59.2944920242948
BRB,2008,urban_share,59.4931902204528
BRB,2007,urban_share,59.803942722226
BRB,2006,urban_share,60.1960940466703
BRB,2005,urban_share,60.6389887108416
BRB,2004,urban_share,61.101971231796
BRB,2003,urban_share,61.5543861265895
BRB,2002,urban_share,61.965577912278
BRB,2001,urban_share,62.3048911059175
BRB,2000,urban_share,62.5379397803044
BRB,1999,urban_share,62.695345944721
BRB,1998,urban_share,62.843237406088
BRB,1997,urban_share,62.984506358104
BRB,1996,urban_share,63.1164247737166
BRB,1995,urban_share,63.2362646258735
BLR,2023,urban_share,78.8146420666327
BLR,2022,urban_share,78.4732787892908
BLR,2021,urban_share,78.131086803694
BLR,2020,urban_share,77.7890385790408
BLR,2019,urban_share,77.4550771852757
BLR,2018,urban_share,77.2132720947266
BLR,2017,urban_share,77.0208206176758
BLR,2016,urban_share,76.8458709716797
BLR,2015,urban_share,76.6263885498047
BLR,2014,urban_share,76.3405227661133
BLR,2013,urban_share,75.94970703125
BLR,2012,urban_share,75.5281066894531
BLR,2011,urban_share,75.0597534179688
BLR,2010,urban_share,74.5501403808594
BLR,2009,urban_share,74.1909646620571
BLR,2008,urban_share,73.5531692504883
BLR,2007,urban_share,73.0913467407227
BLR,2006,urban_share,72.6113815307617
BLR,2005,urban_share,72.0310134887695
BLR,2004,urban_share,71.7658538818359
BLR,2003,urban_share,71.3092422485352
BLR,2002,urban_share,70.8804702758789
BLR,2001,urban_share,70.3147201538086
BLR,2000,urban_share,69.9172295434732
BLR,1999,urban_share,69.4807636785987
BLR,1998,urban_share,69.0234222412109
BLR,1997,urban_share,68.6145935058594
BLR,1996,urban_share,68.2737426757812
BLR,1995,urban_share,68.0162734985352
BEL,2023,urban_share,87.551492636772
BEL,2022,urban_share,87.489200269855
BEL,2021,urban_share,87.4305564090635
BEL,2020,urban_share,87.2964994991269
BEL,2019,urban_share,87.0961631189222
BEL,2018,urban_share,86.8883449485575
BEL,2017,urban_share,86.6731739531869
BEL,2016,urban_share,86.4507790979645
BEL,2015,urban_share,86.2212893480444
BEL,2014,urban_share,85.9848336685807
BEL,2013,urban_share,85.7415410247275
BEL,2012,urban_share,85.4915403816388
BEL,2011,urban_share,85.2349607044689
BEL,2010,urban_share,84.9719309583717
BEL,2009,urban_share,84.7025801085014
BEL,2008,urban_share,84.427037120012
BEL,2007,urban_share,84.1454309580577
BEL,2006,urban_share,83.8578905877926
BEL,2005,urban_share,83.5645449743707
BEL,2004,urban_share,83.2655230829461
BEL,2003,urban_share,82.9609538786731
BEL,2002,urban_share,82.6509663267055
BEL,2001,urban_share,82.3356893921976
BEL,2000,urban_share,82.0152520403035
BEL,1999,urban_share,81.6897832361771
BEL,1998,urban_share,81.3594119449727
BEL,1997,urban_share,81.0242671318444
BEL,1996,urban_share,80.6844777619461
BEL,1995,urban_share,80.3401728004321
BLZ,2023,urban_share,41.9459437504976
BLZ,2022,urban_share,42.1373251262137
BLZ,2021,urban_share,42.3910809205294
BLZ,2020,urban_share,42.649842440311
BLZ,2019,urban_share,42.9077622153323
BLZ,2018,urban_share,43.164848281502
BLZ,2017,urban_share,43.4211086747287
BLZ,2016,urban_share,43.6765514309211
BLZ,2015,urban_share,43.931184585988
BLZ,2014,urban_share,44.1850161758379
BLZ,2013,urban_share,44.4380542363795
BLZ,2012,urban_share,44.6903068035216
BLZ,2011,urban_share,44.9417819131729
BLZ,2010,urban_share,45.1914838193558
BLZ,2009,urban_share,45.4589714924251
BLZ,2008,urban_share,45.7599120745023
BLZ,2007,urban_share,46.0812472097226
BLZ,2006,urban_share,46.4084814638913
BLZ,2005,urban_share,46.7271194028137
BLZ,2004,urban_share,47.0226655922949
BLZ,2003,urban_share,47.2806245981404
BLZ,2002,urban_share,47.4865009861554
BLZ,2001,urban_share,47.6257993221451
BLZ,2000,urban_share,47.6836847507377
BLZ,1999,urban_share,47.6748311644458
BLZ,1998,urban_share,47.6419509742997
BLZ,1997,urban_share,47.5923402322735
BLZ,1996,urban_share,47.5323526855742
BLZ,1995,urban_share,47.4683420814088
BEN,2023,urban_share,51.7457922964593
BEN,2022,urban_share,50.9627000010887
BEN,2021,urban_share,50.1961807561354
BEN,2020,urban_share,49.4461567219896
BEN,2019,urban_share,48.7125500590248
BEN,2018,urban_share,47.9952829275963
