freq,unit,age,sex,geo,time,value
A,NR,Y15-64,T,ES,2021,31374646.0
A,NR,Y15-64,T,ES,2022,31417513.0
A,NR,Y15-64,T,ES,2023,31860370.0
A,NR,Y15-64,T,ES,2024,32260950.0
A,NR,Y15-64,T,ES,2025,32605609.0
A,NR,Y15-64,T,EU27_2007,1995,319568013.0
A,NR,Y15-64,T,EU27_2007,1996,320361428.0
A,NR,Y15-64,T,EU27_2007,1997,321192752.0
A,NR,Y15-64,T,EU27_2007,1998,322952324.0
A,NR,Y15-64,T,EU27_2007,1999,323709727.0
A,NR,Y15-64,T,EU27_2007,2000,324194366.0
A,NR,Y15-64,T,EU27_2007,2001,325065766.0
A,NR,Y15-64,T,EU27_2007,2002,325434378.0
A,NR,Y15-64,T,EU27_2007,2003,326661318.0
A,NR,Y15-64,T,EU27_2007,2004,328089863.0
A,NR,Y15-64,T,EU27_2007,2005,329388398.0
A,NR,Y15-64,T,EU27_2007,2006,330495132.0
A,NR,Y15-64,T,EU27_2007,2007,331666566.0
A,NR,Y15-64,T,EU27_2007,2008,332972421.0
A,NR,Y15-64,T,EU27_2007,2009,333602790.0
A,NR,Y15-64,T,EU27_2007,2010,333475154.0
A,NR,Y15-64,T,EU27_2007,2011,332584456.0
A,NR,Y15-64,T,EU27_2007,2012,332079103.0
A,NR,Y15-64,T,EU27_2007,2013,331599833.0
A,NR,Y15-64,T,EU27_2007,2015,329854064.0
A,NR,Y15-64,T,EU27_2007,2016,329689492.0
A,NR,Y15-64,T,EU27_2007,2017,328970253.0
A,NR,Y15-64,T,EU27_2007,2018,328322125.0
A,NR,Y15-64,T,EU27_2007,2019,328006375.0
A,NR,Y15-64,T,EU27_2020,2001,289440834.0
A,NR,Y15-64,T,EU27_2020,2002,289547564.0
A,NR,Y15-64,T,EU27_2020,2003,290500711.0
A,NR,Y15-64,T,EU27_2020,2004,291648588.0
A,NR,Y15-64,T,EU27_2020,2005,292588308.0
A,NR,Y15-64,T,EU27_2020,2006,293273419.0
A,NR,Y15-64,T,EU27_2020,2007,294047919.0
A,NR,Y15-64,T,EU27_2020,2008,295005204.0
A,NR,Y15-64,T,EU27_2020,2009,295377782.0
A,NR,Y15-64,T,EU27_2020,2010,295024619.0
A,NR,Y15-64,T,EU27_2020,2011,293881457.0
A,NR,Y15-64,T,EU27_2020,2012,293263921.0
A,NR,Y15-64,T,EU27_2020,2013,292783217.0
A,NR,Y15-64,T,EU27_2020,2014,291752056.0
A,NR,Y15-64,T,EU27_2020,2015,290752643.0
A,NR,Y15-64,T,EU27_2020,2016,290352383.0
A,NR,Y15-64,T,EU27_2020,2017,289443290.0
A,NR,Y15-64,T,EU27_2020,2018,288620106.0
A,NR,Y15-64,T,EU27_2020,2019,288129095.0
A,NR,Y15-64,T,EU27_2020,2020,287596903.0
A,NR,Y15-64,T,EU27_2020,2021,285721875.0
A,NR,Y15-64,T,EU27_2020,2022,284972921.0
A,NR,Y15-64,T,EU27_2020,2023,285755090.0
A,NR,Y15-64,T,EU27_2020,2024,286491649.0
A,NR,Y15-64,T,EU27_2020,2025,286912339.0
A,NR,Y15-64,T,EU28,2001,327945327.0
A,NR,Y15-64,T,EU28,2002,328314289.0
A,NR,Y15-64,T,EU28,2003,329536074.0
A,NR,Y15-64,T,EU28,2004,330965318.0
A,NR,Y15-64,T,EU28,2005,332265575.0
A,NR,Y15-64,T,EU28,2006,333371387.0
A,NR,Y15-64,T,EU28,2007,334545574.0
A,NR,Y15-64,T,EU28,2008,335847450.0
A,NR,Y15-64,T,EU28,2009,336477619.0
A,NR,Y15-64,T,EU28,2010,336349729.0
A,NR,Y15-64,T,EU28,2011,335458745.0
A,NR,Y15-64,T,EU28,2012,334944565.0
A,NR,Y15-64,T,EU28,2013,334441722.0
A,NR,Y15-64,T,EU28,2015,332627910.0
A,NR,Y15-64,T,EU28,2016,332415015.0
A,NR,Y15-64,T,EU28,2017,331643549.0
A,NR,Y15-64,T,EU28,2018,330930066.0
A,NR,Y15-64,T,EU28,2019,330563881.0
A,NR,Y15-64,T,FI,1995,3406792.0
A,NR,Y15-64,T,FI,1996,3412639.0
A,NR,Y15-64,T,FI,1997,3420598.0
A,NR,Y15-64,T,FI,1998,3433511.0
A,NR,Y15-64,T,FI,1999,3449681.0
A,NR,Y15-64,T,FI,2000,3461133.0
A,NR,Y15-64,T,FI,2001,3467584.0
A,NR,Y15-64,T,FI,2002,3475943.0
A,NR,Y15-64,T,FI,2003,3480722.0
A,NR,Y15-64,T,FI,2004,3486440.0
A,NR,Y15-64,T,FI,2005,3491111.0
A,NR,Y15-64,T,FI,2006,3507511.0
A,NR,Y15-64,T,FI,2007,3507057.0
A,NR,Y15-64,T,FI,2008,3530663.0
A,NR,Y15-64,T,FI,2009,3543084.0
A,NR,Y15-64,T,FI,2010,3552663.0
A,NR,Y15-64,T,FI,2011,3546558.0
A,NR,Y15-64,T,FI,2012,3532645.0
A,NR,Y15-64,T,FI,2013,3517089.0
A,NR,Y15-64,T,FI,2014,3499702.0
A,NR,Y15-64,T,FI,2015,3483757.0
A,NR,Y15-64,T,FI,2016,3468182.0
A,NR,Y15-64,T,FI,2017,3459144.0
A,NR,Y15-64,T,FI,2018,3443388.0
A,NR,Y15-64,T,FI,2019,3430848.0
A,NR,Y15-64,T,FI,2020,3422982.0
A,NR,Y15-64,T,FI,2021,3416994.0
A,NR,Y15-64,T,FI,2022,3417411.0
A,NR,Y15-64,T,FI,2023,3429131.0
A,NR,Y15-64,T,FI,2024,3462243.0
A,NR,Y15-64,T,FI,2025,3486867.0
A,NR,Y15-64,T,FR,1995,38742911.0
A,NR,Y15-64,T,FR,1996,38853259.0
A,NR,Y15-64,T,FR,1997,38975321.0
A,NR,Y15-64,T,FR,1998,39094951.0
A,NR,Y15-64,T,FR,1999,39204000.0
A,NR,Y15-64,T,FR,2000,39401830.0
A,NR,Y15-64,T,FR,2001,39644822.0
A,NR,Y15-64,T,FR,2002,39916878.0
A,NR,Y15-64,T,FR,2003,40206348.0
A,NR,Y15-64,T,FR,2004,40514381.0
A,NR,Y15-64,T,FR,2005,40827143.0
A,NR,Y15-64,T,FR,2006,41164259.0
A,NR,Y15-64,T,FR,2007,41469030.0
A,NR,Y15-64,T,FR,2008,41682997.0
A,NR,Y15-64,T,FR,2009,41808724.0
A,NR,Y15-64,T,FR,2010,41912055.0
A,NR,Y15-64,T,FR,2011,42032813.0
A,NR,Y15-64,T,FR,2012,41958592.0
A,NR,Y15-64,T,FR,2013,41882640.0
A,NR,Y15-64,T,FR,2014,41953896.0
A,NR,Y15-64,T,FR,2015,41877855.0
A,NR,Y15-64,T,FR,2016,41788201.0
A,NR,Y15-64,T,FR,2017,41700220.0
A,NR,Y15-64,T,FR,2018,41673984.0
A,NR,Y15-64,T,FR,2019,41711222.0
A,NR,Y15-64,T,FR,2020,41687555.0
A,NR,Y15-64,T,FR,2021,41790172.0
A,NR,Y15-64,T,FR,2022,42003862.0
A,NR,Y15-64,T,FR,2023,42093173.0
A,NR,Y15-64,T,FR,2024,42290549.0
A,NR,Y15-64,T,FR,2025,42393765.0
A,NR,Y15-64,T,FX,1995,37736396.0
A,NR,Y15-64,T,FX,1996,37830953.0
A,NR,Y15-64,T,FX,1997,37936921.0
A,NR,Y15-64,T,FX,1998,38039603.0
A,NR,Y15-64,T,FX,1999,38131287.0
A,NR,Y15-64,T,FX,2000,38313554.0
A,NR,Y15-64,T,FX,2001,38541822.0
A,NR,Y15-64,T,FX,2002,38800743.0
A,NR,Y15-64,T,FX,2003,39076684.0
A,NR,Y15-64,T,FX,2004,39368381.0
A,NR,Y15-64,T,FX,2005,39663384.0
A,NR,Y15-64,T,FX,2006,39978151.0
A,NR,Y15-64,T,FX,2007,40266158.0
A,NR,Y15-64,T,FX,2008,40464077.0
A,NR,Y15-64,T,FX,2009,40582615.0
A,NR,Y15-64,T,FX,2010,40681358.0
A,NR,Y15-64,T,FX,2011,40794017.0
A,NR,Y15-64,T,FX,2012,40726197.0
A,NR,Y15-64,T,FX,2013,40651171.0
A,NR,Y15-64,T,GE,2006,2960434.0
A,NR,Y15-64,T,GE,2007,2972183.0
A,NR,Y15-64,T,GE,2008,2984141.0
A,NR,Y15-64,T,GE,2009,3005546.0
A,NR,Y15-64,T,GE,2010,3058128.0
A,NR,Y15-64,T,GE,2011,3092875.0
A,NR,Y15-64,T,GE,2012,3120625.0
A,NR,Y15-64,T,GE,2014,3094086.0
A,NR,Y15-64,T,GE,2015,2561300.0
A,NR,Y15-64,T,GE,2016,2475700.0
A,NR,Y15-64,T,GE,2017,2456700.0
A,NR,Y15-64,T,GE,2018,2438481.0
A,NR,Y15-64,T,GE,2019,2416279.0
A,NR,Y15-64,T,GE,2020,2396129.0
A,NR,Y15-64,T,GE,2021,2395162.0
A,NR,Y15-64,T,GE,2022,2351303.0
A,NR,Y15-64,T,GE,2023,2382938.0
A,NR,Y15-64,T,GE,2024,2376293.0
A,NR,Y15-64,T,GE,2025,2377011.0
A,NR,Y15-64,T,HR,2001,2879561.0
A,NR,Y15-64,T,HR,2002,2879911.0
A,NR,Y15-64,T,HR,2003,2874756.0
A,NR,Y15-64,T,HR,2004,2875455.0
A,NR,Y15-64,T,HR,2005,2877177.0
A,NR,Y15-64,T,HR,2006,2876255.0
A,NR,Y15-64,T,HR,2007,2879008.0
A,NR,Y15-64,T,HR,2008,2875029.0
A,NR,Y15-64,T,HR,2009,2874829.0
A,NR,Y15-64,T,HR,2010,2874575.0
A,NR,Y15-64,T,HR,2011,2874289.0
A,NR,Y15-64,T,HR,2012,2865462.0
A,NR,Y15-64,T,HR,2013,2841889.0
A,NR,Y15-64,T,HR,2014,2814130.0
A,NR,Y15-64,T,HR,2015,2773846.0
A,NR,Y15-64,T,HR,2016,2725523.0
A,NR,Y15-64,T,HR,2017,2673296.0
A,NR,Y15-64,T,HR,2018,2607941.0
A,NR,Y15-64,T,HR,2019,2557506.0
A,NR,Y15-64,T,HR,2020,2515706.0
A,NR,Y15-64,T,HR,2021,2474275.0
A,NR,Y15-64,T,HR,2022,2441548.0
A,NR,Y15-64,T,HR,2023,2426393.0
A,NR,Y15-64,T,HR,2024,2430752.0
A,NR,Y15-64,T,HR,2025,2438689.0
A,NR,Y15-64,T,HU,1995,6986961.0
A,NR,Y15-64,T,HU,1996,6984177.0
A,NR,Y15-64,T,HU,1997,6986328.0
A,NR,Y15-64,T,HU,1998,6979978.0
A,NR,Y15-64,T,HU,1999,6969564.0
A,NR,Y15-64,T,HU,2000,6961322.0
A,NR,Y15-64,T,HU,2001,6963321.0
A,NR,Y15-64,T,HU,2002,6962825.0
A,NR,Y15-64,T,HU,2003,6949429.0
A,NR,Y15-64,T,HU,2004,6943535.0
A,NR,Y15-64,T,HU,2005,6940253.0
A,NR,Y15-64,T,HU,2006,6932426.0
A,NR,Y15-64,T,HU,2007,6931386.0
A,NR,Y15-64,T,HU,2008,6912704.0
A,NR,Y15-64,T,HU,2009,6898089.0
A,NR,Y15-64,T,HU,2010,6873985.0
A,NR,Y15-64,T,HU,2011,6857377.0
A,NR,Y15-64,T,HU,2012,6815721.0
A,NR,Y15-64,T,HU,2013,6769685.0
A,NR,Y15-64,T,HU,2014,6706782.0
A,NR,Y15-64,T,HU,2015,6645159.0
A,NR,Y15-64,T,HU,2016,6584888.0
A,NR,Y15-64,T,HU,2017,6519358.0
A,NR,Y15-64,T,HU,2018,6474947.0
A,NR,Y15-64,T,HU,2019,6428941.0
A,NR,Y15-64,T,HU,2020,6371538.0
A,NR,Y15-64,T,HU,2021,6302526.0
A,NR,Y15-64,T,HU,2022,6254101.0
A,NR,Y15-64,T,HU,2023,6235157.0
A,NR,Y15-64,T,HU,2024,6216004.0
A,NR,Y15-64,T,HU,2025,6179748.0
A,NR,Y15-64,T,IE,1995,2303739.0
A,NR,Y15-64,T,IE,1996,2342670.0
A,NR,Y15-64,T,IE,1997,2389845.0
A,NR,Y15-64,T,IE,1998,2435817.0
A,NR,Y15-64,T,IE,1999,2478626.0
A,NR,Y15-64,T,IE,2000,2524924.0
A,NR,Y15-64,T,IE,2001,2576593.0
A,NR,Y15-64,T,IE,2002,2637791.0
A,NR,Y15-64,T,IE,2003,2690896.0
A,NR,Y15-64,T,IE,2004,2739580.0
A,NR,Y15-64,T,IE,2005,2804027.0
A,NR,Y15-64,T,IE,2006,2884499.0
A,NR,Y15-64,T,IE,2007,2991859.0
A,NR,Y15-64,T,IE,2008,3069974.0
A,NR,Y15-64,T,IE,2009,3094398.0
A,NR,Y15-64,T,IE,2010,3085837.0
A,NR,Y15-64,T,IE,2011,3071918.0
A,NR,Y15-64,T,IE,2012,3057937.0
A,NR,Y15-64,T,IE,2013,3052776.0
A,NR,Y15-64,T,IE,2014,3056597.0
A,NR,Y15-64,T,IE,2015,3071360.0
A,NR,Y15-64,T,IE,2016,3097263.0
A,NR,Y15-64,T,IE,2017,3139134.0
A,NR,Y15-64,T,IE,2018,3172248.0
A,NR,Y15-64,T,IE,2019,3228829.0
A,NR,Y15-64,T,IE,2020,3275524.0
A,NR,Y15-64,T,IE,2021,3312151.0
A,NR,Y15-64,T,IE,2022,3368551.0
A,NR,Y15-64,T,IE,2023,3451439.0
A,NR,Y15-64,T,IE,2024,3511629.0
A,NR,Y15-64,T,IE,2025,3581598.0
A,NR,Y15-64,T,IS,1995,171630.0
A,NR,Y15-64,T,IS,1996,172553.0
A,NR,Y15-64,T,IS,1997,174142.0
A,NR,Y15-64,T,IS,1998,176305.0
A,NR,Y15-64,T,IS,1999,179099.0
A,NR,Y15-64,T,IS,2000,181659.0
A,NR,Y15-64,T,IS,2001,184709.0
A,NR,Y15-64,T,IS,2002,187001.0
A,NR,Y15-64,T,IS,2003,188541.0
A,NR,Y15-64,T,IS,2004,190670.0
A,NR,Y15-64,T,IS,2005,193439.0
A,NR,Y15-64,T,IS,2006,199499.0
A,NR,Y15-64,T,IS,2007,206572.0
A,NR,Y15-64,T,IS,2008,213071.0
A,NR,Y15-64,T,IS,2009,215611.0
A,NR,Y15-64,T,IS,2010,213067.0
A,NR,Y15-64,T,IS,2011,212687.0
A,NR,Y15-64,T,IS,2012,212970.0
A,NR,Y15-64,T,IS,2013,213714.0
A,NR,Y15-64,T,IS,2014,215820.0
A,NR,Y15-64,T,IS,2015,217557.0
A,NR,Y15-64,T,IS,2016,219916.0
A,NR,Y15-64,T,IS,2017,224092.0
A,NR,Y15-64,T,IS,2018,232060.0
A,NR,Y15-64,T,IS,2019,238435.0
A,NR,Y15-64,T,IS,2020,243442.0
A,NR,Y15-64,T,IS,2021,245444.0
A,NR,Y15-64,T,IS,2022,250078.0
A,NR,Y15-64,T,IS,2023,258959.0
A,NR,Y15-64,T,IS,2024,253761.0
A,NR,Y15-64,T,IS,2025,257991.0
A,NR,Y15-64,T,IT,1995,39081251.0
A,NR,Y15-64,T,IT,1996,38930547.0
A,NR,Y15-64,T,IT,1997,38818518.0
A,NR,Y15-64,T,IT,1998,38719626.0
A,NR,Y15-64,T,IT,1999,38598197.0
A,NR,Y15-64,T,IT,2000,38468503.0
A,NR,Y15-64,T,IT,2001,38341540.0
A,NR,Y15-64,T,IT,2002,38233212.0
A,NR,Y15-64,T,IT,2003,38200221.0
A,NR,Y15-64,T,IT,2004,38398646.0
A,NR,Y15-64,T,IT,2005,38521101.0
A,NR,Y15-64,T,IT,2006,38497983.0
A,NR,Y15-64,T,IT,2007,38515699.0
A,NR,Y15-64,T,IT,2008,38803819.0
A,NR,Y15-64,T,IT,2009,39016594.0
A,NR,Y15-64,T,IT,2010,39121223.0
A,NR,Y15-64,T,IT,2011,39254100.0
A,NR,Y15-64,T,IT,2012,39151734.0
A,NR,Y15-64,T,IT,2013,39100651.0
A,NR,Y15-64,T,IT,2014,38971624.0
A,NR,Y15-64,T,IT,2015,38788563.0
A,NR,Y15-64,T,IT,2016,38619527.0
A,NR,Y15-64,T,IT,2017,38489304.0
A,NR,Y15-64,T,IT,2018,38369949.0
A,NR,Y15-64,T,IT,2019,38251571.0
A,NR,Y15-64,T,IT,2020,38054844.0
A,NR,Y15-64,T,IT,2021,37658137.0
A,NR,Y15-64,T,IT,2022,37488934.0
A,NR,Y15-64,T,IT,2023,37471805.0
A,NR,Y15-64,T,IT,2024,37428227.0
A,NR,Y15-64,T,IT,2025,37343548.0
A,NR,Y15-64,T,LI,1995,21336.0
A,NR,Y15-64,T,LI,1996,21845.0
A,NR,Y15-64,T,LI,1997,22065.0
A,NR,Y15-64,T,LI,1998,22229.0
A,NR,Y15-64,T,LI,1999,22723.0
A,NR,Y15-64,T,LI,2000,22981.0
A,NR,Y15-64,T,LI,2001,23328.0
A,NR,Y15-64,T,LI,2002,23824.0
A,NR,Y15-64,T,LI,2003,24038.0
A,NR,Y15-64,T,LI,2004,24426.0
A,NR,Y15-64,T,LI,2005,24660.0
A,NR,Y15-64,T,LI,2006,24811.0
A,NR,Y15-64,T,LI,2007,24981.0
A,NR,Y15-64,T,LI,2008,25053.0
A,NR,Y15-64,T,LI,2009,25141.0
A,NR,Y15-64,T,LI,2010,25160.0
A,NR,Y15-64,T,LI,2011,25352.0
A,NR,Y15-64,T,LI,2012,25474.0
A,NR,Y15-64,T,LI,2013,25651.0
A,NR,Y15-64,T,LI,2014,25710.0
A,NR,Y15-64,T,LI,2015,25743.0
A,NR,Y15-64,T,LI,2016,25813.0
A,NR,Y15-64,T,LI,2017,25774.0
A,NR,Y15-64,T,LI,2018,25848.0
A,NR,Y15-64,T,LI,2019,25862.0
A,NR,Y15-64,T,LI,2020,25982.0
A,NR,Y15-64,T,LI,2021,26079.0
A,NR,Y15-64,T,LI,2022,26046.0
A,NR,Y15-64,T,LI,2023,26142.0
A,NR,Y15-64,T,LI,2024,26155.0
A,NR,Y15-64,T,LI,2025,26631.0
A,NR,Y15-64,T,LT,1995,2401512.0
A,NR,Y15-64,T,LT,1996,2380613.0
A,NR,Y15-64,T,LT,1997,2361462.0
A,NR,Y15-64,T,LT,1998,2342994.0
A,NR,Y15-64,T,LT,1999,2329191.0
A,NR,Y15-64,T,LT,2000,2319462.0
A,NR,Y15-64,T,LT,2001,2315424.0
A,NR,Y15-64,T,LT,2002,2298810.0
A,NR,Y15-64,T,LT,2003,2293882.0
A,NR,Y15-64,T,LT,2004,2275859.0
A,NR,Y15-64,T,LT,2005,2250477.0
A,NR,Y15-64,T,LT,2006,2208939.0
A,NR,Y15-64,T,LT,2007,2188192.0
A,NR,Y15-64,T,LT,2008,2169097.0
A,NR,Y15-64,T,LT,2009,2154431.0
A,NR,Y15-64,T,LT,2010,2127043.0
A,NR,Y15-64,T,LT,2011,2052863.0
A,NR,Y15-64,T,LT,2012,2016247.0
A,NR,Y15-64,T,LT,2013,1996210.0
A,NR,Y15-64,T,LT,2014,1976553.0
A,NR,Y15-64,T,LT,2015,1956868.0
A,NR,Y15-64,T,LT,2016,1927730.0
A,NR,Y15-64,T,LT,2017,1891584.0
A,NR,Y15-64,T,LT,2018,1858283.0
A,NR,Y15-64,T,LT,2019,1844088.0
A,NR,Y15-64,T,LT,2020,1838697.0
A,NR,Y15-64,T,LT,2021,1833750.0
A,NR,Y15-64,T,LT,2022,1827984.0
A,NR,Y15-64,T,LT,2023,1858486.0
A,NR,Y15-64,T,LT,2024,1880024.0
A,NR,Y15-64,T,LT,2025,1878892.0
A,NR,Y15-64,T,LU,1995,274768.0
A,NR,Y15-64,T,LU,1996,277558.0
A,NR,Y15-64,T,LU,1997,280132.0
A,NR,Y15-64,T,LU,1998,282899.0
A,NR,Y15-64,T,LU,1999,285858.0
A,NR,Y15-64,T,LU,2000,289608.0
A,NR,Y15-64,T,LU,2001,294943.0
A,NR,Y15-64,T,LU,2002,298177.0
A,NR,Y15-64,T,LU,2003,300955.0
A,NR,Y15-64,T,LU,2004,306160.0
A,NR,Y15-64,T,LU,2005,310444.0
A,NR,Y15-64,T,LU,2006,316577.0
A,NR,Y15-64,T,LU,2007,322085.0
A,NR,Y15-64,T,LU,2008,328287.0
A,NR,Y15-64,T,LU,2009,336015.0
A,NR,Y15-64,T,LU,2010,342909.0
A,NR,Y15-64,T,LU,2011,350713.0
A,NR,Y15-64,T,LU,2012,361617.0
A,NR,Y15-64,T,LU,2013,370749.0
A,NR,Y15-64,T,LU,2014,379752.0
A,NR,Y15-64,T,LU,2015,389371.0
A,NR,Y15-64,T,LU,2016,399401.0
A,NR,Y15-64,T,LU,2017,410613.0
A,NR,Y15-64,T,LU,2018,418675.0
A,NR,Y15-64,T,LU,2019,426959.0
A,NR,Y15-64,T,LU,2020,435244.0
A,NR,Y15-64,T,LU,2021,440598.0
A,NR,Y15-64,T,LU,2022,447525.0
A,NR,Y15-64,T,LU,2023,457774.0
A,NR,Y15-64,T,LU,2024,465273.0
A,NR,Y15-64,T,LU,2025,471208.0
A,NR,Y15-64,T,LV,1995,1642408.0
A,NR,Y15-64,T,LV,1996,1623713.0
A,NR,Y15-64,T,LV,1997,1611402.0
A,NR,Y15-64,T,LV,1998,1601584.0
A,NR,Y15-64,T,LV,1999,1599590.0
A,NR,Y15-64,T,LV,2000,1600317.0
A,NR,Y15-64,T,LV,2001,1589528.0
A,NR,Y15-64,T,LV,2002,1575125.0
A,NR,Y15-64,T,LV,2003,1565880.0
A,NR,Y15-64,T,LV,2004,1554128.0
A,NR,Y15-64,T,LV,2005,1538628.0
A,NR,Y15-64,T,LV,2006,1525552.0
A,NR,Y15-64,T,LV,2007,1510810.0
A,NR,Y15-64,T,LV,2008,1499061.0
A,NR,Y15-64,T,LV,2009,1472780.0
A,NR,Y15-64,T,LV,2010,1436033.0
A,NR,Y15-64,T,LV,2011,1398922.0
A,NR,Y15-64,T,LV,2012,1373105.0
A,NR,Y15-64,T,LV,2013,1351725.0
A,NR,Y15-64,T,LV,2014,1325469.0
A,NR,Y15-64,T,LV,2015,1303300.0
A,NR,Y15-64,T,LV,2016,1282112.0
A,NR,Y15-64,T,LV,2017,1258620.0
A,NR,Y15-64,T,LV,2018,1240232.0
A,NR,Y15-64,T,LV,2019,1225909.0
A,NR,Y15-64,T,LV,2020,1211074.0
A,NR,Y15-64,T,LV,2021,1196547.0
A,NR,Y15-64,T,LV,2022,1184142.0
A,NR,Y15-64,T,LV,2023,1199603.0
A,NR,Y15-64,T,LV,2024,1187398.0
A,NR,Y15-64,T,LV,2025,1172860.0
A,NR,Y15-64,T,MC,2024,22714.0
A,NR,Y15-64,T,MC,2025,22675.0
A,NR,Y15-64,T,MD,2006,2578953.0
A,NR,Y15-64,T,MD,2007,2562107.0
A,NR,Y15-64,T,MD,2008,2575848.0
A,NR,Y15-64,T,MD,2009,2592561.0
A,NR,Y15-64,T,MD,2010,2607398.0
A,NR,Y15-64,T,MD,2011,2619547.0
A,NR,Y15-64,T,MD,2012,2628642.0
A,NR,Y15-64,T,MD,2013,2632549.0
A,NR,Y15-64,T,MD,2014,2631285.0
A,NR,Y15-64,T,MD,2015,2043276.0
A,NR,Y15-64,T,MD,2016,2007545.0
A,NR,Y15-64,T,MD,2017,1975004.0
A,NR,Y15-64,T,MD,2018,1917241.0
A,NR,Y15-64,T,MD,2019,1859487.0
A,NR,Y15-64,T,MD,2020,1814393.0
A,NR,Y15-64,T,MD,2021,1774120.0
A,NR,Y15-64,T,MD,2022,1703779.0
A,NR,Y15-64,T,MD,2023,1656010.0
A,NR,Y15-64,T,MD,2024,1578333.0
A,NR,Y15-64,T,MD,2025,1520590.0
A,NR,Y15-64,T,ME,2000,402729.0
A,NR,Y15-64,T,ME,2001,404791.0
A,NR,Y15-64,T,ME,2002,406281.0
A,NR,Y15-64,T,ME,2003,407643.0
A,NR,Y15-64,T,ME,2004,408955.0
A,NR,Y15-64,T,ME,2005,409568.0
A,NR,Y15-64,T,ME,2006,409787.0
A,NR,Y15-64,T,ME,2007,412171.0
A,NR,Y15-64,T,ME,2008,414049.0
A,NR,Y15-64,T,ME,2009,416217.0
A,NR,Y15-64,T,ME,2010,418247.0
A,NR,Y15-64,T,ME,2011,421233.0
A,NR,Y15-64,T,ME,2012,422533.0
A,NR,Y15-64,T,ME,2013,422983.0
A,NR,Y15-64,T,ME,2014,423158.0
A,NR,Y15-64,T,ME,2015,422037.0
A,NR,Y15-64,T,ME,2016,420593.0
A,NR,Y15-64,T,ME,2017,419296.0
A,NR,Y15-64,T,ME,2018,417964.0
A,NR,Y15-64,T,ME,2019,416115.0
A,NR,Y15-64,T,ME,2020,413393.0
A,NR,Y15-64,T,ME,2021,410812.0
A,NR,Y15-64,T,ME,2022,408032.0
A,NR,Y15-64,T,ME,2023,405428.0
A,NR,Y15-64,T,ME,2024,405908.0
A,NR,Y15-64,T,ME,2025,403657.0
A,NR,Y15-64,T,MK,1995,1302865.0
A,NR,Y15-64,T,MK,1996,1316431.0
A,NR,Y15-64,T,MK,1997,1330744.0
A,NR,Y15-64,T,MK,1998,1343329.0
A,NR,Y15-64,T,MK,1999,1354001.0
A,NR,Y15-64,T,MK,2000,1364882.0
A,NR,Y15-64,T,MK,2001,1375880.0
A,NR,Y15-64,T,MK,2002,1385785.0
A,NR,Y15-64,T,MK,2003,1383671.0
A,NR,Y15-64,T,MK,2004,1396477.0
A,NR,Y15-64,T,MK,2005,1406550.0
A,NR,Y15-64,T,MK,2006,1414995.0
A,NR,Y15-64,T,MK,2007,1426065.0
A,NR,Y15-64,T,MK,2008,1434295.0
A,NR,Y15-64,T,MK,2009,1442098.0
A,NR,Y15-64,T,MK,2010,1450200.0
A,NR,Y15-64,T,MK,2011,1456785.0
A,NR,Y15-64,T,MK,2012,1462734.0
A,NR,Y15-64,T,MK,2013,1463266.0
A,NR,Y15-64,T,MK,2014,1461625.0
A,NR,Y15-64,T,MK,2015,1459086.0
A,NR,Y15-64,T,MK,2016,1457092.0
A,NR,Y15-64,T,MK,2017,1455198.0
A,NR,Y15-64,T,MK,2018,1449869.0
A,NR,Y15-64,T,MK,2019,1445077.0
A,NR,Y15-64,T,MK,2020,1438810.0
A,NR,Y15-64,T,MK,2021,1430046.0
A,NR,Y15-64,T,MK,2022,1210898.0
A,NR,Y15-64,T,MK,2023,1198647.0
A,NR,Y15-64,T,MK,2024,1191057.0
A,NR,Y15-64,T,MK,2025,1184345.0
A,NR,Y15-64,T,MT,1995,247792.0
A,NR,Y15-64,T,MT,1996,250395.0
A,NR,Y15-64,T,MT,1997,249378.0
A,NR,Y15-64,T,MT,1998,252055.0
A,NR,Y15-64,T,MT,1999,254451.0
A,NR,Y15-64,T,MT,2000,256692.0
A,NR,Y15-64,T,MT,2001,265864.0
A,NR,Y15-64,T,MT,2002,268968.0
A,NR,Y15-64,T,MT,2003,271954.0
A,NR,Y15-64,T,MT,2004,274860.0
A,NR,Y15-64,T,MT,2005,278039.0
A,NR,Y15-64,T,MT,2006,279934.0
A,NR,Y15-64,T,MT,2007,282076.0
A,NR,Y15-64,T,MT,2008,285543.0
A,NR,Y15-64,T,MT,2009,288201.0
A,NR,Y15-64,T,MT,2010,288971.0
A,NR,Y15-64,T,MT,2011,287586.0
A,NR,Y15-64,T,MT,2012,287233.0
A,NR,Y15-64,T,MT,2013,287922.0
A,NR,Y15-64,T,MT,2014,290447.0
A,NR,Y15-64,T,MT,2015,296565.0
A,NR,Y15-64,T,MT,2016,303233.0
A,NR,Y15-64,T,MT,2017,308971.0
A,NR,Y15-64,T,MT,2018,320973.0
A,NR,Y15-64,T,MT,2019,335805.0
A,NR,Y15-64,T,MT,2020,353665.0
A,NR,Y15-64,T,MT,2021,352914.0
A,NR,Y15-64,T,MT,2022,354465.0
A,NR,Y15-64,T,MT,2023,372319.0
A,NR,Y15-64,T,MT,2024,390555.0
A,NR,Y15-64,T,MT,2025,398714.0
A,NR,Y15-64,T,NL,1995,10552179.0
