iso3,cabecera,year,pct_gdp
COG,renta,2017,4.022810178
COG,bienes_servicios,2017,5.674358618
COG,otros,2017,0.014769882
COG,otros,2018,0.009566329
COG,bienes_servicios,2018,4.827297603
COG,renta,2018,1.693319655
COG,nomina,2018,0.249037583
COG,cotizaciones,2018,0.604427603
COG,propiedad,2018,0.207795093
COG,propiedad,2019,0.282433964
COG,cotizaciones,2019,0.67036949
COG,nomina,2019,0.211946054
COG,renta,2019,2.245682036
COG,bienes_servicios,2019,4.786780183
COG,otros,2019,0.019374946
COG,otros,2020,0.012784725
COG,bienes_servicios,2020,5.71552764
COG,renta,2020,2.714807272
COG,nomina,2020,0.24943228
COG,cotizaciones,2020,0.831619508
COG,propiedad,2020,0.292442368
COG,propiedad,2021,0.321500887
COG,cotizaciones,2021,0.711614465
COG,nomina,2021,0.181324684
COG,renta,2021,2.160791761
COG,bienes_servicios,2021,4.843179068
COG,otros,2021,0.013227664
COG,otros,2022,0.012734826
COG,bienes_servicios,2022,5.786068182
COG,renta,2022,2.035747523
COG,nomina,2022,0.171082477
COG,cotizaciones,2022,0.616542172
COG,propiedad,2022,0.265084965
COG,propiedad,2023,0.315273168
COG,cotizaciones,2023,0.659833952
COG,nomina,2023,0.14433051
COG,renta,2023,3.057176445
COG,bienes_servicios,2023,5.99806023
COG,otros,2023,0.015390633
COG,otros,2024,0.030131657
COG,bienes_servicios,2024,6.893313703
COG,renta,2024,3.573655634
COG,nomina,2024,0.121108221
COG,cotizaciones,2024,0.635311982
COG,propiedad,2024,0.296017553
COD,nomina,2000,0.00422285
COD,bienes_servicios,2000,0.374386404
COD,renta,2000,0.194723938
COD,renta,2001,0.73187921
COD,bienes_servicios,2001,1.537894018
COD,nomina,2001,0.02898366
COD,nomina,2002,0.04799028
COD,bienes_servicios,2002,2.027770512
COD,renta,2002,0.924406652
COD,renta,2003,0.703378403
COD,bienes_servicios,2003,2.649111491
COD,nomina,2003,0.030981856
COD,nomina,2004,0.043461712
COD,bienes_servicios,2004,3.338649941
COD,renta,2004,0.874582974
COD,otros,2004,0.421486861
COD,otros,2005,0.627147049
COD,renta,2005,0.916378559
COD,bienes_servicios,2005,3.331338225
COD,nomina,2005,0.071394124
COD,nomina,2006,0.069109152
COD,bienes_servicios,2006,3.636889646
COD,renta,2006,1.174041905
COD,otros,2006,0.593806396
COD,otros,2007,0.654655731
COD,renta,2007,1.476902202
COD,bienes_servicios,2007,4.04392801
COD,nomina,2007,0.092115064
COD,nomina,2008,0.132075891
COD,bienes_servicios,2008,4.8094004
COD,renta,2008,1.918966484
COD,otros,2008,0.691311278
COD,otros,2009,0.475668634
COD,renta,2009,2.024196886
COD,bienes_servicios,2009,5.312304094
COD,nomina,2009,0.140851119
COD,nomina,2010,0.127846141
COD,propiedad,2010,0.047599088
COD,bienes_servicios,2010,5.442276013
COD,renta,2010,2.206336724
COD,otros,2010,0.48902807
COD,otros,2011,0.621924654
COD,renta,2011,2.179895624
COD,bienes_servicios,2011,5.770231321
COD,propiedad,2011,0.022098925
COD,nomina,2011,0.129887027
COD,nomina,2012,0.187994299
COD,propiedad,2012,0.034146486
COD,bienes_servicios,2012,6.978739027
COD,renta,2012,2.292004262
COD,cotizaciones,2012,0.466876659
COD,otros,2012,0.593837862
COD,otros,2013,0.502867751
COD,cotizaciones,2013,0.529114535
COD,renta,2013,2.425582833
COD,bienes_servicios,2013,5.870311771
COD,propiedad,2013,0.015327167
COD,nomina,2013,0.218625559
COD,nomina,2014,0.214164312
COD,propiedad,2014,0.038694808
COD,bienes_servicios,2014,4.988097232
COD,renta,2014,2.852957665
COD,cotizaciones,2014,0.562460353
COD,otros,2014,0.412401046
COD,otros,2015,0.211953576
COD,cotizaciones,2015,0.542585778
COD,renta,2015,3.294395865
COD,bienes_servicios,2015,5.081973659
COD,propiedad,2015,0.03491345
COD,nomina,2015,0.2131192
COD,nomina,2016,0.183362077
COD,propiedad,2016,0.038091089
COD,bienes_servicios,2016,4.990880317
COD,renta,2016,2.504418871
COD,cotizaciones,2016,0.4931233
COD,otros,2016,0.095754556
COD,otros,2017,0.130175521
COD,cotizaciones,2017,0.498579137
COD,renta,2017,2.440835657
COD,bienes_servicios,2017,3.467148033
COD,propiedad,2017,0.033871312
COD,nomina,2017,0.166019993
COD,nomina,2018,0.183799318
COD,propiedad,2018,0.049776771
COD,bienes_servicios,2018,3.349443506
COD,renta,2018,3.290698785
COD,cotizaciones,2018,0.477076995
COD,otros,2018,0.257259844
COD,otros,2019,0.146335679
COD,cotizaciones,2019,0.779605935
COD,renta,2019,3.217026427
COD,bienes_servicios,2019,3.207152094
COD,propiedad,2019,0.053145019
COD,nomina,2019,0.205328258
COD,nomina,2020,0.196587811
COD,propiedad,2020,0.0607065
COD,bienes_servicios,2020,3.652266793
COD,renta,2020,2.372834794
COD,cotizaciones,2020,0.830785637
COD,otros,2020,0.086442137
COD,otros,2021,0.120827916
COD,cotizaciones,2021,0.809768038
COD,renta,2021,3.644823315
COD,bienes_servicios,2021,4.402561658
COD,propiedad,2021,0.056891482
COD,nomina,2021,0.285570462
COD,nomina,2022,0.290388392
COD,propiedad,2022,0.070486089
COD,bienes_servicios,2022,4.941047941
COD,renta,2022,6.704184262
COD,cotizaciones,2022,0.869468598
COD,otros,2022,0.150469823
COD,otros,2023,0.117413984
COD,cotizaciones,2023,1.043962057
COD,renta,2023,5.190118921
COD,bienes_servicios,2023,4.158548325
COD,propiedad,2023,0.106710223
COD,nomina,2023,0.314551083
THA,cotizaciones,2000,0.558258328045898
THA,bienes_servicios,2000,9.44059131287477
THA,renta,2000,4.85449465692363
THA,propiedad,2000,0.335762221164843
THA,otros,2000,0.0730789906768612
THA,otros,2001,0.0671388668958732
THA,propiedad,2001,0.342152407384138
THA,renta,2001,4.97055005060408
THA,bienes_servicios,2001,9.60113318645767
THA,cotizaciones,2001,0.53044213443181
THA,cotizaciones,2002,0.565116459458276
THA,bienes_servicios,2002,10.1861648861633
THA,renta,2002,5.22512283550157
THA,propiedad,2002,0.35847698944541
THA,otros,2002,0.0749963726449383
THA,otros,2003,0.0858456824861503
THA,propiedad,2003,0.368800680905131
THA,renta,2003,5.39209214845525
THA,bienes_servicios,2003,10.3298145127294
THA,cotizaciones,2003,0.683243279779371
THA,cotizaciones,2004,0.855561027508385
THA,bienes_servicios,2004,10.1668109201892
THA,renta,2004,6.03556642537239
THA,propiedad,2004,0.429564457842577
THA,otros,2004,0.0996446663242472
THA,otros,2005,0.246545630251109
THA,propiedad,2005,0.43734150759744
THA,renta,2005,6.59720415494199
THA,bienes_servicios,2005,10.6184589305284
THA,cotizaciones,2005,0.922828059822263
THA,cotizaciones,2006,0.89680503778423
THA,bienes_servicios,2006,9.71698888957151
THA,renta,2006,6.98777585068895
THA,propiedad,2006,0.203349717425605
THA,otros,2006,0.142054721002089
THA,otros,2007,0.120201811706915
THA,propiedad,2007,0.207054479620332
THA,renta,2007,6.95060794911956
THA,bienes_servicios,2007,9.37651212959212
THA,cotizaciones,2007,0.902160323039804
THA,cotizaciones,2008,0.870531821116682
THA,bienes_servicios,2008,8.65610086438991
THA,renta,2008,7.30877599637186
THA,propiedad,2008,0.175336797892759
THA,otros,2008,0.129195535289402
THA,otros,2009,0.143036755162236
THA,propiedad,2009,0.300870043699612
THA,renta,2009,6.75798739792159
THA,bienes_servicios,2009,8.48474515052447
THA,cotizaciones,2009,0.875987570895027
THA,cotizaciones,2010,1.24657911003709
THA,bienes_servicios,2010,9.57416472114687
THA,renta,2010,6.42960447923861
THA,propiedad,2010,0.232251327731931
THA,otros,2010,0.129026872889411
THA,otros,2011,0.114862834643135
THA,propiedad,2011,0.376990634920956
THA,renta,2011,7.49862483344072
THA,bienes_servicios,2011,9.64829815996673
THA,cotizaciones,2011,0.864768942384052
THA,cotizaciones,2012,0.876472607462978
THA,bienes_servicios,2012,9.73076946094893
THA,renta,2012,7.33134688824078
THA,propiedad,2012,0.414325314414588
THA,otros,2012,0.11462824425077
THA,otros,2013,0.124276773169497
THA,propiedad,2013,0.447334973577596
THA,renta,2013,7.32785102559879
THA,bienes_servicios,2013,10.6024832693147
THA,cotizaciones,2013,0.801085526083228
THA,cotizaciones,2014,0.976021651712149
THA,bienes_servicios,2014,10.0729037342695
THA,renta,2014,6.71316538784662
THA,propiedad,2014,0.476895842073794
THA,otros,2014,0.117309938649072
THA,otros,2015,0.130082433929371
THA,propiedad,2015,0.499115096345955
THA,renta,2015,6.58769279186759
THA,bienes_servicios,2015,10.6167184491599
THA,cotizaciones,2015,1.06558942678112
THA,cotizaciones,2016,1.01563350469124
THA,bienes_servicios,2016,10.297886369841
THA,renta,2016,6.23253051460688
THA,propiedad,2016,0.420801571845388
THA,otros,2016,0.128226340041348
THA,otros,2017,0.122936689988964
THA,propiedad,2017,0.485028810028592
THA,renta,2017,5.86230320907427
THA,bienes_servicios,2017,10.0598002102935
THA,cotizaciones,2017,1.00675826271161
THA,cotizaciones,2018,1.00276671300121
THA,bienes_servicios,2018,10.0248555848261
THA,renta,2018,6.03064276057006
THA,propiedad,2018,0.485734099322051
THA,otros,2018,0.129651421702831
THA,otros,2019,0.113104739294102
THA,propiedad,2019,0.465717696935223
THA,renta,2019,6.13958372657971
THA,bienes_servicios,2019,9.49815574566134
THA,cotizaciones,2019,1.02413360504832
THA,cotizaciones,2020,0.953295288158751
THA,bienes_servicios,2020,9.41498512029811
THA,renta,2020,5.74833246063709
THA,propiedad,2020,0.233903724185372
THA,otros,2020,0.113144476037759
THA,otros,2021,0.108923847985069
THA,propiedad,2021,0.223716811903717
THA,renta,2021,5.77442813795053
THA,bienes_servicios,2021,9.62694163564414
THA,cotizaciones,2021,0.670305742912121
THA,cotizaciones,2022,0.70006549820484
THA,bienes_servicios,2022,9.29961759729739
THA,renta,2022,6.21084315456671
THA,propiedad,2022,0.388629315109099
THA,otros,2022,0.113316925161596
THA,otros,2023,0.110190458728126
THA,propiedad,2023,0.405482373255934
THA,renta,2023,6.26474422274878
THA,bienes_servicios,2023,9.38250316544664
THA,cotizaciones,2023,0.913428269489003
THA,cotizaciones,2024,1.02980808446867
THA,bienes_servicios,2024,9.38534373164938
THA,renta,2024,6.1173533557569
THA,propiedad,2024,0.424414432571531
THA,otros,2024,0.106808865749306
CPV,renta,1990,3.004291845
CPV,propiedad,1990,0.72217923
CPV,bienes_servicios,1990,4.863841731
CPV,bienes_servicios,1991,6.174853025
CPV,propiedad,1991,0.66818383
CPV,renta,1991,2.983753714
CPV,renta,1992,3.430605419
CPV,propiedad,1992,0.666175703
CPV,bienes_servicios,1992,7.545797662
CPV,bienes_servicios,1993,8.335980135
CPV,propiedad,1993,0.863338434
CPV,renta,1993,4.423526694
CPV,renta,1994,5.131825464
CPV,propiedad,1994,0.822721225
CPV,bienes_servicios,1994,8.892448885
CPV,bienes_servicios,1995,8.790782569
CPV,propiedad,1995,0.757472051
CPV,renta,1995,4.802646589
CPV,renta,1996,4.584356922
CPV,propiedad,1996,0.742927332
CPV,bienes_servicios,1996,8.205880022
CPV,bienes_servicios,1997,7.684175286
CPV,propiedad,1997,0.694236428
CPV,renta,1997,4.530156996
CPV,renta,1998,4.520360496
CPV,propiedad,1998,0.542632001
CPV,bienes_servicios,1998,8.111168782
CPV,bienes_servicios,1999,8.692781072
CPV,propiedad,1999,0.642088403
CPV,renta,1999,5.161997359
CPV,cotizaciones,2000,0.702359911
CPV,renta,2000,4.829385337
CPV,propiedad,2000,0.72046902
CPV,bienes_servicios,2000,7.292358677
CPV,bienes_servicios,2001,7.640427
CPV,propiedad,2001,0.614423047
CPV,renta,2001,4.549674719
CPV,cotizaciones,2001,0.369038795
CPV,cotizaciones,2002,0.316409163
CPV,renta,2002,5.417630604
CPV,propiedad,2002,0.717965086
CPV,bienes_servicios,2002,8.644317333
CPV,bienes_servicios,2003,8.441785338
CPV,propiedad,2003,0.63040598
CPV,renta,2003,4.763559836
CPV,cotizaciones,2003,0.414634718
CPV,cotizaciones,2004,0.422666266
CPV,renta,2004,4.812724525
CPV,propiedad,2004,0.653842308
CPV,bienes_servicios,2004,9.256506681
CPV,bienes_servicios,2005,9.435097706
CPV,propiedad,2005,0.654931621
CPV,renta,2005,4.701685933
CPV,cotizaciones,2005,0.430951914
CPV,cotizaciones,2006,0.389726132
CPV,renta,2006,5.422307757
CPV,propiedad,2006,0.814360189
CPV,bienes_servicios,2006,11.14418147
CPV,bienes_servicios,2007,12.15237372
CPV,propiedad,2007,1.112238536
CPV,renta,2007,5.756634967
CPV,cotizaciones,2007,0.065063174
CPV,cotizaciones,2008,0.034431374
CPV,renta,2008,5.775199039
CPV,propiedad,2008,1.362766531
CPV,bienes_servicios,2008,12.5556976
CPV,bienes_servicios,2009,10.75882855
CPV,propiedad,2009,1.048781618
CPV,renta,2009,5.437227683
CPV,cotizaciones,2009,0.031007648
CPV,cotizaciones,2010,0.027573436
CPV,renta,2010,5.193487522
CPV,propiedad,2010,0.947053887
CPV,bienes_servicios,2010,11.1324723
CPV,bienes_servicios,2011,11.94975968
CPV,propiedad,2011,1.081806263
CPV,renta,2011,5.348256154
CPV,cotizaciones,2011,0.022518548
CPV,cotizaciones,2012,0.025019606
CPV,renta,2012,5.217254921
CPV,propiedad,2012,0.934387943
CPV,bienes_servicios,2012,10.46838827
CPV,bienes_servicios,2013,10.67638624
CPV,propiedad,2013,0.957025581
CPV,renta,2013,5.099864845
CPV,cotizaciones,2013,0.025568687
CPV,cotizaciones,2014,0.03282291
CPV,renta,2014,4.569229028
CPV,propiedad,2014,0.950088082
CPV,bienes_servicios,2014,10.39075303
CPV,bienes_servicios,2015,11.13803165
CPV,propiedad,2015,0.923682818
CPV,renta,2015,5.559898297
CPV,cotizaciones,2015,0.026287609
CPV,cotizaciones,2016,0.030198823
CPV,renta,2016,5.449832584
CPV,propiedad,2016,0.879269852
CPV,bienes_servicios,2016,11.10543484
CPV,bienes_servicios,2017,11.80522061
CPV,propiedad,2017,0.58712578
CPV,renta,2017,5.78214833
CPV,cotizaciones,2017,0.030912842
CPV,cotizaciones,2018,0.037410929
CPV,renta,2018,5.971362092
CPV,propiedad,2018,0.913574674
CPV,bienes_servicios,2018,12.66058923
CPV,bienes_servicios,2019,12.03307627
CPV,propiedad,2019,0.849564125
CPV,renta,2019,5.775614498
CPV,cotizaciones,2019,0.034265565
CPV,cotizaciones,2020,0.043774479
CPV,renta,2020,5.648559256
CPV,propiedad,2020,0.879819558
CPV,bienes_servicios,2020,12.15981504
CPV,bienes_servicios,2021,12.13301523
CPV,propiedad,2021,0.33589744
CPV,renta,2021,4.606523231
CPV,cotizaciones,2021,0.0410587
CPV,cotizaciones,2022,0.033806406
CPV,renta,2022,4.00414204
CPV,propiedad,2022,0.312425528
CPV,bienes_servicios,2022,13.68473467
CPV,bienes_servicios,2023,13.72540337
CPV,propiedad,2023,0.294161867
CPV,renta,2023,4.638076418
CPV,cotizaciones,2023,0.033768714
MNG,renta,2006,11.7420487927539
MNG,bienes_servicios,2006,11.6056241758093
MNG,cotizaciones,2006,2.69446208879877
MNG,propiedad,2006,0.548950100394468
MNG,propiedad,2007,0.559184368388632
MNG,cotizaciones,2007,3.18340486975309
MNG,bienes_servicios,2007,11.2718602887923
MNG,renta,2007,12.8609982399009
MNG,renta,2008,11.3715448894302
MNG,bienes_servicios,2008,10.966993692508
MNG,cotizaciones,2008,3.45446842808556
MNG,propiedad,2008,0.521587680936704
MNG,propiedad,2009,0.61868350910776
MNG,cotizaciones,2009,3.91072226515086
MNG,bienes_servicios,2009,9.88828655568436
MNG,renta,2009,7.9192849922341
MNG,renta,2010,9.99294801647006
MNG,bienes_servicios,2010,11.5296273339729
MNG,cotizaciones,2010,3.31110797865153
MNG,propiedad,2010,0.479731458997814
MNG,propiedad,2011,0.393538434863647
MNG,cotizaciones,2011,3.49673701766232
MNG,bienes_servicios,2011,14.2584452431869
MNG,renta,2011,6.32878325530729
MNG,renta,2012,5.22159416089712
MNG,bienes_servicios,2012,12.594293719927
MNG,cotizaciones,2012,3.93786882785468
MNG,propiedad,2012,0.398590095050103
MNG,propiedad,2013,0.576072824798462
MNG,cotizaciones,2013,4.26952966058858
MNG,bienes_servicios,2013,12.8550910238478
MNG,renta,2013,5.78486950412571
MNG,renta,2014,4.95355878767746
MNG,bienes_servicios,2014,10.7639092025202
MNG,cotizaciones,2014,3.91929204314631
MNG,propiedad,2014,0.519215755110114
MNG,propiedad,2015,0.511414544466115
MNG,cotizaciones,2015,4.24340968474776
MNG,bienes_servicios,2015,9.42692998918518
MNG,renta,2015,5.11396589331912
MNG,renta,2016,4.35984190714732
MNG,bienes_servicios,2016,9.76035323101141
MNG,cotizaciones,2016,4.41888228166158
MNG,propiedad,2016,0.523398473564036
MNG,propiedad,2017,0.558739489382929
MNG,cotizaciones,2017,4.49458517824257
MNG,bienes_servicios,2017,10.6074183627928
MNG,renta,2017,5.75919983196653
MNG,renta,2018,6.41780585036786
MNG,bienes_servicios,2018,12.1511394141268
MNG,cotizaciones,2018,4.81586206716615
MNG,propiedad,2018,0.516997153660323
MNG,propiedad,2019,0.58739985313082
MNG,cotizaciones,2019,4.7218648931434
MNG,bienes_servicios,2019,11.8089984215601
MNG,renta,2019,6.7541923641461
MNG,renta,2020,5.87947530553989
MNG,bienes_servicios,2020,10.4057588336344
MNG,cotizaciones,2020,3.9249620894256
MNG,propiedad,2020,0.600622543015441
MNG,propiedad,2021,0.649214150640132
MNG,cotizaciones,2021,4.93191600135751
MNG,bienes_servicios,2021,10.9651294450218
MNG,renta,2021,7.44043792344929
MNG,renta,2022,6.97278057253841
MNG,bienes_servicios,2022,11.5577067637051
MNG,cotizaciones,2022,5.34628270198795
MNG,propiedad,2022,0.668241791569482
MNG,propiedad,2023,0.729412951029233
MNG,cotizaciones,2023,5.37087694314198
MNG,bienes_servicios,2023,10.4813342699378
MNG,renta,2023,8.09963852713039
MNG,renta,2024,11.1840832696221
MNG,bienes_servicios,2024,11.6419721125537
MNG,cotizaciones,2024,5.89942472563443
MNG,propiedad,2024,0.776480519136982
CUB,cotizaciones,1990,3.517470272
CUB,otros,1990,0.595577456
CUB,bienes_servicios,1990,27.7070777
CUB,renta,1990,0.071265678
CUB,renta,1991,0.086163921
CUB,bienes_servicios,1991,27.0554711
CUB,otros,1991,0.880102904
CUB,cotizaciones,1991,4.098940799
CUB,cotizaciones,1992,4.515384512
CUB,otros,1992,1.301611583
CUB,bienes_servicios,1992,29.09168981
CUB,renta,1992,0.100640071
CUB,renta,1993,0.430620425
CUB,bienes_servicios,1993,23.92262082
CUB,otros,1993,2.312100434
CUB,cotizaciones,1993,6.128059889
CUB,cotizaciones,1994,4.58894798
CUB,otros,1994,2.135605757
CUB,bienes_servicios,1994,29.14320539
CUB,nomina,1994,0.145846247
CUB,renta,1994,0.708396056
CUB,renta,1995,1.485938787
CUB,nomina,1995,0.496846405
CUB,bienes_servicios,1995,28.36164898
CUB,otros,1995,2.203605817
CUB,cotizaciones,1995,4.131185853
CUB,cotizaciones,1996,3.834136242
CUB,otros,1996,2.251235959
CUB,bienes_servicios,1996,22.03629033
CUB,nomina,1996,0.994908789
CUB,renta,1996,2.736498823
CUB,renta,1997,4.387779051
CUB,nomina,1997,2.216754861
CUB,bienes_servicios,1997,21.01206071
CUB,otros,1997,1.96523617
CUB,cotizaciones,1997,4.220231334
CUB,cotizaciones,1998,3.982696641
CUB,otros,1998,2.218653446
CUB,bienes_servicios,1998,21.53881199
CUB,nomina,1998,2.743592291
CUB,renta,1998,5.464648347
CUB,renta,1999,5.718744944
CUB,nomina,1999,2.880701864
CUB,bienes_servicios,1999,22.33874828
CUB,otros,1999,2.272197224
CUB,cotizaciones,1999,3.932364287
CUB,cotizaciones,2000,3.864500383
CUB,otros,2000,2.150470794
CUB,bienes_servicios,2000,22.02588548
CUB,nomina,2000,3.173523003
CUB,renta,2000,5.97309376
CUB,renta,2001,6.324015857
CUB,nomina,2001,3.478903113
CUB,bienes_servicios,2001,20.15661692
CUB,otros,2001,2.075915966
CUB,cotizaciones,2001,3.938464258
CUB,cotizaciones,2002,3.978208124
CUB,otros,2002,1.68380941
CUB,bienes_servicios,2002,21.60968131
CUB,nomina,2002,3.422693916
CUB,renta,2002,5.913874459
CUB,renta,2003,6.085311912
CUB,nomina,2003,3.310752844
CUB,bienes_servicios,2003,22.55217096
CUB,otros,2003,0.725881029
CUB,cotizaciones,2003,3.966441233
CUB,cotizaciones,2004,4.098892757
CUB,otros,2004,0.847839175
CUB,bienes_servicios,2004,21.19231474
CUB,nomina,2004,3.386645028
CUB,renta,2004,6.028845902
CUB,renta,2005,5.74854475
CUB,nomina,2005,6.946373199
CUB,bienes_servicios,2005,23.08305468
CUB,otros,2005,1.155149361
CUB,cotizaciones,2005,4.168949522
CUB,cotizaciones,2006,4.187301395
CUB,otros,2006,0.918229597
CUB,bienes_servicios,2006,29.08814094
CUB,nomina,2006,6.052010891
CUB,renta,2006,4.489901939
CUB,renta,2007,5.805927592
CUB,nomina,2007,5.830499335
CUB,bienes_servicios,2007,27.08915277
CUB,otros,2007,1.161185518
CUB,cotizaciones,2007,4.114913854
CUB,cotizaciones,2008,4.242981402
CUB,otros,2008,1.5149746
CUB,bienes_servicios,2008,23.19776076
CUB,nomina,2008,6.486334475
CUB,renta,2008,5.727202609
CUB,renta,2009,5.140141753
CUB,nomina,2009,6.839239691
CUB,bienes_servicios,2009,23.08489046
CUB,otros,2009,1.059117268
CUB,cotizaciones,2009,4.46810567
CUB,cotizaciones,2010,4.62287029
CUB,otros,2010,1.048843427
CUB,bienes_servicios,2010,19.09463997
CUB,nomina,2010,6.862019649
CUB,renta,2010,5.601293371
CUB,renta,2011,6.52833744
CUB,nomina,2011,6.139005653
CUB,bienes_servicios,2011,19.85157269
CUB,otros,2011,0.999710103
CUB,cotizaciones,2011,4.342223511
CUB,cotizaciones,2012,4.160320477
CUB,otros,2012,1.031432439
CUB,bienes_servicios,2012,22.19234082
CUB,nomina,2012,5.616822302
CUB,renta,2012,6.199942577
CUB,renta,2013,6.858894592
CUB,nomina,2013,4.438093016
CUB,bienes_servicios,2013,20.20480116
CUB,otros,2013,0.968528024
CUB,cotizaciones,2013,4.048193083
CUB,cotizaciones,2014,4.490298936
CUB,otros,2014,1.825528385
CUB,bienes_servicios,2014,19.72770813
CUB,nomina,2014,3.644237696
CUB,renta,2014,7.432791816
CUB,renta,2015,7.661523559
CUB,nomina,2015,3.159430203
CUB,bienes_servicios,2015,20.36190734
CUB,otros,2015,1.939682875
CUB,cotizaciones,2015,4.960015057
CUB,cotizaciones,2016,5.15473238
CUB,otros,2016,2.352402764
CUB,bienes_servicios,2016,22.22656161
CUB,nomina,2016,2.638709902
CUB,renta,2016,8.775707789
CUB,renta,2017,10.25341599
CUB,nomina,2017,1.429727115
CUB,bienes_servicios,2017,22.77217558
CUB,otros,2017,2.625485743
CUB,cotizaciones,2017,5.274512888
CUB,cotizaciones,2018,5.203196524
CUB,otros,2018,2.764566719
CUB,bienes_servicios,2018,21.95771322
CUB,nomina,2018,1.271863609
CUB,renta,2018,11.08805197
CUB,renta,2019,11.85080191
CUB,nomina,2019,1.36839683
CUB,bienes_servicios,2019,20.29874037
CUB,otros,2019,3.006934319
CUB,cotizaciones,2019,5.537206703
CUB,cotizaciones,2020,5.992264219
CUB,otros,2020,2.020836632
CUB,bienes_servicios,2020,17.39415324
CUB,nomina,2020,1.495050758
CUB,renta,2020,10.60338849
CUB,renta,2021,8.170091261
CUB,nomina,2021,1.090701534
CUB,bienes_servicios,2021,1.940930406
CUB,otros,2021,2.071263618
CUB,cotizaciones,2021,4.430265404
CUB,cotizaciones,2022,2.642092078
CUB,otros,2022,4.117704666
CUB,bienes_servicios,2022,1.99923234
CUB,nomina,2022,0.985542408
CUB,renta,2022,8.585405304
CUB,renta,2023,8.423834591
CUB,nomina,2023,0.809729684
CUB,bienes_servicios,2023,2.626399667
CUB,otros,2023,2.455201606
CUB,cotizaciones,2023,3.541662898
CUB,cotizaciones,2024,3.284323035
CUB,otros,2024,2.908674721
CUB,bienes_servicios,2024,6.77348816
CUB,nomina,2024,0.767411117
CUB,renta,2024,9.172786424
SYC,bienes_servicios,2008,16.09543063
SYC,propiedad,2008,0.814918443
SYC,cotizaciones,2008,5.300190414
SYC,renta,2008,5.696522174
SYC,renta,2009,7.137982574
SYC,cotizaciones,2009,4.839905664
SYC,propiedad,2009,0.329942686
SYC,bienes_servicios,2009,16.45338432
SYC,bienes_servicios,2010,17.76114467
SYC,propiedad,2010,1.07265707
SYC,cotizaciones,2010,2.8089032
SYC,renta,2010,9.072937006
SYC,renta,2011,12.22832789
SYC,cotizaciones,2011,0.601795054
SYC,propiedad,2011,0.341273218
SYC,bienes_servicios,2011,19.67756734
SYC,bienes_servicios,2012,18.56934674
SYC,propiedad,2012,1.354378401
SYC,cotizaciones,2012,0.636115309
SYC,renta,2012,10.68895061
SYC,renta,2013,9.816817248
SYC,cotizaciones,2013,0.806784946
SYC,propiedad,2013,0.56381305
SYC,bienes_servicios,2013,18.09282825
SYC,bienes_servicios,2014,18.67962084
SYC,propiedad,2014,0.516797151
SYC,cotizaciones,2014,1.040259397
SYC,renta,2014,9.345561762
SYC,renta,2015,8.894326672
SYC,cotizaciones,2015,1.128100869
SYC,propiedad,2015,0.736571811
SYC,bienes_servicios,2015,17.94590787
SYC,bienes_servicios,2016,18.38081725
SYC,propiedad,2016,0.472999831
SYC,cotizaciones,2016,1.01476319
SYC,renta,2016,9.416939883
SYC,renta,2017,9.861816367
SYC,cotizaciones,2017,1.116455465
SYC,propiedad,2017,0.433025949
SYC,bienes_servicios,2017,18.00274387
SYC,bienes_servicios,2018,18.05766127
SYC,propiedad,2018,0.506757114
SYC,cotizaciones,2018,2.175487155
SYC,renta,2018,9.382281628
SYC,renta,2019,8.998289632
SYC,cotizaciones,2019,1.518227789
SYC,propiedad,2019,0.640796601
SYC,bienes_servicios,2019,17.88887501
SYC,bienes_servicios,2020,16.40846099
SYC,propiedad,2020,0.508318279
SYC,cotizaciones,2020,1.78841226
SYC,renta,2020,9.099763545
SYC,renta,2021,9.857477034
SYC,cotizaciones,2021,1.746599627
SYC,propiedad,2021,0.408126689
SYC,bienes_servicios,2021,16.41266504
SYC,bienes_servicios,2022,17.39238744
SYC,propiedad,2022,0.253851494
SYC,cotizaciones,2022,2.160704422
SYC,renta,2022,7.961500533
SYC,renta,2023,9.102257091
SYC,cotizaciones,2023,2.479006315
SYC,propiedad,2023,0.282330767
SYC,bienes_servicios,2023,17.2029145
SYC,bienes_servicios,2024,17.84861032
SYC,propiedad,2024,0.307472885
SYC,cotizaciones,2024,2.566821943
SYC,renta,2024,10.22991046
MHL,renta,2004,8.0209064030018
MHL,bienes_servicios,2004,8.1748925487082
MHL,propiedad,2004,0.282650701571583
MHL,nomina,2004,0.0700495040787754
MHL,otros,2004,0.176901345048038
MHL,otros,2005,0.152190625988381
MHL,nomina,2005,0.095630462631316
MHL,propiedad,2005,0.277535723098611
MHL,bienes_servicios,2005,9.35425197034805
MHL,renta,2005,7.97772320411247
MHL,renta,2006,7.85836640003797
MHL,bienes_servicios,2006,9.49375846647833
MHL,propiedad,2006,0.252268290033833
MHL,nomina,2006,0.119144826939607
MHL,otros,2006,0.160995223991287
MHL,otros,2007,0.123783603701109
MHL,nomina,2007,0.118067774065564
MHL,propiedad,2007,0.262750108263077
MHL,bienes_servicios,2007,10.2820122834687
MHL,renta,2007,7.57551286400935
MHL,renta,2008,7.22661833632085
MHL,bienes_servicios,2008,9.5919678970958
MHL,cotizaciones,2008,12.7974289945697
MHL,propiedad,2008,0.25670560190547
MHL,nomina,2008,0.119935491278471
MHL,otros,2008,0.142561128034744
MHL,otros,2009,0.100763236491293
