ccaa,anyo,mes,valor
Cantabria,2016,4,247.0
Cantabria,2016,5,282.0
Cantabria,2016,6,244.0
Cantabria,2016,7,230.0
Cantabria,2016,8,319.0
Cantabria,2016,9,309.0
Cantabria,2016,10,263.0
Cantabria,2016,11,280.0
Cantabria,2016,12,256.0
Cantabria,2017,1,330.0
Cantabria,2017,2,370.0
Cantabria,2017,3,320.0
Cantabria,2017,4,252.0
Cantabria,2017,5,284.0
Cantabria,2017,6,286.0
Cantabria,2017,7,254.0
Cantabria,2017,8,280.0
Cantabria,2017,9,295.0
Cantabria,2017,10,318.0
Cantabria,2017,11,311.0
Cantabria,2017,12,232.0
Cantabria,2018,1,357.0
Cantabria,2018,2,387.0
Cantabria,2018,3,305.0
Cantabria,2018,4,282.0
Cantabria,2018,5,326.0
Cantabria,2018,6,309.0
Cantabria,2018,7,340.0
Cantabria,2018,8,326.0
Cantabria,2018,9,356.0
Cantabria,2018,10,360.0
Cantabria,2018,11,309.0
Cantabria,2018,12,251.0
Cantabria,2019,1,410.0
Cantabria,2019,2,363.0
Cantabria,2019,3,331.0
Cantabria,2019,4,297.0
Cantabria,2019,5,385.0
Cantabria,2019,6,324.0
Cantabria,2019,7,384.0
Cantabria,2019,8,259.0
Cantabria,2019,9,192.0
Cantabria,2019,10,331.0
Cantabria,2019,11,376.0
Cantabria,2019,12,387.0
Cantabria,2020,1,412.0
Cantabria,2020,2,418.0
Cantabria,2020,3,353.0
Cantabria,2020,4,190.0
Cantabria,2020,5,334.0
Cantabria,2020,6,365.0
Cantabria,2020,7,248.0
Cantabria,2020,8,279.0
Cantabria,2020,9,319.0
Cantabria,2020,10,279.0
Cantabria,2020,11,324.0
Cantabria,2020,12,346.0
Cantabria,2021,1,390.0
Cantabria,2021,2,439.0
Cantabria,2021,3,547.0
Cantabria,2021,4,416.0
Cantabria,2021,5,566.0
Cantabria,2021,6,661.0
Cantabria,2021,7,394.0
Cantabria,2021,8,381.0
Cantabria,2021,9,392.0
Cantabria,2021,10,455.0
Cantabria,2021,11,456.0
Cantabria,2021,12,440.0
Cantabria,2022,1,475.0
Cantabria,2022,2,555.0
Cantabria,2022,3,561.0
Cantabria,2022,4,398.0
Cantabria,2022,5,464.0
Cantabria,2022,6,511.0
Cantabria,2022,7,421.0
Cantabria,2022,8,447.0
Cantabria,2022,9,456.0
Cantabria,2022,10,479.0
Cantabria,2022,11,473.0
Cantabria,2022,12,350.0
Cantabria,2023,1,495.0
Cantabria,2023,2,429.0
Cantabria,2023,3,458.0
Cantabria,2023,4,308.0
Cantabria,2023,5,481.0
Cantabria,2023,6,352.0
Cantabria,2023,7,269.0
Cantabria,2023,8,291.0
Cantabria,2023,9,277.0
Cantabria,2023,10,297.0
Cantabria,2023,11,424.0
Cantabria,2023,12,281.0
Cantabria,2024,1,393.0
Cantabria,2024,2,338.0
Cantabria,2024,3,350.0
Cantabria,2024,4,413.0
Cantabria,2024,5,307.0
Cantabria,2024,6,343.0
Cantabria,2024,7,422.0
Cantabria,2024,8,437.0
Cantabria,2024,9,392.0
Cantabria,2024,10,561.0
Cantabria,2024,11,453.0
Cantabria,2024,12,434.0
Cantabria,2025,1,445.0
Cantabria,2025,2,526.0
Cantabria,2025,3,572.0
Cantabria,2025,4,517.0
Cantabria,2025,5,592.0
Cantabria,2025,6,560.0
Cantabria,2025,7,595.0
Cantabria,2025,8,716.0
Cantabria,2025,9,499.0
Cantabria,2025,10,645.0
Cantabria,2025,11,699.0
Cantabria,2025,12,540.0
Cantabria,2026,1,473.0
Cantabria,2026,2,546.0
Cantabria,2026,3,673.0
Cantabria,2026,4,533.0
Castilla - La Mancha,2003,1,2782.0
Castilla - La Mancha,2003,2,2800.0
Castilla - La Mancha,2003,3,2998.0
Castilla - La Mancha,2003,4,2641.0
Castilla - La Mancha,2003,5,2613.0
Castilla - La Mancha,2003,6,2989.0
Castilla - La Mancha,2003,7,2815.0
Castilla - La Mancha,2003,8,2091.0
Castilla - La Mancha,2003,9,3035.0
Castilla - La Mancha,2003,10,3251.0
Castilla - La Mancha,2003,11,2508.0
Castilla - La Mancha,2003,12,2724.0
Castilla - La Mancha,2004,1,3225.0
Castilla - La Mancha,2004,2,2982.0
Castilla - La Mancha,2004,3,2897.0
Castilla - La Mancha,2004,4,2913.0
Castilla - La Mancha,2004,5,3224.0
Castilla - La Mancha,2004,6,3958.0
Castilla - La Mancha,2004,7,3637.0
Castilla - La Mancha,2004,8,2978.0
Castilla - La Mancha,2004,9,3377.0
Castilla - La Mancha,2004,10,3459.0
Castilla - La Mancha,2004,11,3268.0
Castilla - La Mancha,2004,12,2771.0
Castilla - La Mancha,2005,1,3556.0
Castilla - La Mancha,2005,2,3966.0
Castilla - La Mancha,2005,3,3570.0
Castilla - La Mancha,2005,4,4009.0
Castilla - La Mancha,2005,5,4368.0
Castilla - La Mancha,2005,6,4131.0
Castilla - La Mancha,2005,7,3963.0
Castilla - La Mancha,2005,8,3447.0
Castilla - La Mancha,2005,9,5516.0
Castilla - La Mancha,2005,10,4362.0
Castilla - La Mancha,2005,11,4552.0
Castilla - La Mancha,2005,12,3391.0
Castilla - La Mancha,2006,1,5614.0
Castilla - La Mancha,2006,2,4172.0
Castilla - La Mancha,2006,3,5195.0
Castilla - La Mancha,2006,4,4101.0
Castilla - La Mancha,2006,5,5387.0
Castilla - La Mancha,2006,6,5243.0
Castilla - La Mancha,2006,7,4997.0
Castilla - La Mancha,2006,8,4059.0
Castilla - La Mancha,2006,9,4425.0
Castilla - La Mancha,2006,10,5227.0
Castilla - La Mancha,2006,11,5362.0
Castilla - La Mancha,2006,12,4252.0
Castilla - La Mancha,2007,1,5893.0
Castilla - La Mancha,2007,2,5281.0
Castilla - La Mancha,2007,3,5691.0
Castilla - La Mancha,2007,4,6045.0
Castilla - La Mancha,2007,5,6544.0
Castilla - La Mancha,2007,6,6188.0
Castilla - La Mancha,2007,7,5777.0
Castilla - La Mancha,2007,8,4180.0
Castilla - La Mancha,2007,9,5377.0
Castilla - La Mancha,2007,10,5480.0
Castilla - La Mancha,2007,11,6047.0
Castilla - La Mancha,2007,12,4217.0
Castilla - La Mancha,2008,1,5721.0
Castilla - La Mancha,2008,2,5258.0
Castilla - La Mancha,2008,3,3245.0
Castilla - La Mancha,2008,4,4639.0
Castilla - La Mancha,2008,5,4184.0
Castilla - La Mancha,2008,6,3705.0
Castilla - La Mancha,2008,7,4383.0
Castilla - La Mancha,2008,8,2807.0
Castilla - La Mancha,2008,9,3075.0
Castilla - La Mancha,2008,10,4296.0
Castilla - La Mancha,2008,11,2230.0
Castilla - La Mancha,2008,12,1980.0
Castilla - La Mancha,2009,1,1838.0
Castilla - La Mancha,2009,2,1728.0
Castilla - La Mancha,2009,3,2069.0
Castilla - La Mancha,2009,4,1816.0
Castilla - La Mancha,2009,5,2698.0
Castilla - La Mancha,2009,6,2255.0
Castilla - La Mancha,2009,7,2604.0
Castilla - La Mancha,2009,8,2233.0
Castilla - La Mancha,2009,9,2895.0
Castilla - La Mancha,2009,10,2187.0
Castilla - La Mancha,2009,11,2161.0
Castilla - La Mancha,2009,12,1838.0
Castilla - La Mancha,2010,1,2065.0
Castilla - La Mancha,2010,2,1784.0
Castilla - La Mancha,2010,3,2042.0
Castilla - La Mancha,2010,4,2093.0
Castilla - La Mancha,2010,5,2087.0
Castilla - La Mancha,2010,6,2080.0
Castilla - La Mancha,2010,7,2542.0
Castilla - La Mancha,2010,8,2283.0
Castilla - La Mancha,2010,9,1799.0
Castilla - La Mancha,2010,10,1588.0
Castilla - La Mancha,2010,11,1774.0
Castilla - La Mancha,2010,12,1216.0
Castilla - La Mancha,2011,1,1831.0
Castilla - La Mancha,2011,2,1731.0
Castilla - La Mancha,2011,3,1753.0
Castilla - La Mancha,2011,4,1065.0
Castilla - La Mancha,2011,5,1217.0
Castilla - La Mancha,2011,6,1186.0
Castilla - La Mancha,2011,7,1008.0
Castilla - La Mancha,2011,8,906.0
Castilla - La Mancha,2011,9,932.0
Castilla - La Mancha,2011,10,682.0
Castilla - La Mancha,2011,11,976.0
Castilla - La Mancha,2011,12,1193.0
Castilla - La Mancha,2012,1,1119.0
Castilla - La Mancha,2012,2,1110.0
Castilla - La Mancha,2012,3,986.0
Castilla - La Mancha,2012,4,801.0
Castilla - La Mancha,2012,5,1275.0
Castilla - La Mancha,2012,6,787.0
Castilla - La Mancha,2012,7,933.0
Castilla - La Mancha,2012,8,847.0
Castilla - La Mancha,2012,9,659.0
Castilla - La Mancha,2012,10,653.0
Castilla - La Mancha,2012,11,609.0
Castilla - La Mancha,2012,12,631.0
Castilla - La Mancha,2013,1,833.0
Castilla - La Mancha,2013,2,749.0
Castilla - La Mancha,2013,3,523.0
Castilla - La Mancha,2013,4,676.0
Castilla - La Mancha,2013,5,717.0
Castilla - La Mancha,2013,6,539.0
Castilla - La Mancha,2013,7,533.0
Castilla - La Mancha,2013,8,354.0
Castilla - La Mancha,2013,9,491.0
Castilla - La Mancha,2013,10,464.0
Castilla - La Mancha,2013,11,524.0
Castilla - La Mancha,2013,12,497.0
Castilla - La Mancha,2014,1,569.0
Castilla - La Mancha,2014,2,545.0
Castilla - La Mancha,2014,3,677.0
Castilla - La Mancha,2014,4,546.0
Castilla - La Mancha,2014,5,598.0
Castilla - La Mancha,2014,6,546.0
Castilla - La Mancha,2014,7,660.0
Castilla - La Mancha,2014,8,555.0
Castilla - La Mancha,2014,9,665.0
Castilla - La Mancha,2014,10,621.0
Castilla - La Mancha,2014,11,581.0
Castilla - La Mancha,2014,12,619.0
Castilla - La Mancha,2015,1,674.0
Castilla - La Mancha,2015,2,670.0
Castilla - La Mancha,2015,3,646.0
Castilla - La Mancha,2015,4,601.0
Castilla - La Mancha,2015,5,629.0
Castilla - La Mancha,2015,6,687.0
Castilla - La Mancha,2015,7,785.0
Castilla - La Mancha,2015,8,644.0
Castilla - La Mancha,2015,9,764.0
Castilla - La Mancha,2015,10,669.0
Castilla - La Mancha,2015,11,686.0
Castilla - La Mancha,2015,12,622.0
Castilla - La Mancha,2016,1,845.0
Castilla - La Mancha,2016,2,891.0
Castilla - La Mancha,2016,3,759.0
Castilla - La Mancha,2016,4,1007.0
Castilla - La Mancha,2016,5,927.0
Castilla - La Mancha,2016,6,1033.0
Castilla - La Mancha,2016,7,699.0
Castilla - La Mancha,2016,8,729.0
Castilla - La Mancha,2016,9,856.0
Castilla - La Mancha,2016,10,745.0
Castilla - La Mancha,2016,11,831.0
Castilla - La Mancha,2016,12,691.0
Castilla - La Mancha,2017,1,952.0
Castilla - La Mancha,2017,2,826.0
Castilla - La Mancha,2017,3,931.0
Castilla - La Mancha,2017,4,778.0
Castilla - La Mancha,2017,5,965.0
Castilla - La Mancha,2017,6,995.0
Castilla - La Mancha,2017,7,1040.0
Castilla - La Mancha,2017,8,1012.0
Castilla - La Mancha,2017,9,1009.0
Castilla - La Mancha,2017,10,829.0
Castilla - La Mancha,2017,11,776.0
Castilla - La Mancha,2017,12,779.0
Castilla - La Mancha,2018,1,1185.0
Castilla - La Mancha,2018,2,923.0
Castilla - La Mancha,2018,3,1011.0
Castilla - La Mancha,2018,4,1165.0
Castilla - La Mancha,2018,5,1162.0
Castilla - La Mancha,2018,6,1014.0
Castilla - La Mancha,2018,7,1089.0
Castilla - La Mancha,2018,8,1078.0
Castilla - La Mancha,2018,9,1115.0
Castilla - La Mancha,2018,10,1024.0
Castilla - La Mancha,2018,11,982.0
Castilla - La Mancha,2018,12,729.0
Castilla - La Mancha,2019,1,1485.0
Castilla - La Mancha,2019,2,1223.0
Castilla - La Mancha,2019,3,1254.0
Castilla - La Mancha,2019,4,1101.0
Castilla - La Mancha,2019,5,1338.0
Castilla - La Mancha,2019,6,1089.0
Castilla - La Mancha,2019,7,1498.0
Castilla - La Mancha,2019,8,686.0
Castilla - La Mancha,2019,9,889.0
Castilla - La Mancha,2019,10,1116.0
Castilla - La Mancha,2019,11,997.0
Castilla - La Mancha,2019,12,1956.0
Castilla - La Mancha,2020,1,1572.0
Castilla - La Mancha,2020,2,1351.0
Castilla - La Mancha,2020,3,1006.0
Castilla - La Mancha,2020,4,570.0
Castilla - La Mancha,2020,5,677.0
Castilla - La Mancha,2020,6,862.0
Castilla - La Mancha,2020,7,954.0
Castilla - La Mancha,2020,8,973.0
Castilla - La Mancha,2020,9,1156.0
Castilla - La Mancha,2020,10,1180.0
Castilla - La Mancha,2020,11,1143.0
Castilla - La Mancha,2020,12,1023.0
Castilla - La Mancha,2021,1,1132.0
Castilla - La Mancha,2021,2,1233.0
Castilla - La Mancha,2021,3,1439.0
Castilla - La Mancha,2021,4,1111.0
Castilla - La Mancha,2021,5,1315.0
Castilla - La Mancha,2021,6,1664.0
Castilla - La Mancha,2021,7,1382.0
Castilla - La Mancha,2021,8,1297.0
Castilla - La Mancha,2021,9,1622.0
Castilla - La Mancha,2021,10,1755.0
Castilla - La Mancha,2021,11,1326.0
Castilla - La Mancha,2021,12,1119.0
Castilla - La Mancha,2022,1,1384.0
Castilla - La Mancha,2022,2,1510.0
Castilla - La Mancha,2022,3,1742.0
Castilla - La Mancha,2022,4,1324.0
Castilla - La Mancha,2022,5,1643.0
Castilla - La Mancha,2022,6,1636.0
Castilla - La Mancha,2022,7,1512.0
Castilla - La Mancha,2022,8,1412.0
Castilla - La Mancha,2022,9,1463.0
Castilla - La Mancha,2022,10,1208.0
Castilla - La Mancha,2022,11,1175.0
Castilla - La Mancha,2022,12,1004.0
Castilla - La Mancha,2023,1,1398.0
Castilla - La Mancha,2023,2,1396.0
Castilla - La Mancha,2023,3,1372.0
Castilla - La Mancha,2023,4,978.0
Castilla - La Mancha,2023,5,1214.0
Castilla - La Mancha,2023,6,1339.0
Castilla - La Mancha,2023,7,1153.0
Castilla - La Mancha,2023,8,1266.0
Castilla - La Mancha,2023,9,1273.0
Castilla - La Mancha,2023,10,1244.0
Castilla - La Mancha,2023,11,1661.0
Castilla - La Mancha,2023,12,863.0
Castilla - La Mancha,2024,1,1360.0
Castilla - La Mancha,2024,2,1637.0
Castilla - La Mancha,2024,3,1001.0
Castilla - La Mancha,2024,4,1421.0
Castilla - La Mancha,2024,5,1090.0
Castilla - La Mancha,2024,6,1381.0
Castilla - La Mancha,2024,7,1531.0
Castilla - La Mancha,2024,8,1168.0
Castilla - La Mancha,2024,9,1777.0
Castilla - La Mancha,2024,10,2079.0
Castilla - La Mancha,2024,11,1644.0
Castilla - La Mancha,2024,12,1336.0
Castilla - La Mancha,2025,1,1667.0
Castilla - La Mancha,2025,2,1551.0
Castilla - La Mancha,2025,3,1608.0
Castilla - La Mancha,2025,4,1607.0
Castilla - La Mancha,2025,5,1992.0
Castilla - La Mancha,2025,6,1829.0
Castilla - La Mancha,2025,7,1897.0
Castilla - La Mancha,2025,8,1415.0
Castilla - La Mancha,2025,9,1893.0
Castilla - La Mancha,2025,10,2404.0
Castilla - La Mancha,2025,11,1845.0
Castilla - La Mancha,2025,12,1745.0
Castilla - La Mancha,2026,1,1787.0
Castilla - La Mancha,2026,2,2009.0
Castilla - La Mancha,2026,3,1891.0
Castilla - La Mancha,2026,4,1907.0
Castilla y León,2003,1,4401.0
Castilla y León,2003,2,3966.0
Castilla y León,2003,3,4032.0
Castilla y León,2003,4,3737.0
Castilla y León,2003,5,4090.0
Castilla y León,2003,6,3657.0
Castilla y León,2003,7,4228.0
Castilla y León,2003,8,3313.0
Castilla y León,2003,9,4259.0
Castilla y León,2003,10,4558.0
Castilla y León,2003,11,3993.0
Castilla y León,2003,12,3487.0
Castilla y León,2004,1,4745.0
Castilla y León,2004,2,4418.0
Castilla y León,2004,3,4174.0
Castilla y León,2004,4,4413.0
Castilla y León,2004,5,4243.0
Castilla y León,2004,6,3981.0
Castilla y León,2004,7,3352.0
Castilla y León,2004,8,4032.0
Castilla y León,2004,9,3370.0
Castilla y León,2004,10,3620.0
Castilla y León,2004,11,3599.0
Castilla y León,2004,12,3467.0
Castilla y León,2005,1,4222.0
Castilla y León,2005,2,3921.0
Castilla y León,2005,3,4210.0
Castilla y León,2005,4,4135.0
Castilla y León,2005,5,4115.0
Castilla y León,2005,6,3916.0
Castilla y León,2005,7,3474.0
Castilla y León,2005,8,4037.0
Castilla y León,2005,9,4587.0
Castilla y León,2005,10,4018.0
Castilla y León,2005,11,4547.0
Castilla y León,2005,12,3779.0
Castilla y León,2006,1,5286.0
Castilla y León,2006,2,4220.0
Castilla y León,2006,3,5133.0
Castilla y León,2006,4,4493.0
Castilla y León,2006,5,5438.0
Castilla y León,2006,6,5053.0
Castilla y León,2006,7,3806.0
Castilla y León,2006,8,4360.0
Castilla y León,2006,9,5441.0
Castilla y León,2006,10,4589.0
Castilla y León,2006,11,5027.0
Castilla y León,2006,12,4085.0
Castilla y León,2007,1,5309.0
Castilla y León,2007,2,4791.0
Castilla y León,2007,3,4896.0
Castilla y León,2007,4,4401.0
Castilla y León,2007,5,5583.0
Castilla y León,2007,6,5031.0
Castilla y León,2007,7,4593.0
Castilla y León,2007,8,4530.0
Castilla y León,2007,9,4273.0
Castilla y León,2007,10,4557.0
Castilla y León,2007,11,4456.0
Castilla y León,2007,12,3638.0
Castilla y León,2008,1,4540.0
Castilla y León,2008,2,4258.0
Castilla y León,2008,3,4262.0
Castilla y León,2008,4,4233.0
Castilla y León,2008,5,3773.0
Castilla y León,2008,6,3996.0
Castilla y León,2008,7,4200.0
Castilla y León,2008,8,3629.0
Castilla y León,2008,9,3603.0
Castilla y León,2008,10,4194.0
Castilla y León,2008,11,2740.0
Castilla y León,2008,12,3099.0
Castilla y León,2009,1,3588.0
Castilla y León,2009,2,3351.0
Castilla y León,2009,3,3003.0
Castilla y León,2009,4,3134.0
Castilla y León,2009,5,2835.0
Castilla y León,2009,6,3718.0
Castilla y León,2009,7,3397.0
Castilla y León,2009,8,2490.0
Castilla y León,2009,9,2804.0
Castilla y León,2009,10,2840.0
Castilla y León,2009,11,2597.0
Castilla y León,2009,12,3064.0
Castilla y León,2010,1,3335.0
Castilla y León,2010,2,2777.0
Castilla y León,2010,3,2787.0
Castilla y León,2010,4,2375.0
Castilla y León,2010,5,3274.0
Castilla y León,2010,6,2995.0
Castilla y León,2010,7,2965.0
Castilla y León,2010,8,2652.0
Castilla y León,2010,9,2672.0
Castilla y León,2010,10,1878.0
Castilla y León,2010,11,2776.0
Castilla y León,2010,12,2156.0
Castilla y León,2011,1,2885.0
Castilla y León,2011,2,2995.0
Castilla y León,2011,3,2379.0
Castilla y León,2011,4,1639.0
Castilla y León,2011,5,1844.0
Castilla y León,2011,6,1903.0
Castilla y León,2011,7,1337.0
Castilla y León,2011,8,1575.0
Castilla y León,2011,9,1598.0
Castilla y León,2011,10,1201.0
Castilla y León,2011,11,1419.0
Castilla y León,2011,12,1491.0
Castilla y León,2012,1,1629.0
Castilla y León,2012,2,1441.0
Castilla y León,2012,3,1494.0
Castilla y León,2012,4,1158.0
Castilla y León,2012,5,1463.0
Castilla y León,2012,6,1248.0
Castilla y León,2012,7,1112.0
Castilla y León,2012,8,1133.0
Castilla y León,2012,9,1118.0
Castilla y León,2012,10,948.0
Castilla y León,2012,11,1009.0
Castilla y León,2012,12,888.0
Castilla y León,2013,1,1330.0
Castilla y León,2013,2,1482.0
Castilla y León,2013,3,810.0
Castilla y León,2013,4,686.0
Castilla y León,2013,5,766.0
Castilla y León,2013,6,602.0
Castilla y León,2013,7,862.0
Castilla y León,2013,8,638.0
Castilla y León,2013,9,664.0
Castilla y León,2013,10,660.0
Castilla y León,2013,11,566.0
Castilla y León,2013,12,583.0
Castilla y León,2014,1,836.0
Castilla y León,2014,2,694.0
Castilla y León,2014,3,860.0
Castilla y León,2014,4,641.0
Castilla y León,2014,5,867.0
Castilla y León,2014,6,734.0
Castilla y León,2014,7,773.0
Castilla y León,2014,8,839.0
Castilla y León,2014,9,827.0
Castilla y León,2014,10,676.0
Castilla y León,2014,11,645.0
Castilla y León,2014,12,654.0
Castilla y León,2015,1,861.0
Castilla y León,2015,2,790.0
Castilla y León,2015,3,865.0
Castilla y León,2015,4,754.0
Castilla y León,2015,5,878.0
Castilla y León,2015,6,854.0
Castilla y León,2015,7,925.0
Castilla y León,2015,8,867.0
Castilla y León,2015,9,919.0
Castilla y León,2015,10,815.0
Castilla y León,2015,11,774.0
Castilla y León,2015,12,724.0
Castilla y León,2016,1,1054.0
Castilla y León,2016,2,1033.0
Castilla y León,2016,3,826.0
Castilla y León,2016,4,919.0
Castilla y León,2016,5,1142.0
Castilla y León,2016,6,992.0
Castilla y León,2016,7,709.0
Castilla y León,2016,8,841.0
Castilla y León,2016,9,976.0
Castilla y León,2016,10,1049.0
Castilla y León,2016,11,953.0
Castilla y León,2016,12,786.0
Castilla y León,2017,1,1063.0
Castilla y León,2017,2,992.0
Castilla y León,2017,3,1107.0
Castilla y León,2017,4,882.0
Castilla y León,2017,5,1157.0
Castilla y León,2017,6,1033.0
Castilla y León,2017,7,946.0
Castilla y León,2017,8,1029.0
Castilla y León,2017,9,1172.0
Castilla y León,2017,10,1028.0
Castilla y León,2017,11,925.0
Castilla y León,2017,12,724.0
Castilla y León,2018,1,1160.0
Castilla y León,2018,2,994.0
Castilla y León,2018,3,1029.0
Castilla y León,2018,4,1024.0
Castilla y León,2018,5,1117.0
Castilla y León,2018,6,1160.0
Castilla y León,2018,7,1068.0
Castilla y León,2018,8,1086.0
Castilla y León,2018,9,1156.0
Castilla y León,2018,10,1156.0
Castilla y León,2018,11,1078.0
Castilla y León,2018,12,756.0
Castilla y León,2019,1,1138.0
Castilla y León,2019,2,1124.0
Castilla y León,2019,3,1120.0
Castilla y León,2019,4,1023.0
Castilla y León,2019,5,1555.0
Castilla y León,2019,6,1363.0
Castilla y León,2019,7,1412.0
Castilla y León,2019,8,781.0
Castilla y León,2019,9,779.0
Castilla y León,2019,10,1038.0
Castilla y León,2019,11,1013.0
Castilla y León,2019,12,920.0
Castilla y León,2020,1,1891.0
Castilla y León,2020,2,1491.0
Castilla y León,2020,3,962.0
Castilla y León,2020,4,839.0
Castilla y León,2020,5,902.0
Castilla y León,2020,6,1117.0
Castilla y León,2020,7,935.0
Castilla y León,2020,8,965.0
Castilla y León,2020,9,966.0
Castilla y León,2020,10,1292.0
Castilla y León,2020,11,1232.0
Castilla y León,2020,12,1074.0
Castilla y León,2021,1,1184.0
Castilla y León,2021,2,1290.0
Castilla y León,2021,3,1327.0
Castilla y León,2021,4,1213.0
Castilla y León,2021,5,1382.0
Castilla y León,2021,6,1500.0
Castilla y León,2021,7,1510.0
Castilla y León,2021,8,1358.0
Castilla y León,2021,9,1676.0
Castilla y León,2021,10,1535.0
Castilla y León,2021,11,1625.0
Castilla y León,2021,12,1258.0
Castilla y León,2022,1,1450.0
Castilla y León,2022,2,1426.0
Castilla y León,2022,3,1790.0
Castilla y León,2022,4,1372.0
Castilla y León,2022,5,1740.0
Castilla y León,2022,6,1957.0
Castilla y León,2022,7,1563.0
Castilla y León,2022,8,1474.0
Castilla y León,2022,9,1483.0
Castilla y León,2022,10,1523.0
Castilla y León,2022,11,1487.0
Castilla y León,2022,12,1063.0
Castilla y León,2023,1,1476.0
Castilla y León,2023,2,1378.0
Castilla y León,2023,3,1597.0
Castilla y León,2023,4,1103.0
Castilla y León,2023,5,1405.0
Castilla y León,2023,6,1308.0
Castilla y León,2023,7,1198.0
Castilla y León,2023,8,1181.0
Castilla y León,2023,9,1181.0
Castilla y León,2023,10,1387.0
Castilla y León,2023,11,1258.0
Castilla y León,2023,12,1068.0
Castilla y León,2024,1,1445.0
Castilla y León,2024,2,1718.0
Castilla y León,2024,3,1099.0
Castilla y León,2024,4,1294.0
Castilla y León,2024,5,1105.0
Castilla y León,2024,6,1264.0
Castilla y León,2024,7,1423.0
Castilla y León,2024,8,1389.0
Castilla y León,2024,9,1687.0
Castilla y León,2024,10,2278.0
Castilla y León,2024,11,1702.0
Castilla y León,2024,12,1365.0
Castilla y León,2025,1,1750.0
Castilla y León,2025,2,1877.0
Castilla y León,2025,3,2199.0
Castilla y León,2025,4,1825.0
Castilla y León,2025,5,1900.0
Castilla y León,2025,6,1771.0
Castilla y León,2025,7,1866.0
Castilla y León,2025,8,1538.0
Castilla y León,2025,9,1716.0
Castilla y León,2025,10,2097.0
Castilla y León,2025,11,1906.0
Castilla y León,2025,12,1736.0
Castilla y León,2026,1,1716.0
Castilla y León,2026,2,1832.0
Castilla y León,2026,3,1833.0
Castilla y León,2026,4,1717.0
Cataluña,2003,1,16905.0
Cataluña,2003,2,16888.0
Cataluña,2003,3,16787.0
Cataluña,2003,4,14570.0
Cataluña,2003,5,17399.0
Cataluña,2003,6,15759.0
Cataluña,2003,7,18108.0
Cataluña,2003,8,14697.0
Cataluña,2003,9,16817.0
Cataluña,2003,10,16950.0
Cataluña,2003,11,14411.0
Cataluña,2003,12,13830.0
Cataluña,2004,1,16100.0
Cataluña,2004,2,17527.0
Cataluña,2004,3,19578.0
Cataluña,2004,4,16615.0
Cataluña,2004,5,18534.0
Cataluña,2004,6,17548.0
Cataluña,2004,7,18960.0
Cataluña,2004,8,16227.0
Cataluña,2004,9,19909.0
Cataluña,2004,10,16971.0
Cataluña,2004,11,17401.0
Cataluña,2004,12,15746.0
Cataluña,2005,1,17876.0
Cataluña,2005,2,19466.0
Cataluña,2005,3,19104.0
Cataluña,2005,4,20557.0
Cataluña,2005,5,20193.0
Cataluña,2005,6,19739.0
Cataluña,2005,7,17950.0
Cataluña,2005,8,16580.0
Cataluña,2005,9,24138.0
Cataluña,2005,10,17916.0
Cataluña,2005,11,19420.0
Cataluña,2005,12,16486.0
Cataluña,2006,1,23115.0
Cataluña,2006,2,21364.0
Cataluña,2006,3,24263.0
Cataluña,2006,4,17799.0
Cataluña,2006,5,22662.0
Cataluña,2006,6,21384.0
Cataluña,2006,7,20716.0
Cataluña,2006,8,18354.0
Cataluña,2006,9,20997.0
Cataluña,2006,10,19594.0
Cataluña,2006,11,18609.0
Cataluña,2006,12,14489.0
Cataluña,2007,1,20889.0
Cataluña,2007,2,19749.0
Cataluña,2007,3,19773.0
Cataluña,2007,4,15730.0
Cataluña,2007,5,19632.0
Cataluña,2007,6,17370.0
Cataluña,2007,7,16491.0
Cataluña,2007,8,14183.0
Cataluña,2007,9,14827.0
Cataluña,2007,10,14104.0
Cataluña,2007,11,13203.0
Cataluña,2007,12,10506.0
Cataluña,2008,1,13946.0
Cataluña,2008,2,12598.0
Cataluña,2008,3,10502.0
Cataluña,2008,4,11684.0
Cataluña,2008,5,13858.0
Cataluña,2008,6,8675.0
Cataluña,2008,7,10303.0
Cataluña,2008,8,7793.0
Cataluña,2008,9,8542.0
Cataluña,2008,10,7751.0
Cataluña,2008,11,7111.0
Cataluña,2008,12,6552.0
Cataluña,2009,1,7092.0
Cataluña,2009,2,7185.0
Cataluña,2009,3,7696.0
Cataluña,2009,4,6781.0
Cataluña,2009,5,8921.0
Cataluña,2009,6,9144.0
Cataluña,2009,7,9064.0
Cataluña,2009,8,7311.0
Cataluña,2009,9,9602.0
Cataluña,2009,10,7740.0
Cataluña,2009,11,6830.0
Cataluña,2009,12,6911.0
Cataluña,2010,1,8188.0
Cataluña,2010,2,8891.0
Cataluña,2010,3,8993.0
Cataluña,2010,4,8181.0
Cataluña,2010,5,8647.0
Cataluña,2010,6,8390.0
Cataluña,2010,7,9547.0
Cataluña,2010,8,8143.0
Cataluña,2010,9,7805.0
Cataluña,2010,10,5453.0
Cataluña,2010,11,6319.0
Cataluña,2010,12,6195.0
Cataluña,2011,1,7366.0
Cataluña,2011,2,8044.0
Cataluña,2011,3,6624.0
Cataluña,2011,4,5294.0
Cataluña,2011,5,6496.0
Cataluña,2011,6,4628.0
Cataluña,2011,7,4945.0
Cataluña,2011,8,4708.0
