freq,unit,rskpovth,age,sex,geo,time,value
A,PC,TOTAL,TOTAL,T,IS,2019,12.6
A,PC,TOTAL,TOTAL,T,IS,2020,13.1
A,PC,TOTAL,TOTAL,T,IT,2004,12.2
A,PC,TOTAL,TOTAL,T,IT,2005,12.6
A,PC,TOTAL,TOTAL,T,IT,2006,12.2
A,PC,TOTAL,TOTAL,T,IT,2007,7.5
A,PC,TOTAL,TOTAL,T,IT,2008,8.3
A,PC,TOTAL,TOTAL,T,IT,2009,7.8
A,PC,TOTAL,TOTAL,T,IT,2010,7.7
A,PC,TOTAL,TOTAL,T,IT,2011,8.7
A,PC,TOTAL,TOTAL,T,IT,2012,8.1
A,PC,TOTAL,TOTAL,T,IT,2013,8.9
A,PC,TOTAL,TOTAL,T,IT,2014,8.5
A,PC,TOTAL,TOTAL,T,IT,2015,8.6
A,PC,TOTAL,TOTAL,T,IT,2016,9.6
A,PC,TOTAL,TOTAL,T,IT,2017,8.2
A,PC,TOTAL,TOTAL,T,IT,2018,8.2
A,PC,TOTAL,TOTAL,T,IT,2019,8.7
A,PC,TOTAL,TOTAL,T,IT,2020,7.2
A,PC,TOTAL,TOTAL,T,IT,2021,7.2
A,PC,TOTAL,TOTAL,T,IT,2022,6.6
A,PC,TOTAL,TOTAL,T,IT,2023,5.7
A,PC,TOTAL,TOTAL,T,IT,2024,5.1
A,PC,TOTAL,TOTAL,T,IT,2025,5.0
A,PC,TOTAL,TOTAL,T,LT,2005,9.0
A,PC,TOTAL,TOTAL,T,LT,2006,6.9
A,PC,TOTAL,TOTAL,T,LT,2007,4.8
A,PC,TOTAL,TOTAL,T,LT,2008,5.0
A,PC,TOTAL,TOTAL,T,LT,2009,5.6
A,PC,TOTAL,TOTAL,T,LT,2010,10.6
A,PC,TOTAL,TOTAL,T,LT,2011,11.1
A,PC,TOTAL,TOTAL,T,LT,2012,8.9
A,PC,TOTAL,TOTAL,T,LT,2013,8.2
A,PC,TOTAL,TOTAL,T,LT,2014,7.1
A,PC,TOTAL,TOTAL,T,LT,2015,9.1
A,PC,TOTAL,TOTAL,T,LT,2016,7.8
A,PC,TOTAL,TOTAL,T,LT,2017,7.2
A,PC,TOTAL,TOTAL,T,LT,2018,5.6
A,PC,TOTAL,TOTAL,T,LT,2019,4.8
A,PC,TOTAL,TOTAL,T,LT,2020,2.7
A,PC,TOTAL,TOTAL,T,LT,2021,2.7
A,PC,TOTAL,TOTAL,T,LT,2022,3.5
A,PC,TOTAL,TOTAL,T,LT,2023,5.2
A,PC,TOTAL,TOTAL,T,LT,2024,6.2
A,PC,TOTAL,TOTAL,T,LT,2025,5.7
A,PC,TOTAL,TOTAL,T,LU,2003,3.6
A,PC,TOTAL,TOTAL,T,LU,2004,4.5
A,PC,TOTAL,TOTAL,T,LU,2005,3.8
A,PC,TOTAL,TOTAL,T,LU,2006,4.8
A,PC,TOTAL,TOTAL,T,LU,2007,3.9
A,PC,TOTAL,TOTAL,T,LU,2008,3.7
A,PC,TOTAL,TOTAL,T,LU,2009,3.7
A,PC,TOTAL,TOTAL,T,LU,2010,4.7
A,PC,TOTAL,TOTAL,T,LU,2011,4.2
A,PC,TOTAL,TOTAL,T,LU,2012,4.9
A,PC,TOTAL,TOTAL,T,LU,2013,5.6
A,PC,TOTAL,TOTAL,T,LU,2014,6.8
A,PC,TOTAL,TOTAL,T,LU,2015,6.0
A,PC,TOTAL,TOTAL,T,LU,2016,7.0
A,PC,TOTAL,TOTAL,T,LU,2017,7.1
A,PC,TOTAL,TOTAL,T,LU,2018,9.3
A,PC,TOTAL,TOTAL,T,LU,2019,10.1
A,PC,TOTAL,TOTAL,T,LU,2020,8.5
A,PC,TOTAL,TOTAL,T,LU,2021,5.1
A,PC,TOTAL,TOTAL,T,LU,2022,9.0
A,PC,TOTAL,TOTAL,T,LU,2023,11.5
A,PC,TOTAL,TOTAL,T,LU,2024,8.0
A,PC,TOTAL,TOTAL,T,LU,2025,8.1
A,PC,TOTAL,TOTAL,T,LV,2005,12.8
A,PC,TOTAL,TOTAL,T,LV,2006,10.6
A,PC,TOTAL,TOTAL,T,LV,2007,9.9
A,PC,TOTAL,TOTAL,T,LV,2008,8.7
A,PC,TOTAL,TOTAL,T,LV,2009,9.3
A,PC,TOTAL,TOTAL,T,LV,2010,9.8
A,PC,TOTAL,TOTAL,T,LV,2011,12.5
A,PC,TOTAL,TOTAL,T,LV,2012,11.2
A,PC,TOTAL,TOTAL,T,LV,2013,11.4
A,PC,TOTAL,TOTAL,T,LV,2014,9.6
A,PC,TOTAL,TOTAL,T,LV,2015,8.1
A,PC,TOTAL,TOTAL,T,LV,2016,7.0
A,PC,TOTAL,TOTAL,T,LV,2017,6.9
A,PC,TOTAL,TOTAL,T,LV,2018,6.7
A,PC,TOTAL,TOTAL,T,LV,2019,5.4
A,PC,TOTAL,TOTAL,T,LV,2020,4.8
A,PC,TOTAL,TOTAL,T,LV,2021,4.9
A,PC,TOTAL,TOTAL,T,LV,2022,5.4
A,PC,TOTAL,TOTAL,T,LV,2023,7.2
A,PC,TOTAL,TOTAL,T,LV,2024,6.7
A,PC,TOTAL,TOTAL,T,LV,2025,5.7
A,PC,TOTAL,TOTAL,T,ME,2013,19.8
A,PC,TOTAL,TOTAL,T,ME,2014,16.9
A,PC,TOTAL,TOTAL,T,ME,2015,16.8
A,PC,TOTAL,TOTAL,T,ME,2016,16.5
A,PC,TOTAL,TOTAL,T,ME,2017,15.1
A,PC,TOTAL,TOTAL,T,ME,2018,14.7
A,PC,TOTAL,TOTAL,T,ME,2019,11.7
A,PC,TOTAL,TOTAL,T,ME,2020,9.4
A,PC,TOTAL,TOTAL,T,ME,2021,8.0
A,PC,TOTAL,TOTAL,T,ME,2022,5.8
A,PC,TOTAL,TOTAL,T,ME,2023,6.1
A,PC,TOTAL,TOTAL,T,MK,2011,19.5
A,PC,TOTAL,TOTAL,T,MK,2012,20.1
A,PC,TOTAL,TOTAL,T,MK,2013,17.6
A,PC,TOTAL,TOTAL,T,MK,2014,15.6
A,PC,TOTAL,TOTAL,T,MK,2015,12.3
A,PC,TOTAL,TOTAL,T,MK,2016,12.5
A,PC,TOTAL,TOTAL,T,MK,2017,11.7
A,PC,TOTAL,TOTAL,T,MK,2018,10.2
A,PC,TOTAL,TOTAL,T,MK,2019,9.9
A,PC,TOTAL,TOTAL,T,MK,2020,8.5
A,PC,TOTAL,TOTAL,T,MK,2021,7.8
A,PC,TOTAL,TOTAL,T,MK,2022,8.9
A,PC,TOTAL,TOTAL,T,MK,2023,8.5
A,PC,TOTAL,TOTAL,T,MK,2024,5.6
A,PC,TOTAL,TOTAL,T,MT,2005,1.7
A,PC,TOTAL,TOTAL,T,MT,2006,1.8
A,PC,TOTAL,TOTAL,T,MT,2007,2.5
A,PC,TOTAL,TOTAL,T,MT,2008,3.3
A,PC,TOTAL,TOTAL,T,MT,2009,2.8
A,PC,TOTAL,TOTAL,T,MT,2010,3.7
A,PC,TOTAL,TOTAL,T,MT,2011,3.0
A,PC,TOTAL,TOTAL,T,MT,2012,2.6
A,PC,TOTAL,TOTAL,T,MT,2013,2.5
A,PC,TOTAL,TOTAL,T,MT,2014,1.6
A,PC,TOTAL,TOTAL,T,MT,2015,1.1
A,PC,TOTAL,TOTAL,T,MT,2016,1.4
A,PC,TOTAL,TOTAL,T,MT,2017,1.4
A,PC,TOTAL,TOTAL,T,MT,2018,1.7
A,PC,TOTAL,TOTAL,T,MT,2019,2.6
A,PC,TOTAL,TOTAL,T,MT,2020,2.8
A,PC,TOTAL,TOTAL,T,MT,2021,2.7
A,PC,TOTAL,TOTAL,T,MT,2022,2.9
A,PC,TOTAL,TOTAL,T,MT,2023,6.0
A,PC,TOTAL,TOTAL,T,MT,2024,5.9
A,PC,TOTAL,TOTAL,T,MT,2025,6.0
A,PC,TOTAL,TOTAL,T,NL,2005,20.2
A,PC,TOTAL,TOTAL,T,NL,2006,19.7
A,PC,TOTAL,TOTAL,T,NL,2007,18.3
A,PC,TOTAL,TOTAL,T,NL,2008,13.7
A,PC,TOTAL,TOTAL,T,NL,2009,13.1
A,PC,TOTAL,TOTAL,T,NL,2010,14.0
A,PC,TOTAL,TOTAL,T,NL,2011,14.5
A,PC,TOTAL,TOTAL,T,NL,2012,14.4
A,PC,TOTAL,TOTAL,T,NL,2013,15.7
A,PC,TOTAL,TOTAL,T,NL,2014,15.4
A,PC,TOTAL,TOTAL,T,NL,2015,14.9
A,PC,TOTAL,TOTAL,T,NL,2016,10.7
A,PC,TOTAL,TOTAL,T,NL,2017,9.4
A,PC,TOTAL,TOTAL,T,NL,2018,9.4
A,PC,TOTAL,TOTAL,T,NL,2019,9.9
A,PC,TOTAL,TOTAL,T,NL,2020,8.3
A,PC,TOTAL,TOTAL,T,NL,2021,8.3
A,PC,TOTAL,TOTAL,T,NL,2022,10.0
A,PC,TOTAL,TOTAL,T,NL,2023,9.3
A,PC,TOTAL,TOTAL,T,NL,2024,6.9
A,PC,TOTAL,TOTAL,T,NL,2025,6.5
A,PC,TOTAL,TOTAL,T,NO,2004,8.2
A,PC,TOTAL,TOTAL,T,NO,2005,4.3
A,PC,TOTAL,TOTAL,T,NO,2006,10.8
A,PC,TOTAL,TOTAL,T,NO,2007,12.9
A,PC,TOTAL,TOTAL,T,NO,2008,12.5
A,PC,TOTAL,TOTAL,T,NO,2009,10.9
A,PC,TOTAL,TOTAL,T,NO,2010,9.1
A,PC,TOTAL,TOTAL,T,NO,2011,10.4
A,PC,TOTAL,TOTAL,T,NO,2012,9.7
A,PC,TOTAL,TOTAL,T,NO,2013,9.6
A,PC,TOTAL,TOTAL,T,NO,2014,8.2
A,PC,TOTAL,TOTAL,T,NO,2015,9.4
A,PC,TOTAL,TOTAL,T,NO,2016,9.7
A,PC,TOTAL,TOTAL,T,NO,2017,9.3
A,PC,TOTAL,TOTAL,T,NO,2018,10.6
A,PC,TOTAL,TOTAL,T,NO,2019,10.5
A,PC,TOTAL,TOTAL,T,NO,2020,9.4
A,PC,TOTAL,TOTAL,T,NO,2021,10.9
A,PC,TOTAL,TOTAL,T,NO,2022,12.4
A,PC,TOTAL,TOTAL,T,NO,2023,13.9
A,PC,TOTAL,TOTAL,T,NO,2024,15.4
A,PC,TOTAL,TOTAL,T,NO,2025,13.5
A,PC,TOTAL,TOTAL,T,PL,2005,16.5
A,PC,TOTAL,TOTAL,T,PL,2006,12.0
A,PC,TOTAL,TOTAL,T,PL,2007,10.5
A,PC,TOTAL,TOTAL,T,PL,2008,9.7
A,PC,TOTAL,TOTAL,T,PL,2009,8.2
A,PC,TOTAL,TOTAL,T,PL,2010,9.1
A,PC,TOTAL,TOTAL,T,PL,2011,10.2
A,PC,TOTAL,TOTAL,T,PL,2012,10.5
A,PC,TOTAL,TOTAL,T,PL,2013,10.3
A,PC,TOTAL,TOTAL,T,PL,2014,9.6
A,PC,TOTAL,TOTAL,T,PL,2015,8.7
A,PC,TOTAL,TOTAL,T,PL,2016,7.7
A,PC,TOTAL,TOTAL,T,PL,2017,6.7
A,PC,TOTAL,TOTAL,T,PL,2018,6.2
A,PC,TOTAL,TOTAL,T,PL,2019,6.0
A,PC,TOTAL,TOTAL,T,PL,2020,4.9
A,PC,TOTAL,TOTAL,T,PL,2021,5.7
A,PC,TOTAL,TOTAL,T,PL,2022,5.6
A,PC,TOTAL,TOTAL,T,PL,2023,5.9
A,PC,TOTAL,TOTAL,T,PL,2024,5.2
A,PC,TOTAL,TOTAL,T,PL,2025,4.1
A,PC,TOTAL,TOTAL,T,PT,2004,4.7
A,PC,TOTAL,TOTAL,T,PT,2005,4.3
A,PC,TOTAL,TOTAL,T,PT,2006,4.5
A,PC,TOTAL,TOTAL,T,PT,2007,7.4
A,PC,TOTAL,TOTAL,T,PT,2008,7.6
A,PC,TOTAL,TOTAL,T,PT,2009,6.1
A,PC,TOTAL,TOTAL,T,PT,2010,4.2
A,PC,TOTAL,TOTAL,T,PT,2011,7.2
A,PC,TOTAL,TOTAL,T,PT,2012,8.3
A,PC,TOTAL,TOTAL,T,PT,2013,8.3
A,PC,TOTAL,TOTAL,T,PT,2014,9.2
A,PC,TOTAL,TOTAL,T,PT,2015,9.1
A,PC,TOTAL,TOTAL,T,PT,2016,7.5
A,PC,TOTAL,TOTAL,T,PT,2017,6.7
A,PC,TOTAL,TOTAL,T,PT,2018,5.7
A,PC,TOTAL,TOTAL,T,PT,2019,5.7
A,PC,TOTAL,TOTAL,T,PT,2020,4.1
A,PC,TOTAL,TOTAL,T,PT,2021,5.9
A,PC,TOTAL,TOTAL,T,PT,2022,5.0
A,PC,TOTAL,TOTAL,T,PT,2023,4.9
A,PC,TOTAL,TOTAL,T,PT,2024,6.9
A,PC,TOTAL,TOTAL,T,PT,2025,6.3
A,PC,TOTAL,TOTAL,T,RO,2007,19.7
A,PC,TOTAL,TOTAL,T,RO,2008,19.1
A,PC,TOTAL,TOTAL,T,RO,2009,15.4
A,PC,TOTAL,TOTAL,T,RO,2010,15.8
A,PC,TOTAL,TOTAL,T,RO,2011,10.5
A,PC,TOTAL,TOTAL,T,RO,2012,18.4
A,PC,TOTAL,TOTAL,T,RO,2013,16.9
A,PC,TOTAL,TOTAL,T,RO,2014,16.2
A,PC,TOTAL,TOTAL,T,RO,2015,15.9
A,PC,TOTAL,TOTAL,T,RO,2016,14.4
A,PC,TOTAL,TOTAL,T,RO,2017,12.3
A,PC,TOTAL,TOTAL,T,RO,2018,10.3
A,PC,TOTAL,TOTAL,T,RO,2019,8.6
A,PC,TOTAL,TOTAL,T,RO,2020,7.1
A,PC,TOTAL,TOTAL,T,RO,2021,7.5
A,PC,TOTAL,TOTAL,T,RO,2022,8.5
A,PC,TOTAL,TOTAL,T,RO,2023,9.1
A,PC,TOTAL,TOTAL,T,RO,2024,4.7
A,PC,TOTAL,TOTAL,T,RO,2025,5.0
A,PC,TOTAL,TOTAL,T,RS,2013,28.0
A,PC,TOTAL,TOTAL,T,RS,2014,31.7
A,PC,TOTAL,TOTAL,T,RS,2015,33.7
A,PC,TOTAL,TOTAL,T,RS,2016,31.0
A,PC,TOTAL,TOTAL,T,RS,2017,33.6
A,PC,TOTAL,TOTAL,T,RS,2018,31.3
A,PC,TOTAL,TOTAL,T,RS,2019,22.7
A,PC,TOTAL,TOTAL,T,RS,2020,19.5
A,PC,TOTAL,TOTAL,T,RS,2021,16.6
A,PC,TOTAL,TOTAL,T,RS,2022,14.8
A,PC,TOTAL,TOTAL,T,RS,2023,15.4
A,PC,TOTAL,TOTAL,T,RS,2024,11.4
A,PC,TOTAL,TOTAL,T,RS,2025,7.9
A,PC,TOTAL,TOTAL,T,SE,2004,9.2
A,PC,TOTAL,TOTAL,T,SE,2005,9.2
A,PC,TOTAL,TOTAL,T,SE,2006,9.6
A,PC,TOTAL,TOTAL,T,SE,2007,7.9
A,PC,TOTAL,TOTAL,T,SE,2008,10.0
A,PC,TOTAL,TOTAL,T,SE,2009,10.6
A,PC,TOTAL,TOTAL,T,SE,2010,7.8
A,PC,TOTAL,TOTAL,T,SE,2011,9.3
A,PC,TOTAL,TOTAL,T,SE,2012,8.7
A,PC,TOTAL,TOTAL,T,SE,2013,9.0
A,PC,TOTAL,TOTAL,T,SE,2014,8.6
A,PC,TOTAL,TOTAL,T,SE,2015,8.7
A,PC,TOTAL,TOTAL,T,SE,2016,8.5
A,PC,TOTAL,TOTAL,T,SE,2017,8.4
A,PC,TOTAL,TOTAL,T,SE,2018,8.3
A,PC,TOTAL,TOTAL,T,SE,2019,9.4
A,PC,TOTAL,TOTAL,T,SE,2020,8.3
A,PC,TOTAL,TOTAL,T,SE,2021,8.5
A,PC,TOTAL,TOTAL,T,SE,2022,9.1
A,PC,TOTAL,TOTAL,T,SE,2023,10.9
A,PC,TOTAL,TOTAL,T,SE,2024,10.6
A,PC,TOTAL,TOTAL,T,SE,2025,10.8
A,PC,TOTAL,TOTAL,T,SI,2005,4.7
A,PC,TOTAL,TOTAL,T,SI,2006,3.0
A,PC,TOTAL,TOTAL,T,SI,2007,5.0
A,PC,TOTAL,TOTAL,T,SI,2008,4.4
A,PC,TOTAL,TOTAL,T,SI,2009,3.9
A,PC,TOTAL,TOTAL,T,SI,2010,4.3
A,PC,TOTAL,TOTAL,T,SI,2011,4.7
A,PC,TOTAL,TOTAL,T,SI,2012,5.2
A,PC,TOTAL,TOTAL,T,SI,2013,6.0
A,PC,TOTAL,TOTAL,T,SI,2014,6.4
A,PC,TOTAL,TOTAL,T,SI,2015,6.1
A,PC,TOTAL,TOTAL,T,SI,2016,5.7
A,PC,TOTAL,TOTAL,T,SI,2017,5.2
A,PC,TOTAL,TOTAL,T,SI,2018,4.9
A,PC,TOTAL,TOTAL,T,SI,2019,4.1
A,PC,TOTAL,TOTAL,T,SI,2020,4.4
A,PC,TOTAL,TOTAL,T,SI,2021,4.1
A,PC,TOTAL,TOTAL,T,SI,2022,4.1
A,PC,TOTAL,TOTAL,T,SI,2023,3.7
A,PC,TOTAL,TOTAL,T,SI,2024,3.8
A,PC,TOTAL,TOTAL,T,SI,2025,3.5
A,PC,TOTAL,TOTAL,T,SK,2005,14.6
A,PC,TOTAL,TOTAL,T,SK,2006,16.4
A,PC,TOTAL,TOTAL,T,SK,2007,17.8
A,PC,TOTAL,TOTAL,T,SK,2008,5.6
A,PC,TOTAL,TOTAL,T,SK,2009,9.4
A,PC,TOTAL,TOTAL,T,SK,2010,7.6
A,PC,TOTAL,TOTAL,T,SK,2011,8.4
A,PC,TOTAL,TOTAL,T,SK,2012,8.4
A,PC,TOTAL,TOTAL,T,SK,2013,8.3
A,PC,TOTAL,TOTAL,T,SK,2014,9.0
A,PC,TOTAL,TOTAL,T,SK,2015,9.1
A,PC,TOTAL,TOTAL,T,SK,2016,7.7
A,PC,TOTAL,TOTAL,T,SK,2017,8.4
A,PC,TOTAL,TOTAL,T,SK,2018,4.1
A,PC,TOTAL,TOTAL,T,SK,2019,5.7
A,PC,TOTAL,TOTAL,T,SK,2020,3.2
A,PC,TOTAL,TOTAL,T,SK,2021,7.1
A,PC,TOTAL,TOTAL,T,SK,2022,2.5
A,PC,TOTAL,TOTAL,T,SK,2023,5.9
A,PC,TOTAL,TOTAL,T,SK,2024,6.4
A,PC,TOTAL,TOTAL,T,SK,2025,3.5
A,PC,TOTAL,TOTAL,T,TR,2006,13.7
A,PC,TOTAL,TOTAL,T,TR,2007,9.1
A,PC,TOTAL,TOTAL,T,TR,2008,10.4
A,PC,TOTAL,TOTAL,T,TR,2009,11.2
A,PC,TOTAL,TOTAL,T,TR,2010,11.0
A,PC,TOTAL,TOTAL,T,TR,2011,10.7
A,PC,TOTAL,TOTAL,T,TR,2012,9.8
A,PC,TOTAL,TOTAL,T,TR,2013,11.7
A,PC,TOTAL,TOTAL,T,TR,2014,10.3
A,PC,TOTAL,TOTAL,T,TR,2015,10.5
A,PC,TOTAL,TOTAL,T,TR,2016,10.1
A,PC,TOTAL,TOTAL,T,TR,2017,9.5
A,PC,TOTAL,TOTAL,T,TR,2018,9.7
A,PC,TOTAL,TOTAL,T,TR,2019,10.5
A,PC,TOTAL,TOTAL,T,TR,2020,10.2
A,PC,TOTAL,TOTAL,T,TR,2021,11.5
A,PC,TOTAL,TOTAL,T,TR,2022,11.2
A,PC,TOTAL,TOTAL,T,TR,2023,14.4
A,PC,TOTAL,TOTAL,T,TR,2024,14.8
A,PC,TOTAL,TOTAL,T,TR,2025,10.0
A,PC,TOTAL,TOTAL,T,UK,2005,14.7
A,PC,TOTAL,TOTAL,T,UK,2006,16.4
A,PC,TOTAL,TOTAL,T,UK,2007,16.3
A,PC,TOTAL,TOTAL,T,UK,2008,16.3
A,PC,TOTAL,TOTAL,T,UK,2009,16.3
A,PC,TOTAL,TOTAL,T,UK,2010,16.5
A,PC,TOTAL,TOTAL,T,UK,2011,16.4
A,PC,TOTAL,TOTAL,T,UK,2012,7.3
A,PC,TOTAL,TOTAL,T,UK,2013,7.9
A,PC,TOTAL,TOTAL,T,UK,2014,12.5
A,PC,TOTAL,TOTAL,T,UK,2015,12.4
A,PC,TOTAL,TOTAL,T,UK,2016,12.3
A,PC,TOTAL,TOTAL,T,UK,2017,12.4
A,PC,TOTAL,TOTAL,T,UK,2018,15.1
A,PC,TOTAL,TOTAL,T,XK,2018,11.3
