iso3,year,variable,value
BHR,1980,obesity,11.999375
BHR,1981,obesity,12.41705
BHR,1982,obesity,12.882291
BHR,1983,obesity,13.374579
BHR,1984,obesity,13.887562
BHR,1985,obesity,14.419541
BHR,1986,obesity,14.970087
BHR,1987,obesity,15.540147
BHR,1988,obesity,16.130506
BHR,1989,obesity,16.741519
BHR,2023,obesity,34.752619
BHR,2024,obesity,34.933108
UKR,1988,obesity,17.183205
UKR,1989,obesity,17.248158
GMB,2006,obesity,5.6399543
GIN,2014,obesity,6.3268632
AUS,1993,obesity,14.76734
SWZ,2003,obesity,17.817342
KIR,2010,obesity,42.453897
TKM,2016,obesity,18.772863
GEO,2009,obesity,24.625531
TUR,2006,obesity,27.310547
COD,2004,obesity,2.9005527
KWT,2006,obesity,38.953152
VNM,1996,obesity,0.25427248
BRA,2017,obesity,23.46933
GEO,2022,obesity,34.285301
JOR,2018,obesity,36.457178
TKL,2005,obesity,62.160498
DZA,2017,obesity,21.052337
UKR,2023,obesity,22.803435
UKR,2024,obesity,22.811705
URY,1980,obesity,8.4879398
URY,1981,obesity,8.7892376
URY,1982,obesity,9.1066726
URY,1983,obesity,9.4394922
URY,1984,obesity,9.7880177
URY,1985,obesity,10.152009
URY,1986,obesity,10.529767
URY,1987,obesity,10.921358
URY,1988,obesity,11.330485
URY,1989,obesity,11.756982
URY,2023,obesity,34.069946
URY,2024,obesity,34.946522
USA,1980,obesity,12.095007
USA,1981,obesity,12.671329
USA,1982,obesity,13.269253
IRQ,2005,obesity,29.873338
SYC,2007,obesity,23.233452
PYF,2012,obesity,43.22305
SWZ,2013,obesity,23.533681
NZL,2006,obesity,26.045278
URY,1997,obesity,15.735662
COD,1995,obesity,1.6614888
SYR,1990,obesity,17.327476
MEX,2004,obesity,24.152163
MWI,2007,obesity,3.4234043
GRC,2002,obesity,18.725091
TON,2017,obesity,67.513102
GIN,1990,obesity,1.2540363
URY,2007,obesity,21.553628
SVN,2002,obesity,14.619765
HUN,2006,obesity,21.765135
GRC,1998,obesity,16.451165
TUN,2019,obesity,24.660496
CRI,1995,obesity,14.082663
GRC,2019,obesity,26.275912
NER,2011,obesity,3.7203774
LCA,1995,obesity,13.63354
CUB,2000,obesity,10.647368
TON,1997,obesity,52.524382
CIV,2016,obesity,9.2479669
ARM,1992,obesity,13.272762
ARE,2009,obesity,30.227914
LVA,2009,obesity,20.752805
UKR,1994,obesity,17.757018
AFG,1992,obesity,2.3653883
BEN,2018,obesity,9.7869024
SYC,2010,obesity,24.813327
ISL,1990,obesity,10.014511
USA,1983,obesity,13.887522
USA,1984,obesity,14.524826
USA,1985,obesity,15.177032
USA,1986,obesity,15.843898
USA,1987,obesity,16.525789
USA,1988,obesity,17.227253
USA,1989,obesity,17.950924
USA,2023,obesity,40.696454
USA,2024,obesity,40.958548
UZB,1980,obesity,7.1572363
UZB,1981,obesity,7.2845444
UZB,1982,obesity,7.4209586
UZB,1983,obesity,7.5664364
UZB,1984,obesity,7.7212855
UZB,1985,obesity,7.8844577
UZB,1986,obesity,8.0554463
UZB,1987,obesity,8.2357384
PHL,2010,obesity,5.3289432
COG,1996,obesity,3.959769
BRN,1998,obesity,12.323284
GRL,2007,obesity,21.31613
MHL,2007,obesity,39.28147
VEN,2012,obesity,22.702593
ERI,1996,obesity,1.016993
MYS,2014,obesity,17.151316
CAF,2019,obesity,8.4936343
TUV,2008,obesity,57.234919
TUR,2000,obesity,24.206991
GUY,2017,obesity,24.952003
CAF,2022,obesity,9.9033363
PNG,2018,obesity,25.063151
GTM,2010,obesity,18.031758
UKR,1992,obesity,17.485204
MWI,2015,obesity,5.2410927
AGO,2017,obesity,10.003951
TLS,1999,obesity,0.49450956
JOR,2009,obesity,34.99805
CIV,1999,obesity,4.3083079
CMR,1992,obesity,3.8219512
MDG,2021,obesity,3.80187
MLT,2007,obesity,29.363695
GRD,2018,obesity,27.560085
TKL,1993,obesity,55.753857
TUN,2002,obesity,17.232098
KNA,2016,obesity,41.594797
BGR,2021,obesity,19.760773
RUS,2010,obesity,19.974773
THA,1997,obesity,4.6958294
IDN,2003,obesity,3.0222956
MNG,2001,obesity,11.044063
UZB,1988,obesity,8.4273808
UZB,1989,obesity,8.6316183
UZB,2023,obesity,30.34406
UZB,2024,obesity,31.226268
VCT,1980,obesity,8.8402875
VCT,1981,obesity,9.1626011
VCT,1982,obesity,9.493576
VCT,1983,obesity,9.8391868
VCT,1984,obesity,10.198903
VCT,1985,obesity,10.571095
VCT,1986,obesity,10.956354
VCT,1987,obesity,11.355636
VCT,1988,obesity,11.772339
VCT,1989,obesity,12.203415
VCT,2023,obesity,33.898997
VCT,2024,obesity,34.601262
VEN,1980,obesity,7.8914486
CYP,1995,obesity,15.817019
VUT,2020,obesity,21.023288
BGD,1992,obesity,0.38780549
LBR,2020,obesity,13.609655
PLW,1994,obesity,34.363511
DOM,2016,obesity,25.094429
TCD,2000,obesity,2.1607263
ECU,2000,obesity,13.70381
CMR,2020,obesity,14.358895
CMR,2009,obesity,10.829963
LVA,2004,obesity,19.160827
GNQ,2007,obesity,12.315882
GBR,2021,obesity,26.809931
FJI,1994,obesity,19.946967
BLR,2014,obesity,21.728776
AZE,2004,obesity,17.360651
WSM,2007,obesity,52.223009
VEN,1981,obesity,8.2825221
