freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D7REC,AT,1995,0.4
A,PC_GDP,S13,D7REC,AT,1996,1.0
A,PC_GDP,S13,D7REC,AT,1997,0.6
A,PC_GDP,S13,D7REC,AT,1998,0.5
A,PC_GDP,S13,D7REC,AT,1999,0.6
A,PC_GDP,S13,D7REC,AT,2000,0.7
A,PC_GDP,S13,D7REC,AT,2001,0.8
A,PC_GDP,S13,D7REC,AT,2002,0.8
A,PC_GDP,S13,D7REC,AT,2003,0.8
A,PC_GDP,S13,D7REC,AT,2004,0.9
A,PC_GDP,S13,D7REC,AT,2005,0.9
A,PC_GDP,S13,D7REC,AT,2006,0.9
A,PC_GDP,S13,D7REC,AT,2007,0.7
A,PC_GDP,S13,D7REC,AT,2008,0.7
A,PC_GDP,S13,D7REC,AT,2009,0.7
A,PC_GDP,S13,D7REC,AT,2010,0.9
A,PC_GDP,S13,D7REC,AT,2011,0.8
A,PC_GDP,S13,D7REC,AT,2012,1.0
A,PC_GDP,S13,D7REC,AT,2013,1.0
A,PC_GDP,S13,D7REC,AT,2014,1.0
A,PC_GDP,S13,D7REC,AT,2015,1.0
A,PC_GDP,S13,D7REC,AT,2016,1.0
A,PC_GDP,S13,D7REC,AT,2017,1.0
A,PC_GDP,S13,D7REC,AT,2018,1.0
A,PC_GDP,S13,D7REC,AT,2019,1.0
A,PC_GDP,S13,D7REC,AT,2020,1.0
A,PC_GDP,S13,D7REC,AT,2021,1.1
A,PC_GDP,S13,D7REC,AT,2022,1.1
A,PC_GDP,S13,D7REC,AT,2023,1.0
A,PC_GDP,S13,D7REC,AT,2024,0.8
A,PC_GDP,S13,D7REC,AT,2025,0.8
A,PC_GDP,S13,D7REC,BE,1995,0.3
A,PC_GDP,S13,D7REC,BE,1996,0.3
A,PC_GDP,S13,D7REC,BE,1997,0.3
A,PC_GDP,S13,D7REC,BE,1998,0.4
A,PC_GDP,S13,D7REC,BE,1999,0.4
A,PC_GDP,S13,D7REC,BE,2000,0.3
A,PC_GDP,S13,D7REC,BE,2001,0.4
A,PC_GDP,S13,D7REC,BE,2002,0.4
A,PC_GDP,S13,D7REC,BE,2003,0.3
A,PC_GDP,S13,D7REC,BE,2004,0.4
A,PC_GDP,S13,D7REC,BE,2005,0.5
A,PC_GDP,S13,D7REC,BE,2006,0.5
A,PC_GDP,S13,D7REC,BE,2007,0.4
A,PC_GDP,S13,D7REC,BE,2008,0.5
A,PC_GDP,S13,D7REC,BE,2009,0.6
A,PC_GDP,S13,D7REC,BE,2010,0.7
A,PC_GDP,S13,D7REC,BE,2011,0.7
A,PC_GDP,S13,D7REC,BE,2012,0.8
A,PC_GDP,S13,D7REC,BE,2013,0.7
A,PC_GDP,S13,D7REC,BE,2014,0.7
A,PC_GDP,S13,D7REC,BE,2015,0.6
A,PC_GDP,S13,D7REC,BE,2016,0.6
A,PC_GDP,S13,D7REC,BE,2017,0.6
A,PC_GDP,S13,D7REC,BE,2018,0.6
A,PC_GDP,S13,D7REC,BE,2019,0.7
A,PC_GDP,S13,D7REC,BE,2020,0.7
A,PC_GDP,S13,D7REC,BE,2021,0.7
A,PC_GDP,S13,D7REC,BE,2022,0.8
A,PC_GDP,S13,D7REC,BE,2023,0.7
A,PC_GDP,S13,D7REC,BE,2024,0.8
A,PC_GDP,S13,D7REC,BE,2025,0.8
A,PC_GDP,S13,D7REC,BG,1995,3.1
A,PC_GDP,S13,D7REC,BG,1996,5.1
A,PC_GDP,S13,D7REC,BG,1997,1.5
A,PC_GDP,S13,D7REC,BG,1998,2.4
A,PC_GDP,S13,D7REC,BG,1999,1.9
A,PC_GDP,S13,D7REC,BG,2000,4.4
A,PC_GDP,S13,D7REC,BG,2001,3.2
A,PC_GDP,S13,D7REC,BG,2002,1.7
A,PC_GDP,S13,D7REC,BG,2003,3.0
A,PC_GDP,S13,D7REC,BG,2004,4.0
A,PC_GDP,S13,D7REC,BG,2005,3.2
A,PC_GDP,S13,D7REC,BG,2006,3.3
A,PC_GDP,S13,D7REC,BG,2007,2.5
A,PC_GDP,S13,D7REC,BG,2008,3.3
A,PC_GDP,S13,D7REC,BG,2009,3.3
A,PC_GDP,S13,D7REC,BG,2010,2.1
A,PC_GDP,S13,D7REC,BG,2011,1.9
A,PC_GDP,S13,D7REC,BG,2012,2.2
A,PC_GDP,S13,D7REC,BG,2013,3.3
A,PC_GDP,S13,D7REC,BG,2014,3.4
A,PC_GDP,S13,D7REC,BG,2015,2.1
A,PC_GDP,S13,D7REC,BG,2016,2.0
A,PC_GDP,S13,D7REC,BG,2017,1.8
A,PC_GDP,S13,D7REC,BG,2018,5.3
A,PC_GDP,S13,D7REC,BG,2019,4.5
A,PC_GDP,S13,D7REC,BG,2020,3.9
A,PC_GDP,S13,D7REC,BG,2021,3.2
A,PC_GDP,S13,D7REC,BG,2022,2.9
A,PC_GDP,S13,D7REC,BG,2023,2.4
A,PC_GDP,S13,D7REC,BG,2024,2.0
A,PC_GDP,S13,D7REC,BG,2025,2.5
A,PC_GDP,S13,D7REC,CH,1995,0.8
A,PC_GDP,S13,D7REC,CH,1996,0.9
A,PC_GDP,S13,D7REC,CH,1997,0.9
A,PC_GDP,S13,D7REC,CH,1998,0.9
A,PC_GDP,S13,D7REC,CH,1999,1.0
A,PC_GDP,S13,D7REC,CH,2000,0.9
A,PC_GDP,S13,D7REC,CH,2001,0.9
A,PC_GDP,S13,D7REC,CH,2002,1.0
A,PC_GDP,S13,D7REC,CH,2003,1.0
A,PC_GDP,S13,D7REC,CH,2004,1.0
A,PC_GDP,S13,D7REC,CH,2005,1.0
A,PC_GDP,S13,D7REC,CH,2006,0.9
A,PC_GDP,S13,D7REC,CH,2007,0.9
A,PC_GDP,S13,D7REC,CH,2008,1.0
A,PC_GDP,S13,D7REC,CH,2009,1.0
A,PC_GDP,S13,D7REC,CH,2010,1.1
A,PC_GDP,S13,D7REC,CH,2011,1.0
A,PC_GDP,S13,D7REC,CH,2012,1.1
A,PC_GDP,S13,D7REC,CH,2013,1.1
A,PC_GDP,S13,D7REC,CH,2014,1.1
A,PC_GDP,S13,D7REC,CH,2015,1.1
A,PC_GDP,S13,D7REC,CH,2016,1.0
A,PC_GDP,S13,D7REC,CH,2017,1.0
A,PC_GDP,S13,D7REC,CH,2018,1.1
A,PC_GDP,S13,D7REC,CH,2019,1.0
A,PC_GDP,S13,D7REC,CH,2020,1.0
A,PC_GDP,S13,D7REC,CH,2021,0.9
A,PC_GDP,S13,D7REC,CH,2022,0.9
A,PC_GDP,S13,D7REC,CH,2023,1.0
A,PC_GDP,S13,D7REC,CH,2024,1.0
A,PC_GDP,S13,D7REC,CY,1995,2.3
A,PC_GDP,S13,D7REC,CY,1996,2.5
A,PC_GDP,S13,D7REC,CY,1997,2.4
A,PC_GDP,S13,D7REC,CY,1998,1.8
A,PC_GDP,S13,D7REC,CY,1999,1.4
A,PC_GDP,S13,D7REC,CY,2000,1.6
A,PC_GDP,S13,D7REC,CY,2001,1.2
A,PC_GDP,S13,D7REC,CY,2002,1.6
A,PC_GDP,S13,D7REC,CY,2003,1.2
A,PC_GDP,S13,D7REC,CY,2004,1.2
A,PC_GDP,S13,D7REC,CY,2005,1.1
A,PC_GDP,S13,D7REC,CY,2006,1.0
A,PC_GDP,S13,D7REC,CY,2007,1.1
A,PC_GDP,S13,D7REC,CY,2008,1.0
A,PC_GDP,S13,D7REC,CY,2009,1.2
A,PC_GDP,S13,D7REC,CY,2010,1.0
A,PC_GDP,S13,D7REC,CY,2011,1.0
A,PC_GDP,S13,D7REC,CY,2012,0.9
A,PC_GDP,S13,D7REC,CY,2013,1.0
A,PC_GDP,S13,D7REC,CY,2014,1.2
A,PC_GDP,S13,D7REC,CY,2015,1.3
A,PC_GDP,S13,D7REC,CY,2016,1.4
A,PC_GDP,S13,D7REC,CY,2017,1.2
A,PC_GDP,S13,D7REC,CY,2018,1.1
A,PC_GDP,S13,D7REC,CY,2019,1.0
A,PC_GDP,S13,D7REC,CY,2020,0.9
A,PC_GDP,S13,D7REC,CY,2021,1.1
A,PC_GDP,S13,D7REC,CY,2022,1.0
A,PC_GDP,S13,D7REC,CY,2023,1.1
A,PC_GDP,S13,D7REC,CY,2024,1.1
A,PC_GDP,S13,D7REC,CY,2025,1.3
A,PC_GDP,S13,D7REC,CZ,1995,0.3
A,PC_GDP,S13,D7REC,CZ,1996,0.7
A,PC_GDP,S13,D7REC,CZ,1997,0.8
A,PC_GDP,S13,D7REC,CZ,1998,0.9
A,PC_GDP,S13,D7REC,CZ,1999,1.0
A,PC_GDP,S13,D7REC,CZ,2000,0.5
A,PC_GDP,S13,D7REC,CZ,2001,0.6
A,PC_GDP,S13,D7REC,CZ,2002,0.6
A,PC_GDP,S13,D7REC,CZ,2003,0.7
A,PC_GDP,S13,D7REC,CZ,2004,1.0
A,PC_GDP,S13,D7REC,CZ,2005,0.8
A,PC_GDP,S13,D7REC,CZ,2006,0.8
A,PC_GDP,S13,D7REC,CZ,2007,0.7
A,PC_GDP,S13,D7REC,CZ,2008,0.6
A,PC_GDP,S13,D7REC,CZ,2009,0.7
A,PC_GDP,S13,D7REC,CZ,2010,0.9
A,PC_GDP,S13,D7REC,CZ,2011,0.9
A,PC_GDP,S13,D7REC,CZ,2012,0.9
A,PC_GDP,S13,D7REC,CZ,2013,1.1
A,PC_GDP,S13,D7REC,CZ,2014,1.0
A,PC_GDP,S13,D7REC,CZ,2015,1.0
A,PC_GDP,S13,D7REC,CZ,2016,0.8
A,PC_GDP,S13,D7REC,CZ,2017,0.8
A,PC_GDP,S13,D7REC,CZ,2018,0.9
A,PC_GDP,S13,D7REC,CZ,2019,0.9
A,PC_GDP,S13,D7REC,CZ,2020,0.9
A,PC_GDP,S13,D7REC,CZ,2021,0.9
A,PC_GDP,S13,D7REC,CZ,2022,0.9
A,PC_GDP,S13,D7REC,CZ,2023,0.9
A,PC_GDP,S13,D7REC,CZ,2024,0.9
A,PC_GDP,S13,D7REC,CZ,2025,0.9
A,PC_GDP,S13,D7REC,DE,1995,0.9
A,PC_GDP,S13,D7REC,DE,1996,0.9
A,PC_GDP,S13,D7REC,DE,1997,0.8
A,PC_GDP,S13,D7REC,DE,1998,0.8
A,PC_GDP,S13,D7REC,DE,1999,0.8
A,PC_GDP,S13,D7REC,DE,2000,0.8
A,PC_GDP,S13,D7REC,DE,2001,0.7
A,PC_GDP,S13,D7REC,DE,2002,0.8
A,PC_GDP,S13,D7REC,DE,2003,0.8
A,PC_GDP,S13,D7REC,DE,2004,0.9
A,PC_GDP,S13,D7REC,DE,2005,0.9
A,PC_GDP,S13,D7REC,DE,2006,0.7
A,PC_GDP,S13,D7REC,DE,2007,0.7
A,PC_GDP,S13,D7REC,DE,2008,0.7
A,PC_GDP,S13,D7REC,DE,2009,0.7
A,PC_GDP,S13,D7REC,DE,2010,0.8
A,PC_GDP,S13,D7REC,DE,2011,0.7
A,PC_GDP,S13,D7REC,DE,2012,0.7
A,PC_GDP,S13,D7REC,DE,2013,0.8
A,PC_GDP,S13,D7REC,DE,2014,0.8
A,PC_GDP,S13,D7REC,DE,2015,0.7
A,PC_GDP,S13,D7REC,DE,2016,0.7
A,PC_GDP,S13,D7REC,DE,2017,0.7
A,PC_GDP,S13,D7REC,DE,2018,0.8
A,PC_GDP,S13,D7REC,DE,2019,0.8
A,PC_GDP,S13,D7REC,DE,2020,0.8
A,PC_GDP,S13,D7REC,DE,2021,0.9
A,PC_GDP,S13,D7REC,DE,2022,0.7
A,PC_GDP,S13,D7REC,DE,2023,0.8
A,PC_GDP,S13,D7REC,DE,2024,0.7
A,PC_GDP,S13,D7REC,DE,2025,0.7
A,PC_GDP,S13,D7REC,DK,1995,0.9
A,PC_GDP,S13,D7REC,DK,1996,1.0
A,PC_GDP,S13,D7REC,DK,1997,0.8
A,PC_GDP,S13,D7REC,DK,1998,1.0
A,PC_GDP,S13,D7REC,DK,1999,0.8
A,PC_GDP,S13,D7REC,DK,2000,1.0
A,PC_GDP,S13,D7REC,DK,2001,1.1
A,PC_GDP,S13,D7REC,DK,2002,1.1
A,PC_GDP,S13,D7REC,DK,2003,1.1
A,PC_GDP,S13,D7REC,DK,2004,1.3
A,PC_GDP,S13,D7REC,DK,2005,1.1
A,PC_GDP,S13,D7REC,DK,2006,1.1
A,PC_GDP,S13,D7REC,DK,2007,1.0
A,PC_GDP,S13,D7REC,DK,2008,1.1
A,PC_GDP,S13,D7REC,DK,2009,1.1
A,PC_GDP,S13,D7REC,DK,2010,1.1
A,PC_GDP,S13,D7REC,DK,2011,1.1
A,PC_GDP,S13,D7REC,DK,2012,1.2
A,PC_GDP,S13,D7REC,DK,2013,1.2
A,PC_GDP,S13,D7REC,DK,2014,0.9
A,PC_GDP,S13,D7REC,DK,2015,1.0
A,PC_GDP,S13,D7REC,DK,2016,1.0
A,PC_GDP,S13,D7REC,DK,2017,1.0
A,PC_GDP,S13,D7REC,DK,2018,1.0
A,PC_GDP,S13,D7REC,DK,2019,1.1
A,PC_GDP,S13,D7REC,DK,2020,1.0
A,PC_GDP,S13,D7REC,DK,2021,1.1
A,PC_GDP,S13,D7REC,DK,2022,1.2
A,PC_GDP,S13,D7REC,DK,2023,1.1
A,PC_GDP,S13,D7REC,DK,2024,1.0
A,PC_GDP,S13,D7REC,DK,2025,1.0
A,PC_GDP,S13,D7REC,EA19,1995,0.8
A,PC_GDP,S13,D7REC,EA19,1996,0.9
A,PC_GDP,S13,D7REC,EA19,1997,0.9
A,PC_GDP,S13,D7REC,EA19,1998,0.8
A,PC_GDP,S13,D7REC,EA19,1999,0.8
A,PC_GDP,S13,D7REC,EA19,2000,0.8
A,PC_GDP,S13,D7REC,EA19,2001,0.8
A,PC_GDP,S13,D7REC,EA19,2002,0.8
A,PC_GDP,S13,D7REC,EA19,2003,0.8
A,PC_GDP,S13,D7REC,EA19,2004,0.9
A,PC_GDP,S13,D7REC,EA19,2005,0.8
A,PC_GDP,S13,D7REC,EA19,2006,0.8
A,PC_GDP,S13,D7REC,EA19,2007,0.7
A,PC_GDP,S13,D7REC,EA19,2008,0.8
A,PC_GDP,S13,D7REC,EA19,2009,0.8
A,PC_GDP,S13,D7REC,EA19,2010,0.9
A,PC_GDP,S13,D7REC,EA19,2011,0.8
A,PC_GDP,S13,D7REC,EA19,2012,0.9
A,PC_GDP,S13,D7REC,EA19,2013,0.9
A,PC_GDP,S13,D7REC,EA19,2014,0.8
A,PC_GDP,S13,D7REC,EA19,2015,0.8
A,PC_GDP,S13,D7REC,EA19,2016,0.8
A,PC_GDP,S13,D7REC,EA19,2017,0.8
A,PC_GDP,S13,D7REC,EA19,2018,0.8
A,PC_GDP,S13,D7REC,EA19,2019,0.8
A,PC_GDP,S13,D7REC,EA19,2020,0.8
A,PC_GDP,S13,D7REC,EA19,2021,0.9
A,PC_GDP,S13,D7REC,EA19,2022,0.8
